benchmark_drop_fraction,benchmark_drop_percent,benchmark_metric_effective,benchmark_metric_requested,candidate_index,loss_degradation,lossless_pass,lossless_threshold_percent,nll,nominal_bits,nominal_keep_fraction,nominal_rank_fraction,order,perplexity,ppl_degradation,predicted_hessian_cost,q_method,r_method,s_method,strategy,tokens,zero_shot_accuracy,zero_shot_accuracy_degradation
0.001203645029021701,0.1203645029021701,ppl,ppl,1,0.001202921229084275,True,1.0,3.602559727946604,8,0.995,0.995,qsr,36.6920359691557,0.044111092601625046,0.04632220370694995,rotated_rtn,whitened_svd,wanda,low_loss_triple_stack,127,0.5,0.0
0.00024417042974778905,0.024417042974778903,ppl,ppl,2,0.000244140625,True,1.0,3.60160094734252,8,0.995,0.995,rqs,36.656873216120545,0.008948339566472896,0.046625387854874134,rotated_rtn,whitened_svd,wanda,low_loss_triple_stack,127,0.5,0.0
0.0002684465352894234,0.02684465352894234,ppl,ppl,3,0.0002684105099652889,True,1.0,3.601625217227485,8,0.995,0.995,qsr,36.65776288501273,0.00983800845865801,0.11290334304794669,rtn,whitened_svd,wanda,low_loss_triple_stack,127,0.5,0.0
0.0008483638556662513,0.08483638556662512,ppl,ppl,4,0.0008480041984495479,True,1.0,3.6022048109159694,8,0.995,0.995,rqs,36.67901565140451,0.03109077485044054,0.11226512398570776,rtn,whitened_svd,wanda,low_loss_triple_stack,127,0.5,0.0
