activation_gain_vs_q_only,activation_reconstruction_error,bits,budget_feasible,candidate_kind,candidate_memory_ratio,filter_pass,filter_rho_threshold,hessian_gain_vs_q_only,layer,layer_family,layer_parameter_count,layer_short,lowrank_memory_ratio,lowrank_projection_error,lowrank_rank,normalized_hessian_cost,positive_conditional_rho,predicted_hessian_cost,q_memory_ratio,q_method,q_residual_norm,r_method,residual_effective_rank,residual_memory_ratio,residual_stable_rank,rho_q_error_l_res,rho_q_error_s_res,rho_q_plus_l_error_s_res,rho_q_plus_s_error_l_res,rho_s_res_l_res,s_method,selected_by_fixed_kind,selected_by_greedy,selection_family,selector_score,sparse_keep_fraction,sparse_projection_error,stack_order,stack_residual_error,target_memory_ratio,token_risk_p95,unused_memory_ratio,weight_error,worst_token_risk
0.0,0.016048705711519846,4,True,q_only,0.25,True,0.3,0.0,gpt_neox.layers.0.attention.dense,attention,589824,L0:dense,0.0,1.0,0,0.01604875405170445,0.0,0.12351929396390915,0.25,rtn,2.173689842224121,,435.7278137207031,0.0,51.076157707014595,0.0,0.0,0.0,0.0,0.0,,True,False,residual_stack_validate,0.029744086072973387,0.0,1.0,q,1.0,0.258,0.020971259102225304,0.008000000000000007,0.15132275350064478,0.025296026840806007
0.001993461761858665,0.014055243949661182,4,True,q_s,0.2579989963107639,True,0.3,0.0019934555501737294,gpt_neox.layers.0.attention.dense,attention,589824,L0:dense,0.0,1.0,0,0.014055298501530722,0.0,0.10817665606737137,0.25,rtn,2.173689842224121,,435.7278137207031,0.007998996310763895,51.076157707014595,0.0,-0.35254008749080434,-0.35254008749080434,0.0,0.0,wanda,True,False,residual_stack_validate,0.0263083434153849,0.007998996310763888,0.9794696042037855,q+s_res,0.9794696042037855,0.258,0.01888407953083515,1.0036892361120486e-06,0.14821603747830353,0.023040875792503357
0.0009762449177153926,0.015072460793804454,4,True,q_s,0.2579989963107639,True,0.3,0.0009762477635780979,gpt_neox.layers.0.attention.dense,attention,589824,L0:dense,0.0,1.0,0,0.015072506288126354,0.0,0.11600559949874878,0.25,rtn,2.173689842224121,,435.7278137207031,0.007998996310763895,51.076157707014595,0.0,-0.2466830372829607,-0.2466830372829607,0.0,0.0,magnitude,False,False,residual_stack_validate,0.027772472820916154,0.007998996310763888,0.9677708389363479,q+s_res,0.9677708389363479,0.258,0.019371021538972855,1.0036892361120486e-06,0.14644574810547717,0.023667508736252785
0.005815551790900292,0.010233153920619555,4,True,q_l,0.2578125,True,0.3,0.005815513012787892,gpt_neox.layers.0.attention.dense,attention,589824,L0:dense,0.0078125,0.9950682869451261,3,0.01023324103891656,0.0,0.07876017689704895,0.25,rtn,2.173689842224121,whitened_svd,435.7278137207031,0.0078125,51.076157707014595,-0.601972345001698,0.0,0.0,-0.601972345001698,0.0,,True,True,residual_stack_validate,0.02031180368336884,0.0,1.0,q+l_res,0.9950682869451261,0.258,0.016064003109931946,0.0001875000000000071,0.15057640671108288,0.021075397729873657
0.0006067686350435635,0.015441937076476283,4,True,q_l,0.2578125,True,0.3,0.0006067711634375091,gpt_neox.layers.0.attention.dense,attention,589824,L0:dense,0.0078125,0.9801353849177744,3,0.015441982888266943,0.0,0.11884927749633789,0.25,rtn,2.173689842224121,svd,435.7278137207031,0.0078125,51.076157707014595,-0.19442581901003236,0.0,0.0,-0.19442581901003236,0.0,,False,False,residual_stack_validate,0.028413126484596894,0.0,1.0,q+l_res,0.9801353849177744,0.258,0.019765585660934448,0.0001875000000000071,0.14831724998353513,0.024670327082276344
0.005237018393030011,0.010811687318489836,4,True,q_s_l,0.2572072347005208,True,0.3,0.005236986569325393,gpt_neox.layers.0.attention.dense,attention,589824,L0:dense,0.005208333333333333,0.9973361093573889,2,0.010811767482379058,0.0,0.08321280777454376,0.25,rtn,2.173689842224121,whitened_svd,435.7278137207031,0.007207234700520815,51.076157707014595,-0.513279876588445,-0.24097441864586172,-0.2922201293717828,-0.5337405653812152,-0.01891804529964566,wanda,True,False,residual_stack_validate,0.021142533281176965,0.0019989013671875,0.9919804683849586,q+s_res+l_res,0.9893059384129806,0.258,0.016336984932422638,0.0007927652994791923,0.14970476421768475,0.022753214463591576
0.004106728944820911,0.011941976766698935,4,True,q_s_l,0.2566036648220486,True,0.3,0.004106706002228648,gpt_neox.layers.0.attention.dense,attention,589824,L0:dense,0.0026041666666666665,0.9986269780926337,1,0.011942048049475804,0.0,0.09191201627254486,0.25,rtn,2.173689842224121,whitened_svd,435.7278137207031,0.006603664822048605,51.076157707014595,-0.40153342015113586,-0.2860305496195933,-0.33635526251204334,-0.436034582669599,-0.052900958541972916,wanda,False,False,residual_stack_validate,0.022806874668811348,0.003999498155381944,0.9871142365634045,q+s_res+l_res,0.9856939409348308,0.258,0.01695297658443451,0.0013963351779514022,0.1491579876417838,0.02294546365737915
0.0017346437560503396,0.014314061955469507,4,True,q_s_l,0.2559983995225694,True,0.3,0.00173463742023444,gpt_neox.layers.0.attention.dense,attention,589824,L0:dense,0.0,1.0,0,0.014314116631470012,0.0,0.11016865074634552,0.25,rtn,2.173689842224121,whitened_svd,435.7278137207031,0.00599839952256942,51.076157707014595,0.0,-0.3288459577523276,-0.3288459577523276,0.0,0.0,wanda,False,False,residual_stack_validate,0.02684058820184274,0.005998399522569444,0.9831542123627691,q+s_res+l_res,0.9831542123627691,0.258,0.019327405840158463,0.0020016004774305873,0.14877360253049188,0.023729979991912842
0.0011538363988383357,0.01489486931268151,4,True,q_s_l,0.2572072347005208,True,0.3,0.0011538341292077238,gpt_neox.layers.0.attention.dense,attention,589824,L0:dense,0.005208333333333333,0.9902030422778432,2,0.014894919922496728,0.0,0.1146388053894043,0.25,rtn,2.173689842224121,svd,435.7278137207031,0.007207234700520815,51.076157707014595,-0.11309896384706183,-0.24097441864586172,-0.2448603374921479,-0.12170404799697593,-0.019955810161673176,wanda,False,False,residual_stack_validate,0.027595838383979526,0.0019989013671875,0.9919804683849586,q+s_res+l_res,0.982148082792848,0.258,0.019443970173597336,0.0007927652994791923,0.1486215182101513,0.02415335923433304
0.0014049070667957412,0.014643798644724105,4,True,q_s_l,0.2566036648220486,True,0.3,0.0014049030394397092,gpt_neox.layers.0.attention.dense,attention,589824,L0:dense,0.0026041666666666665,0.9960653127589909,1,0.014643851012264742,0.0,0.11270645260810852,0.25,rtn,2.173689842224121,svd,435.7278137207031,0.006603664822048605,51.076157707014595,-0.07014549914161544,-0.2860305496195933,-0.2891175475336034,-0.08309083848368115,-0.030607594542573047,wanda,False,False,residual_stack_validate,0.02734206908041003,0.003999498155381944,0.9871142365634045,q+s_res+l_res,0.9831233912127475,0.258,0.01953900046646595,0.0013963351779514022,0.14876940332356772,0.02403014525771141
