accuracy,accuracy_degradation,fixed_order,keep_fraction,loss,loss_degradation,method,perplexity,ppl_degradation,q_bits,rank_fraction
0.9876222493887531,0.012377750611246907,qsr,0.62,0.0804469951207597,0.07998971122574326,hessian_layerwise,1.0837713999476084,0.08331401148237272,3,0.5
0.9668398533007335,0.03316014669926648,qsr,0.62,0.14179263575444304,0.14133535185942658,fixed_order,1.1523376701284795,0.15188028166324385,3,0.5
