activation_error,block_size,ceil_lowrank_activation_error,ceil_lowrank_extra_params,ceil_lowrank_memory_ratio,ceil_lowrank_params,ceil_lowrank_rank,delta_activation_vs_ceil_lowrank,delta_activation_vs_lowrank,delta_weight_error_vs_lowrank,layer,layer_short,matched_lowrank_activation_error,matched_lowrank_memory_ratio,matched_lowrank_params,matched_lowrank_rank,matched_lowrank_unused_memory_ratio,matched_lowrank_unused_params,matched_lowrank_weight_error,method,model,permutation_metadata_params,q_activation_error,q_bits,q_method,structured_coeff_params,structured_memory_ratio,structured_params,structured_weight_error,structured_wins,structured_wins_vs_ceil_lowrank
0.0033573168329894543,32,0.0032547134906053543,512,0.0341796875,35840,14,0.00010260334238409996,9.500933811068535e-05,0.012550413608551025,gpt_neox.layers.0.mlp.dense_h_to_4h,L0:dense_h_to_4h,0.003262307494878769,0.03173828125,33280,13,0.001953125,2048,0.9718827605247498,norm_sorted_block_circulant,EleutherAI/pythia-70m,2560,0.0034573781304061413,4,rtn,32768,0.03369140625,35328,0.9844331741333008,False,False
0.003380649257451296,32,0.0032547134906053543,512,0.0341796875,35840,14,0.00012593576684594154,0.00011834176257252693,0.012343823909759521,gpt_neox.layers.0.mlp.dense_h_to_4h,L0:dense_h_to_4h,0.003262307494878769,0.03173828125,33280,13,0.001953125,2048,0.9718827605247498,activation_clustered_block_circulant,EleutherAI/pythia-70m,2560,0.0034573781304061413,4,rtn,32768,0.03369140625,35328,0.9842265844345093,False,False
0.003379510249942541,32,0.0032547134906053543,512,0.0341796875,35840,14,0.0001247967593371868,0.0001172027550637722,0.012459754943847656,gpt_neox.layers.0.mlp.dense_h_to_4h,L0:dense_h_to_4h,0.003262307494878769,0.03173828125,33280,13,0.001953125,2048,0.9718827605247498,random_permuted_block_circulant,EleutherAI/pythia-70m,2560,0.0034573781304061413,4,rtn,32768,0.03369140625,35328,0.9843425154685974,False,False
0.0032703850883990526,32,0.003108105855062604,1024,0.0634765625,66560,26,0.00016227923333644867,0.0001531960442662239,0.02178555727005005,gpt_neox.layers.0.mlp.dense_h_to_4h,L0:dense_h_to_4h,0.0031171890441328287,0.06103515625,64000,25,0.00146484375,1536,0.947052538394928,monarch_like_two_block,EleutherAI/pythia-70m,0,0.0034573781304061413,4,rtn,65536,0.0625,65536,0.968838095664978,False,False
0.003421852830797434,64,0.003325734054669738,1536,0.01708984375,17920,7,9.611877612769604e-05,8.672918193042278e-05,0.0055193305015563965,gpt_neox.layers.0.mlp.dense_h_to_4h,L0:dense_h_to_4h,0.003335123648867011,0.0146484375,15360,6,0.0009765625,1024,0.9867863059043884,naive_block_circulant,EleutherAI/pythia-70m,0,0.0034573781304061413,4,rtn,16384,0.015625,16384,0.9923056364059448,False,False
0.0033840304240584373,64,0.003310415195301175,1536,0.01953125,20480,8,7.361522875726223e-05,5.829636938869953e-05,0.007623612880706787,gpt_neox.layers.0.mlp.dense_h_to_4h,L0:dense_h_to_4h,0.003325734054669738,0.01708984375,17920,7,0.0009765625,1024,0.9846272468566895,norm_sorted_block_circulant,EleutherAI/pythia-70m,2560,0.0034573781304061413,4,rtn,16384,0.01806640625,18944,0.9922508597373962,False,False
0.0034134138841181993,64,0.003310415195301175,1536,0.01953125,20480,8,0.00010299868881702423,8.767982944846153e-05,0.00746530294418335,gpt_neox.layers.0.mlp.dense_h_to_4h,L0:dense_h_to_4h,0.003325734054669738,0.01708984375,17920,7,0.0009765625,1024,0.9846272468566895,activation_clustered_block_circulant,EleutherAI/pythia-70m,2560,0.0034573781304061413,4,rtn,16384,0.01806640625,18944,0.9920925498008728,False,False
0.003410085802897811,64,0.003310415195301175,1536,0.01953125,20480,8,9.967060759663582e-05,8.435174822807312e-05,0.007703840732574463,gpt_neox.layers.0.mlp.dense_h_to_4h,L0:dense_h_to_4h,0.003325734054669738,0.01708984375,17920,7,0.0009765625,1024,0.9846272468566895,random_permuted_block_circulant,EleutherAI/pythia-70m,2560,0.0034573781304061413,4,rtn,16384,0.01806640625,18944,0.9923310875892639,False,False
0.0033691618591547012,64,0.003262307494878769,512,0.03173828125,33280,13,0.00010685436427593231,9.338650852441788e-05,0.010474085807800293,gpt_neox.layers.0.mlp.dense_h_to_4h,L0:dense_h_to_4h,0.0032757753506302834,0.029296875,30720,12,0.001953125,2048,0.9739923477172852,monarch_like_two_block,EleutherAI/pythia-70m,0,0.0034573781304061413,4,rtn,32768,0.03125,32768,0.9844664335250854,False,False
0.005745701491832733,16,0.0036745616234838963,1024,0.0634765625,66560,26,0.002071139868348837,0.0020562848076224327,0.022389471530914307,gpt_neox.layers.0.mlp.dense_h_to_4h,L0:dense_h_to_4h,0.0036894166842103004,0.06103515625,64000,25,0.00146484375,1536,0.9454798698425293,naive_block_circulant,EleutherAI/pythia-70m,0,0.0062170070596039295,4,sinq_like,65536,0.0625,65536,0.9678693413734436,False,False
0.005685825366526842,16,0.003662189468741417,1024,0.06591796875,69120,27,0.002023635897785425,0.002011263743042946,0.024553894996643066,gpt_neox.layers.0.mlp.dense_h_to_4h,L0:dense_h_to_4h,0.0036745616234838963,0.0634765625,66560,26,0.00146484375,1536,0.9434056878089905,norm_sorted_block_circulant,EleutherAI/pythia-70m,2560,0.0062170070596039295,4,sinq_like,65536,0.06494140625,68096,0.9679595828056335,False,False
0.005746317561715841,16,0.003662189468741417,1024,0.06591796875,69120,27,0.0020841280929744244,0.002071755938231945,0.024959981441497803,gpt_neox.layers.0.mlp.dense_h_to_4h,L0:dense_h_to_4h,0.0036745616234838963,0.0634765625,66560,26,0.00146484375,1536,0.9434056878089905,activation_clustered_block_circulant,EleutherAI/pythia-70m,2560,0.0062170070596039295,4,sinq_like,65536,0.06494140625,68096,0.9683656692504883,False,False
0.0057104225270450115,16,0.003662189468741417,1024,0.06591796875,69120,27,0.0020482330583035946,0.0020358609035611153,0.02472907304763794,gpt_neox.layers.0.mlp.dense_h_to_4h,L0:dense_h_to_4h,0.0036745616234838963,0.0634765625,66560,26,0.00146484375,1536,0.9434056878089905,random_permuted_block_circulant,EleutherAI/pythia-70m,2560,0.0062170070596039295,4,sinq_like,65536,0.06494140625,68096,0.9681347608566284,False,False
0.005278804339468479,16,0.003142253030091524,2048,0.126953125,133120,52,0.002136551309376955,0.0021174727007746696,0.04412120580673218,gpt_neox.layers.0.mlp.dense_h_to_4h,L0:dense_h_to_4h,0.0031613316386938095,0.12451171875,130560,51,0.00048828125,512,0.8929104208946228,monarch_like_two_block,EleutherAI/pythia-70m,0,0.0062170070596039295,4,sinq_like,131072,0.125,131072,0.937031626701355,False,False
0.005979273002594709,32,0.0041099656373262405,512,0.03173828125,33280,13,0.0018693073652684689,0.0018548546358942986,0.010907471179962158,gpt_neox.layers.0.mlp.dense_h_to_4h,L0:dense_h_to_4h,0.004124418366700411,0.029296875,30720,12,0.001953125,2048,0.9730738401412964,naive_block_circulant,EleutherAI/pythia-70m,0,0.0062170070596039295,4,sinq_like,32768,0.03125,32768,0.9839813113212585,False,False
0.005984575022011995,32,0.004073400981724262,512,0.0341796875,35840,14,0.001911174040287733,0.0018746093846857548,0.013139188289642334,gpt_neox.layers.0.mlp.dense_h_to_4h,L0:dense_h_to_4h,0.0041099656373262405,0.03173828125,33280,13,0.001953125,2048,0.9709179401397705,norm_sorted_block_circulant,EleutherAI/pythia-70m,2560,0.0062170070596039295,4,sinq_like,32768,0.03369140625,35328,0.9840571284294128,False,False
0.006000237073749304,32,0.004073400981724262,512,0.0341796875,35840,14,0.0019268360920250416,0.0018902714364230633,0.013585865497589111,gpt_neox.layers.0.mlp.dense_h_to_4h,L0:dense_h_to_4h,0.0041099656373262405,0.03173828125,33280,13,0.001953125,2048,0.9709179401397705,activation_clustered_block_circulant,EleutherAI/pythia-70m,2560,0.0062170070596039295,4,sinq_like,32768,0.03369140625,35328,0.9845038056373596,False,False
0.005996864289045334,32,0.004073400981724262,512,0.0341796875,35840,14,0.0019234633073210716,0.0018868986517190933,0.01325911283493042,gpt_neox.layers.0.mlp.dense_h_to_4h,L0:dense_h_to_4h,0.0041099656373262405,0.03173828125,33280,13,0.001953125,2048,0.9709179401397705,random_permuted_block_circulant,EleutherAI/pythia-70m,2560,0.0062170070596039295,4,sinq_like,32768,0.03369140625,35328,0.9841770529747009,False,False
0.005761162377893925,32,0.0036745616234838963,1024,0.0634765625,66560,26,0.0020866007544100285,0.0020717456936836243,0.023054778575897217,gpt_neox.layers.0.mlp.dense_h_to_4h,L0:dense_h_to_4h,0.0036894166842103004,0.06103515625,64000,25,0.00146484375,1536,0.9454798698425293,monarch_like_two_block,EleutherAI/pythia-70m,0,0.0062170070596039295,4,sinq_like,65536,0.0625,65536,0.9685346484184265,False,False
0.006135330069810152,64,0.004304294474422932,1536,0.01708984375,17920,7,0.0018310355953872204,0.0017863274551928043,0.006055474281311035,gpt_neox.layers.0.mlp.dense_h_to_4h,L0:dense_h_to_4h,0.004349002614617348,0.0146484375,15360,6,0.0009765625,1024,0.9861756563186646,naive_block_circulant,EleutherAI/pythia-70m,0,0.0062170070596039295,4,sinq_like,16384,0.015625,16384,0.9922311305999756,False,False
0.006103480234742165,64,0.004259943496435881,1536,0.01953125,20480,8,0.001843536738306284,0.001799185760319233,0.007889866828918457,gpt_neox.layers.0.mlp.dense_h_to_4h,L0:dense_h_to_4h,0.004304294474422932,0.01708984375,17920,7,0.0009765625,1024,0.9839667677879333,norm_sorted_block_circulant,EleutherAI/pythia-70m,2560,0.0062170070596039295,4,sinq_like,16384,0.01806640625,18944,0.9918566346168518,False,False
0.006122666411101818,64,0.004259943496435881,1536,0.01953125,20480,8,0.0018627229146659374,0.0018183719366788864,0.00838935375213623,gpt_neox.layers.0.mlp.dense_h_to_4h,L0:dense_h_to_4h,0.004304294474422932,0.01708984375,17920,7,0.0009765625,1024,0.9839667677879333,activation_clustered_block_circulant,EleutherAI/pythia-70m,2560,0.0062170070596039295,4,sinq_like,16384,0.01806640625,18944,0.9923561215400696,False,False
0.006113364826887846,64,0.004259943496435881,1536,0.01953125,20480,8,0.0018534213304519653,0.0018090703524649143,0.008307814598083496,gpt_neox.layers.0.mlp.dense_h_to_4h,L0:dense_h_to_4h,0.004304294474422932,0.01708984375,17920,7,0.0009765625,1024,0.9839667677879333,random_permuted_block_circulant,EleutherAI/pythia-70m,2560,0.0062170070596039295,4,sinq_like,16384,0.01806640625,18944,0.9922745823860168,False,False
0.006034808233380318,64,0.0041099656373262405,512,0.03173828125,33280,13,0.0019248425960540771,0.0019103898666799068,0.01157289743423462,gpt_neox.layers.0.mlp.dense_h_to_4h,L0:dense_h_to_4h,0.004124418366700411,0.029296875,30720,12,0.001953125,2048,0.9730738401412964,monarch_like_two_block,EleutherAI/pythia-70m,0,0.0062170070596039295,4,sinq_like,32768,0.03125,32768,0.984646737575531,False,False
0.010747561231255531,16,0.010041854344308376,0,0.0625,16384,16,0.000705706886947155,0.000705706886947155,0.03703320026397705,gpt_neox.layers.1.attention.dense,L1:dense,0.010041854344308376,0.0625,16384,16,0.0,0,0.9307307004928589,naive_block_circulant,EleutherAI/pythia-70m,0,0.011575980111956596,4,rtn,16384,0.0625,16384,0.9677639007568359,False,False
0.010894090868532658,16,0.009909356944262981,0,0.06640625,17408,17,0.0009847339242696762,0.0009847339242696762,0.04137521982192993,gpt_neox.layers.1.attention.dense,L1:dense,0.009909356944262981,0.06640625,17408,17,0.0,0,0.9272006154060364,norm_sorted_block_circulant,EleutherAI/pythia-70m,1024,0.011575980111956596,4,rtn,16384,0.06640625,17408,0.9685758352279663,False,False
0.010799826122820377,16,0.009909356944262981,0,0.06640625,17408,17,0.0008904691785573959,0.0008904691785573959,0.04057633876800537,gpt_neox.layers.1.attention.dense,L1:dense,0.009909356944262981,0.06640625,17408,17,0.0,0,0.9272006154060364,activation_clustered_block_circulant,EleutherAI/pythia-70m,1024,0.011575980111956596,4,rtn,16384,0.06640625,17408,0.9677769541740417,False,False
0.010846350342035294,16,0.009909356944262981,0,0.06640625,17408,17,0.0009369933977723122,0.0009369933977723122,0.04128938913345337,gpt_neox.layers.1.attention.dense,L1:dense,0.009909356944262981,0.06640625,17408,17,0.0,0,0.9272006154060364,random_permuted_block_circulant,EleutherAI/pythia-70m,1024,0.011575980111956596,4,rtn,16384,0.06640625,17408,0.9684900045394897,False,False
0.009904246777296066,16,0.00867919996380806,0,0.125,32768,32,0.0012250468134880066,0.0012250468134880066,0.06046414375305176,gpt_neox.layers.1.attention.dense,L1:dense,0.00867919996380806,0.125,32768,32,0.0,0,0.8764685392379761,monarch_like_two_block,EleutherAI/pythia-70m,0,0.011575980111956596,4,rtn,32768,0.125,32768,0.9369326829910278,False,False
0.011153769679367542,32,0.010683167725801468,0,0.03125,8192,8,0.00047060195356607437,0.00047060195356607437,0.024189770221710205,gpt_neox.layers.1.attention.dense,L1:dense,0.010683167725801468,0.03125,8192,8,0.0,0,0.9599050283432007,naive_block_circulant,EleutherAI/pythia-70m,0,0.011575980111956596,4,rtn,8192,0.03125,8192,0.9840947985649109,False,False
0.011192233301699162,32,0.010538711212575436,0,0.03515625,9216,9,0.0006535220891237259,0.0006535220891237259,0.028007864952087402,gpt_neox.layers.1.attention.dense,L1:dense,0.010538711212575436,0.03515625,9216,9,0.0,0,0.9561331868171692,norm_sorted_block_circulant,EleutherAI/pythia-70m,1024,0.011575980111956596,4,rtn,8192,0.03515625,9216,0.9841410517692566,False,False
0.011111888103187084,32,0.010538711212575436,0,0.03515625,9216,9,0.0005731768906116486,0.0005731768906116486,0.027832746505737305,gpt_neox.layers.1.attention.dense,L1:dense,0.010538711212575436,0.03515625,9216,9,0.0,0,0.9561331868171692,activation_clustered_block_circulant,EleutherAI/pythia-70m,1024,0.011575980111956596,4,rtn,8192,0.03515625,9216,0.9839659333229065,False,False
0.011135760694742203,32,0.010538711212575436,0,0.03515625,9216,9,0.0005970494821667671,0.0005970494821667671,0.02830970287322998,gpt_neox.layers.1.attention.dense,L1:dense,0.010538711212575436,0.03515625,9216,9,0.0,0,0.9561331868171692,random_permuted_block_circulant,EleutherAI/pythia-70m,1024,0.011575980111956596,4,rtn,8192,0.03515625,9216,0.9844428896903992,False,False
0.010666352696716785,32,0.010041854344308376,0,0.0625,16384,16,0.0006244983524084091,0.0006244983524084091,0.03822135925292969,gpt_neox.layers.1.attention.dense,L1:dense,0.010041854344308376,0.0625,16384,16,0.0,0,0.9307307004928589,monarch_like_two_block,EleutherAI/pythia-70m,0,0.011575980111956596,4,rtn,16384,0.0625,16384,0.9689520597457886,False,False
0.011393274180591106,64,0.011035526171326637,0,0.015625,4096,4,0.00035774800926446915,0.00035774800926446915,0.016589641571044922,gpt_neox.layers.1.attention.dense,L1:dense,0.011035526171326637,0.015625,4096,4,0.0,0,0.9754599332809448,naive_block_circulant,EleutherAI/pythia-70m,0,0.011575980111956596,4,rtn,4096,0.015625,4096,0.9920495748519897,False,False
0.0113658607006073,64,0.01099416334182024,0,0.01953125,5120,5,0.0003716973587870598,0.0003716973587870598,0.020567119121551514,gpt_neox.layers.1.attention.dense,L1:dense,0.01099416334182024,0.01953125,5120,5,0.0,0,0.9714692831039429,norm_sorted_block_circulant,EleutherAI/pythia-70m,1024,0.011575980111956596,4,rtn,4096,0.01953125,5120,0.9920364022254944,False,False
0.01133547443896532,64,0.01099416334182024,0,0.01953125,5120,5,0.00034131109714508057,0.00034131109714508057,0.020722806453704834,gpt_neox.layers.1.attention.dense,L1:dense,0.01099416334182024,0.01953125,5120,5,0.0,0,0.9714692831039429,activation_clustered_block_circulant,EleutherAI/pythia-70m,1024,0.011575980111956596,4,rtn,4096,0.01953125,5120,0.9921920895576477,False,False
0.011436175554990768,64,0.01099416334182024,0,0.01953125,5120,5,0.0004420122131705284,0.0004420122131705284,0.020414888858795166,gpt_neox.layers.1.attention.dense,L1:dense,0.01099416334182024,0.01953125,5120,5,0.0,0,0.9714692831039429,random_permuted_block_circulant,EleutherAI/pythia-70m,1024,0.011575980111956596,4,rtn,4096,0.01953125,5120,0.991884171962738,False,False
0.011214387603104115,64,0.010683167725801468,0,0.03125,8192,8,0.0005312198773026466,0.0005312198773026466,0.024934589862823486,gpt_neox.layers.1.attention.dense,L1:dense,0.010683167725801468,0.03125,8192,8,0.0,0,0.9599050283432007,monarch_like_two_block,EleutherAI/pythia-70m,0,0.011575980111956596,4,rtn,8192,0.03125,8192,0.9848396182060242,False,False
0.01558347325772047,16,0.014255396090447903,0,0.0625,16384,16,0.0013280771672725677,0.0013280771672725677,0.045578837394714355,gpt_neox.layers.1.attention.dense,L1:dense,0.014255396090447903,0.0625,16384,16,0.0,0,0.9219744801521301,naive_block_circulant,EleutherAI/pythia-70m,0,0.016718389466404915,4,sinq_like,16384,0.0625,16384,0.9675533175468445,False,False
0.01571832224726677,16,0.014029405079782009,0,0.06640625,17408,17,0.0016889171674847603,0.0016889171674847603,0.049500346183776855,gpt_neox.layers.1.attention.dense,L1:dense,0.014029405079782009,0.06640625,17408,17,0.0,0,0.9183014631271362,norm_sorted_block_circulant,EleutherAI/pythia-70m,1024,0.016718389466404915,4,sinq_like,16384,0.06640625,17408,0.9678018093109131,False,False
0.015665587037801743,16,0.014029405079782009,0,0.06640625,17408,17,0.0016361819580197334,0.0016361819580197334,0.04978269338607788,gpt_neox.layers.1.attention.dense,L1:dense,0.014029405079782009,0.06640625,17408,17,0.0,0,0.9183014631271362,activation_clustered_block_circulant,EleutherAI/pythia-70m,1024,0.016718389466404915,4,sinq_like,16384,0.06640625,17408,0.9680841565132141,False,False
0.01550484448671341,16,0.014029405079782009,0,0.06640625,17408,17,0.0014754394069314003,0.0014754394069314003,0.05000460147857666,gpt_neox.layers.1.attention.dense,L1:dense,0.014029405079782009,0.06640625,17408,17,0.0,0,0.9183014631271362,random_permuted_block_circulant,EleutherAI/pythia-70m,1024,0.016718389466404915,4,sinq_like,16384,0.06640625,17408,0.9683060646057129,False,False
0.014538979157805443,16,0.012398190796375275,0,0.125,32768,32,0.002140788361430168,0.002140788361430168,0.07165420055389404,gpt_neox.layers.1.attention.dense,L1:dense,0.012398190796375275,0.125,32768,32,0.0,0,0.8656304478645325,monarch_like_two_block,EleutherAI/pythia-70m,0,0.016718389466404915,4,sinq_like,32768,0.125,32768,0.9372846484184265,False,False
0.016259469091892242,32,0.01512851007282734,0,0.03125,8192,8,0.0011309590190649033,0.0011309590190649033,0.03133070468902588,gpt_neox.layers.1.attention.dense,L1:dense,0.01512851007282734,0.03125,8192,8,0.0,0,0.9525755643844604,naive_block_circulant,EleutherAI/pythia-70m,0,0.016718389466404915,4,sinq_like,8192,0.03125,8192,0.9839062690734863,False,False
0.016292132437229156,32,0.01501814741641283,0,0.03515625,9216,9,0.0012739850208163261,0.0012739850208163261,0.03554093837738037,gpt_neox.layers.1.attention.dense,L1:dense,0.01501814741641283,0.03515625,9216,9,0.0,0,0.948579728603363,norm_sorted_block_circulant,EleutherAI/pythia-70m,1024,0.016718389466404915,4,sinq_like,8192,0.03515625,9216,0.9841206669807434,False,False
0.016215501353144646,32,0.01501814741641283,0,0.03515625,9216,9,0.0011973539367318153,0.0011973539367318153,0.03559392690658569,gpt_neox.layers.1.attention.dense,L1:dense,0.01501814741641283,0.03515625,9216,9,0.0,0,0.948579728603363,activation_clustered_block_circulant,EleutherAI/pythia-70m,1024,0.016718389466404915,4,sinq_like,8192,0.03515625,9216,0.9841736555099487,False,False
0.016013408079743385,32,0.01501814741641283,0,0.03515625,9216,9,0.000995260663330555,0.000995260663330555,0.03559458255767822,gpt_neox.layers.1.attention.dense,L1:dense,0.01501814741641283,0.03515625,9216,9,0.0,0,0.948579728603363,random_permuted_block_circulant,EleutherAI/pythia-70m,1024,0.016718389466404915,4,sinq_like,8192,0.03515625,9216,0.9841743111610413,False,False
0.01570163108408451,32,0.014255396090447903,0,0.0625,16384,16,0.0014462349936366081,0.0014462349936366081,0.046953439712524414,gpt_neox.layers.1.attention.dense,L1:dense,0.014255396090447903,0.0625,16384,16,0.0,0,0.9219744801521301,monarch_like_two_block,EleutherAI/pythia-70m,0,0.016718389466404915,4,sinq_like,16384,0.0625,16384,0.9689279198646545,False,False
0.01651705428957939,64,0.015662914142012596,0,0.015625,4096,4,0.0008541401475667953,0.0008541401475667953,0.022658586502075195,gpt_neox.layers.1.attention.dense,L1:dense,0.015662914142012596,0.015625,4096,4,0.0,0,0.9693042635917664,naive_block_circulant,EleutherAI/pythia-70m,0,0.016718389466404915,4,sinq_like,4096,0.015625,4096,0.9919628500938416,False,False
0.016459546983242035,64,0.015462275594472885,0,0.01953125,5120,5,0.0009972713887691498,0.0009972713887691498,0.02720433473587036,gpt_neox.layers.1.attention.dense,L1:dense,0.015462275594472885,0.01953125,5120,5,0.0,0,0.9648539423942566,norm_sorted_block_circulant,EleutherAI/pythia-70m,1024,0.016718389466404915,4,sinq_like,4096,0.01953125,5120,0.992058277130127,False,False
0.01643606461584568,64,0.015462275594472885,0,0.01953125,5120,5,0.0009737890213727951,0.0009737890213727951,0.02738398313522339,gpt_neox.layers.1.attention.dense,L1:dense,0.015462275594472885,0.01953125,5120,5,0.0,0,0.9648539423942566,activation_clustered_block_circulant,EleutherAI/pythia-70m,1024,0.016718389466404915,4,sinq_like,4096,0.01953125,5120,0.99223792552948,False,False
0.016292044892907143,64,0.015462275594472885,0,0.01953125,5120,5,0.0008297692984342575,0.0008297692984342575,0.027114510536193848,gpt_neox.layers.1.attention.dense,L1:dense,0.015462275594472885,0.01953125,5120,5,0.0,0,0.9648539423942566,random_permuted_block_circulant,EleutherAI/pythia-70m,1024,0.016718389466404915,4,sinq_like,4096,0.01953125,5120,0.9919684529304504,False,False
0.01627201773226261,64,0.01512851007282734,0,0.03125,8192,8,0.0011435076594352722,0.0011435076594352722,0.032592952251434326,gpt_neox.layers.1.attention.dense,L1:dense,0.01512851007282734,0.03125,8192,8,0.0,0,0.9525755643844604,monarch_like_two_block,EleutherAI/pythia-70m,0,0.016718389466404915,4,sinq_like,8192,0.03125,8192,0.9851685166358948,False,False
