codec_endpoint_fit_error,codec_endpoint_nll_delta,codec_endpoint_within_comfort_fit,hessian_proxy_nll_correlation,interpretation,max_contiguous_comfort_epsilon,small_epsilon_fit_max,strategy,target_ratio,taylor_linear_coefficient,taylor_quadratic_coefficient
0.04259525034546846,0.3837601068451644,True,0.9992518262801237,local_fit_reaches_codec_endpoint,1.0,0.125,Q,0.258,-0.02919169671348671,0.3703565532131826
0.0019321374795405188,0.28214612345057155,True,0.9997409538710229,local_fit_reaches_codec_endpoint,1.0,0.125,Q_block_scale,0.258,-0.013249177474942014,0.2973274384050541
0.02775833850765247,0.227338685764102,True,0.999394292780603,local_fit_reaches_codec_endpoint,1.0,0.125,Q+S_OBS,0.258,-0.014002329908967024,0.21358267716541654
0.01858567520542656,0.19628155325341368,True,0.998952814129683,local_fit_reaches_codec_endpoint,1.0,0.125,Q+L,0.258,-0.022543834931420006,0.20023971297940713
0.008677502613440302,0.20169833325964248,True,0.9993923973820087,local_fit_reaches_codec_endpoint,1.0,0.125,Q+S+L_QL_budget_component_scale,0.258,-0.016699748951266098,0.2097205795974683
0.0015294546641057838,0.1992979274960014,True,0.9998084300526491,local_fit_reaches_codec_endpoint,1.0,0.125,Q+S+L_component_scale,0.258,-0.009890833111752807,0.20765930594364843
