comfort_tolerance,deployable,epsilon,hessian_cost,nll,nll_delta,normalized_hessian_cost,path_kind,payload_ratio_at_codec_endpoint,perplexity,perplexity_delta,strategy,target_ratio,taylor_fit_absolute_error,taylor_fit_nll_delta,tokens,within_local_comfort_fit
0.0001,False,0.0,0.0,4.5238965852992745,0.0,0.0,noncodec_interpolation,0.251220703125,92.19414131287405,0.0,Q,0.258,0.0,0.0,1016,True
0.00011011284015984222,False,0.03125,0.09848537424113601,4.523369406151959,-0.0005271791473155929,9.386955198379421e-06,noncodec_interpolation,0.251220703125,92.14555129301719,-0.04859001985686007,Q,0.258,2.338505348361815e-05,-0.000550564200799211,1016,True
0.0001,False,0.0625,0.39394149696454406,4.523518359567237,-0.0003782257320379401,3.7547820793517685e-05,noncodec_interpolation,0.251220703125,92.15927770985789,-0.03486360301616287,Q,0.258,4.4997343401527445e-07,-0.0003777757586039248,1016,True
0.00010367306531717178,False,0.09375,0.8863683681702241,4.5243921655369554,0.000495580237680926,8.44825967854148e-05,noncodec_interpolation,0.251220703125,92.23984223063917,0.04570091776511731,Q,0.258,2.2785088904932888e-05,0.0005183653265858588,1016,True
0.00042986531895898854,False,0.125,1.5757659878581762,4.5260459118940695,0.0021493265947949425,0.00015019128317407074,noncodec_interpolation,0.251220703125,92.39250973558003,0.19836842270598254,Q,0.258,1.1467540024802901e-05,0.0021378590547701396,1016,True
0.0015560180183470608,False,0.1875,3.5454734726808965,4.53167667539101,0.007780090091735303,0.0003379303871416592,noncodec_interpolation,0.251220703125,92.91421753498996,0.7200762221159067,Q,0.258,0.0002331856516131093,0.007546904440122194,1016,True
0.0032826821635087104,False,0.25,6.303063951432705,4.540309996116818,0.01641341081754355,0.000600765132696283,noncodec_interpolation,0.251220703125,93.71984840588796,1.5257070930139065,Q,0.258,0.0005640504200913124,0.015849360397452238,1016,True
0.008619185320035605,False,0.375,14.181893890723586,4.5669925118994525,0.043095926600178025,0.0013517215485666367,noncodec_interpolation,0.251220703125,96.25419069414065,4.0600493812665945,Q,0.258,0.001961422572131735,0.04113450402804629,1016,True
0.016553016722671465,False,0.5,25.21225580573082,4.606661668912632,0.08276508361335733,0.002403060530785132,noncodec_interpolation,0.251220703125,100.14925957383764,7.955118260963587,Q,0.258,0.004771793666805024,0.0779932899465523,1016,True
0.027264548474409445,False,0.625,39.394149696454406,4.660219327671322,0.13632274237204722,0.0037547820793517686,noncodec_interpolation,0.251220703125,105.65925361354442,13.46511230067037,Q,0.258,0.009897024219076955,0.12642571815297027,1016,True
0.040820721003014176,False,0.75,56.727575562894344,4.728000190314345,0.20410360501507085,0.005406886194266547,noncodec_interpolation,0.251220703125,113.06921918279438,20.875077869920332,Q,0.258,0.017671816367770654,0.1864317886473002,1016,True
0.05726984579732086,False,0.875,77.21253340505064,4.810245814285879,0.2863492289866043,0.007359372875529466,noncodec_interpolation,0.251220703125,122.76179041049211,30.56764909761806,Q,0.258,0.02833772755706221,0.2580115014295421,1016,True
