activation_gain_vs_q_only,activation_reconstruction_error,bits,budget_feasible,candidate_kind,candidate_memory_ratio,filter_pass,filter_rho_threshold,hessian_gain_vs_q_only,layer,layer_family,layer_parameter_count,layer_short,lowrank_memory_ratio,lowrank_projection_error,lowrank_rank,normalized_hessian_cost,positive_conditional_rho,predicted_hessian_cost,q_memory_ratio,q_method,q_residual_norm,r_method,residual_effective_rank,residual_memory_ratio,residual_stable_rank,rho_q_error_l_res,rho_q_error_s_res,rho_q_plus_l_error_s_res,rho_q_plus_s_error_l_res,rho_s_res_l_res,s_method,selected_by_fixed_kind,selected_by_greedy,selected_nominal_bits,selected_nominal_keep_fraction,selected_nominal_rank_fraction,selected_order,selected_predicted_hessian_cost,selected_q_method,selected_r_method,selected_s_method,selection_family,selector_score,sparse_keep_fraction,sparse_projection_error,stack_order,stack_residual_error,strategy,target_memory_ratio,token_risk_p95,unused_memory_ratio,weight_error,worst_token_risk
0.0032701630214206513,0.0013830866049990515,4,True,q_s,0.258,True,0.3,0.0032701544560360253,gpt_neox.layers.0.mlp.dense_h_to_4h,mlp,1048576,L0:dense_h_to_4h,0.0,1.0,0,0.0013831315038011593,0.0,2.089592933654785,0.25,rtn,4.224691390991211,,446.7555847167969,0.008000000000000007,219.92414573529294,0.0,-0.8383302028497451,-0.8383302028497451,0.0,0.0,wanda,True,False,,,,,,,,,residual_stack_validate,0.011046098696762987,0.008000000000000007,0.9932432035865288,q+s_res,0.9932432035865288,residual_q_s_same_budget,0.258,0.018772771582007408,0.0,0.13158223221880033,0.01961475796997547
0.004338700101589668,0.033668111087341794,4,True,q_s,0.258,True,0.3,0.00433866924951249,gpt_neox.layers.3.attention.dense,attention,262144,L3:dense,0.0,1.0,0,0.03366819922690478,0.0,0.3323090076446533,0.25,rtn,3.9296698570251465,,294.488037109375,0.008000000000000007,97.41414476012541,0.0,-0.3378932281255235,-0.3378932281255235,0.0,0.0,wanda,True,False,,,,,,,,,residual_stack_validate,0.06528444563904351,0.008000000000000007,0.9863981997581638,q+s_res,0.9863981997581638,residual_q_s_same_budget,0.258,0.049765389412641525,0.0,0.20831591178888195,0.08029405027627945
0.0037838067188282164,0.009291295369919563,4,True,q_s_l,0.25790625,True,0.3,0.0037837919384159212,gpt_neox.layers.0.attention.dense,attention,262144,L0:dense,0.00390625,0.9980256421168885,1,0.009291362316644255,0.0,0.06460945308208466,0.25,rtn,1.574195146560669,whitened_svd,254.2292938232422,0.007906250000000004,20.482646364185445,-0.3981139892211127,-0.34245341189300227,-0.39504292012758363,-0.4416265432868129,-0.047741446527249196,wanda,True,False,,,,,,,,,residual_stack_validate,0.017996119150970023,0.0040000000000000036,0.9649578737516571,q+s_res+l_res,0.9628021493784392,residual_q_s_l_same_budget,0.258,0.01369310263544321,9.375000000000355e-05,0.14095440040819227,0.017779270187020302
0.00315233626080756,0.007548605000620217,4,True,q_s_l,0.2568828125,True,0.3,0.0031523282276211158,gpt_neox.layers.0.mlp.dense_4h_to_h,mlp,1048576,L0:dense_4h_to_h,0.0048828125,0.9970178097561625,2,0.007548680764409664,0.01966863368276091,0.09924186766147614,0.25,rtn,3.4768357276916504,whitened_svd,386.36346435546875,0.006882812500000002,45.36590190643178,-0.4598023462177794,-0.29740596558444504,-0.32484654758565445,-0.47572022366517397,0.01966863368276091,wanda,True,False,,,,,,,,,residual_stack_validate,0.014696116794436855,0.0020000000000000018,0.9930731227369908,q+s_res+l_res,0.9900732405461573,residual_q_s_l_same_budget,0.258,0.011275551281869411,0.0011171875000000053,0.16849558399970124,0.012567097321152687
0.003242133041844145,0.0014111165845755575,4,True,q_s_l,0.2568828125,True,0.3,0.003242124715805887,gpt_neox.layers.0.mlp.dense_h_to_4h,mlp,1048576,L0:dense_h_to_4h,0.0048828125,0.997672526078408,2,0.0014111612440312975,0.0,2.13193941116333,0.25,rtn,4.224691390991211,whitened_svd,446.7555847167969,0.006882812500000002,219.92414573529294,-0.8263494620588102,-0.11429222729061317,-0.20928076232246132,-0.8323038199111505,-0.004304704007485864,magnitude,True,False,,,,,,,,,residual_stack_validate,0.011049809367417975,0.0020000000000000018,0.9940959297141477,q+s_res+l_res,0.9917523155097959,residual_q_s_l_same_budget,0.258,0.01871292106807232,0.0011171875000000053,0.13138512703042118,0.019576560705900192
0.008811911818161267,0.029194899370770196,4,True,q_s_l,0.25790625,True,0.3,0.008811842931384758,gpt_neox.layers.3.attention.dense,attention,262144,L3:dense,0.00390625,0.9979139958609969,1,0.029195025545032515,0.0,0.28815826773643494,0.25,rtn,3.9296698570251465,whitened_svd,294.488037109375,0.007906250000000004,97.41414476012541,-0.40360854738014423,-0.2544361815925061,-0.28712328628387285,-0.42292147394965846,-0.020259453248167865,wanda,True,False,,,,,,,,,residual_stack_validate,0.0572815746981252,0.0040000000000000036,0.9928399858514291,q+s_res+l_res,0.9907053232481284,residual_q_s_l_same_budget,0.258,0.044495340436697006,9.375000000000355e-05,0.20922570592747314,0.07549969851970673
0.001231560166359228,0.011843541922388552,4,True,q_l,0.2578125,True,0.3,0.0012315632802326545,gpt_neox.layers.0.attention.dense,attention,262144,L0:dense,0.0078125,0.9537263278866843,2,0.011843590974827522,0.0,0.08235691487789154,0.25,rtn,1.574195146560669,svd,254.2292938232422,0.0078125,20.482646364185445,-0.30694993843465074,0.0,0.0,-0.30694993843465074,0.0,,False,True,,,,,,,,,residual_stack_validate,0.021921987274261378,0.0,1.0,q+l_res,0.9537263278866843,residual_stack_selector,0.258,0.01541945431381464,0.0001875000000000071,0.13962523012033884,0.018704943358898163
0.0005862618049848074,0.01011467945644297,4,True,q_l,0.25732421875,True,0.3,0.000586266479223883,gpt_neox.layers.0.mlp.dense_4h_to_h,mlp,1048576,L0:dense_4h_to_h,0.00732421875,0.9731507560975844,3,0.010114742512806897,0.0,0.1329776644706726,0.25,rtn,3.4768357276916504,svd,386.36346435546875,0.00732421875,45.36590190643178,-0.23404902840348252,0.0,0.0,-0.23404902840348252,0.0,,False,True,,,,,,,,,residual_stack_validate,0.019449220768860284,0.0,1.0,q+l_res,0.9731507560975844,residual_stack_selector,0.258,0.014623185619711876,0.0006757812500000071,0.16561611606705226,0.016982194036245346
6.276165164911893e-05,0.0045904879747705836,4,True,q_l,0.25732421875,True,0.3,6.276210033851967e-05,gpt_neox.layers.0.mlp.dense_h_to_4h,mlp,1048576,L0:dense_h_to_4h,0.00732421875,0.9932036993979562,3,0.004590523859498665,0.0,6.935223579406738,0.25,rtn,4.224691390991211,svd,446.7555847167969,0.00732421875,219.92414573529294,-0.11640275395465066,0.0,0.0,-0.11640275395465066,0.0,,False,True,,,,,,,,,residual_stack_validate,0.015123514852936339,0.0,1.0,q+l_res,0.9932036993979562,residual_stack_selector,0.258,0.019229844212532043,0.0006757812500000071,0.13157713338180768,0.019502369686961174
0.0006201037385653654,0.0373867074503661,4,True,q_l,0.2578125,True,0.3,0.0006201014854149423,gpt_neox.layers.3.attention.dense,attention,262144,L3:dense,0.0078125,0.9900826526507639,2,0.03738676699100233,0.0,0.36901170015335083,0.25,rtn,3.9296698570251465,svd,294.488037109375,0.0078125,97.41414476012541,-0.12788604344382348,0.0,0.0,-0.12788604344382348,0.0,,False,True,,,,,,,,,residual_stack_validate,0.0718406741764274,0.0,1.0,q+l_res,0.9900826526507639,residual_stack_selector,0.258,0.053953226655721664,0.0001875000000000071,0.20909434603015833,0.08192460983991623
,,,,,,,,,gpt_neox.layers.0.attention.dense,attention,,L0:dense,,,,,,,,,,,,,,,,,,,,,,4,0.8,0.5,rq,0.0863368958234787,rtn,whitened_svd,,hessian_guided_spq,,,,,,hessian_guided_spq_no_lora,,,,,
,,,,,,,,,gpt_neox.layers.0.mlp.dense_4h_to_h,mlp,,L0:dense_4h_to_h,,,,,,,,,,,,,,,,,,,,,,4,0.8,0.5,qs,0.14068526029586792,rtn,,magnitude,hessian_guided_spq,,,,,,hessian_guided_spq_no_lora,,,,,
,,,,,,,,,gpt_neox.layers.0.mlp.dense_h_to_4h,mlp,,L0:dense_h_to_4h,,,,,,,,,,,,,,,,,,,,,,4,0.8,0.5,sq,7.088650226593018,rtn,,magnitude,hessian_guided_spq,,,,,,hessian_guided_spq_no_lora,,,,,
,,,,,,,,,gpt_neox.layers.3.attention.dense,attention,,L3:dense,,,,,,,,,,,,,,,,,,,,,,4,0.8,0.5,rq,0.3713759183883667,rtn,whitened_svd,,hessian_guided_spq,,,,,,hessian_guided_spq_no_lora,,,,,
