alpha,alpha_ci_high,alpha_ci_low,alpha_r2,alpha_rank_max,alpha_rank_min,anisotropy_score,condition_number,dataset_condition,effective_rank,lambda_max,lambda_min_positive,layer,model,n_samples,nll_mean,nll_std,outlier_score,participation_ratio,rank,revision,site,spectral_entropy,top_100_explained_variance,top_10_explained_variance,top_1_explained_variance,top_50_explained_variance,top_5_explained_variance,trace,variant,zscored
2.9815606182981234,3.5943192317220585,2.5158845544680624,0.7471503527651712,128,2,0.0008707531938359458,35253685902935.805,natural,14.650702195601667,102.27952113816858,2.9012433315419963e-12,0,gpt2,130560,2.031052850060218,3.310475162049628,303.9369764016432,6.290219363524237,768,,attn_out,0.4041390440101781,0.9981692288349857,0.7810811058481701,0.2702428564410996,0.9689817874766808,0.7065840437623712,378.4726171308094,pretrained,False
2.63843296093164,3.8932917543476306,1.768220389409301,0.530461136738057,128,2,0.007400371591783381,2193172.614695906,natural,63.58545333178302,54.231697542113054,2.4727509899913893e-05,0,gpt2,130560,2.031052850060218,3.310475162049628,18.206497816186356,39.279112390303546,768,,mlp_out,0.6250024293017038,0.9950619987843586,0.3556671625305529,0.10318798242780981,0.8316271290353969,0.24197073287591797,525.5621465421468,pretrained,False
2.809047576057173,4.05355601270564,2.001583355470157,0.5999931631386637,128,2,0.0037041999515720265,4557487.818133313,natural,38.81301450876792,216.80119164683748,4.75703282813461e-05,0,gpt2,130560,2.031052850060218,3.310475162049628,34.042053469002006,16.111888387686854,768,,resid_post,0.5507031021189397,0.9973182062670692,0.5299772226812716,0.18502214822853724,0.8905481959541678,0.43614707040117207,1171.758050171632,pretrained,False
2.1482205192575443,2.300707187730278,1.9881654364274195,0.8207980480997668,128,2,0.0006169183795201467,17520613391189.02,natural,19.43637535157647,28.782340209465957,1.6427701226453849e-12,1,gpt2,130560,2.031052850060218,3.310475162049628,25.79425221791979,5.335543925071023,768,,attn_out,0.446604490466585,0.9838602589404201,0.689403401055044,0.4186936415787694,0.9375911431549282,0.5836349444687382,68.74319872863676,pretrained,False
1.9950421671342542,2.5732949731442765,1.5494184579054182,0.5108016601114851,128,2,0.0035554299221330125,14243953.030341484,natural,84.65194783748176,9.019815225144502,6.332382033225689e-07,1,gpt2,130560,2.031052850060218,3.310475162049628,7.425129542916384,53.20889069378433,768,,mlp_out,0.6680747430421249,0.9624372420840608,0.2957137096616037,0.07856402940427211,0.7826758430363171,0.18866199554609384,114.808459972574,pretrained,False
2.6312192071135634,3.603946192655683,1.9105090452277023,0.6193840176384489,128,2,0.0029520433579984643,1819653.0796009703,natural,42.99883301268607,240.72172329795245,0.00013228989964984977,1,gpt2,130560,2.031052850060218,3.310475162049628,31.37822708851653,18.717981288405,768,,resid_post,0.5661186050666104,0.9952760941444143,0.5088652548815433,0.16618239703130497,0.8816980586063382,0.4082637452271221,1448.5392412085978,pretrained,False
2.380899337288642,2.5550813823641265,2.179351843972691,0.7528224531057052,128,2,0.0009109136298925594,163284193803.5752,natural,43.73696902208587,8.87662322316864,5.4363028143721536e-11,2,gpt2,130560,2.031052850060218,3.310475162049628,12.524722095757232,22.09397248277401,768,,attn_out,0.5686805075517427,0.9831430880444074,0.5269829069789236,0.1526092630246167,0.9188643026219862,0.3583517344085375,58.165690910497304,pretrained,False
1.747539337986293,2.137386135550537,1.4676954828665736,0.6576130778314322,128,2,0.003501005275491776,469996.52617748745,natural,80.31249330989993,15.303106276514441,3.2560041243231324e-05,2,gpt2,130560,2.031052850060218,3.310475162049628,8.02591350326173,43.413719660441835,768,,mlp_out,0.6601541240695963,0.9543846243449219,0.3499815475093058,0.09164880766144987,0.7857030502396745,0.2439706620745979,166.97550865084926,pretrained,False
2.3380949090566228,3.0514283578444643,1.8095551055647574,0.6392165465153823,128,2,0.0028744508392330847,1037415.3457680327,natural,51.00796144317147,232.30861137448198,0.00022393018603604354,2,gpt2,130560,2.031052850060218,3.310475162049628,27.144746894066536,24.187472260097778,768,,resid_post,0.5918281410460757,0.9906539745234859,0.46452929620393796,0.13650987836139625,0.86470098764873,0.3545113562079618,1701.7714334157426,pretrained,False
1.9531454585825523,2.191981319527686,1.7158212419331305,0.7630500888342857,128,2,0.006361248662909096,902913709286.5226,natural,34.39135174734543,33.97943319215524,3.763309034149631e-11,3,gpt2,130560,2.031052850060218,3.310475162049628,17.966464496929852,9.925136688530195,768,,attn_out,0.5324980579123207,0.9753142689777305,0.5742355862616223,0.29362596962801496,0.8919044622007585,0.4637717846860393,115.72352825331717,pretrained,False
1.3816619797985086,1.6023509880660571,1.1867860511890251,0.740962462932699,128,2,0.0002765052382809489,2248862.766833145,natural,74.68738763664662,34.52091764994417,1.5350388720498326e-05,3,gpt2,130560,2.031052850060218,3.310475162049628,10.738087721520223,26.041891394071882,768,,mlp_out,0.6492245255983711,0.9343067428987276,0.3880419093576033,0.1664136164407908,0.7664755041444088,0.29567206771324495,207.44046303582707,pretrained,False
1.9676465116355784,2.4880377141387013,1.572723565658044,0.6948848453447656,128,2,0.002218215920774249,1079626.6924076513,natural,58.93598714627178,264.26237438284727,0.00024477199039375514,3,gpt2,130560,2.031052850060218,3.310475162049628,24.460247968808257,29.056957426347278,768,,resid_post,0.6135732849800443,0.9814141412804873,0.43318114543577485,0.12252806605067465,0.8434340061288558,0.3160130251209173,2156.749738248172,pretrained,False
1.8508276528721406,2.025061540964811,1.7001792881039834,0.8716023861819456,128,2,0.0005892457659162843,38078130160.7763,natural,50.4601939328179,12.490229117073401,3.2801582074372436e-10,4,gpt2,130560,2.031052850060218,3.310475162049628,6.710929103213126,24.12701720851845,768,,attn_out,0.5902030232744553,0.965951133514453,0.5255734410434252,0.1276333947512879,0.8781267746550868,0.3727001331536261,97.86019670958697,pretrained,False
