model_id,model,model_scale,scope_id,scope_claim,job_id,seed,target_selected_weight_rate,selected_tensors,selected_parameters,model_parameters,eval_tokens,baseline_nll,baseline_perplexity,strategy,artifact_file_bytes,artifact_natural_file_bytes,artifact_tail_padding_bytes,reference_artifact_file_bytes,selected_weight_physical_rate,selected_weight_physical_compression_ratio,physical_bits_per_selected_parameter,added_physical_bits_per_selected_parameter_vs_q,heldout_nll,nll_delta,heldout_perplexity,perplexity_delta,nll_recovery_vs_q,nll_recovery_per_added_physical_bit_per_parameter,physical_efficiency_kind,normalized_hessian_cost,rho_sl,rho_qs,rho_ql,rho_sl_kind,rho_qs_kind,rho_ql_kind,sl_near_orthogonal,sparse_nnz,lowrank_rank_sum,folded_repair_dof,strict_equal_bytes_to_ql,artifact_sha256
opt125m_depth_mlp_pilot,OPT-125M,125M,five_depth_mlp_weights,five depth-stratified transformer blocks; only fc1/fc2 MLP projection weights are charged and perturbed,opt125m_depth_mlp_pilot__seed17__rate0p258,17,0.25800000000000001,10,23592960,125239296,1016,4.0257801146019165,56.023996876589251,Q+S_OBS+L,12201984,12201984,0,47190592,0.25856814849875159,3.8674523749580394,4.1375000000000002,0.12111545138888889,4.1062150489626905,0.08043493436077398,60.716473234374725,4.6924763577854733,0.049039405161940053,0.40489800929263531,positive_exact_file_increment,0.0030175853352466184,0.020728283203889527,-0.52902422474608291,-0.46275512963491683,hessian_orthogonal,repair_cancellation,repair_cancellation,true,13720,27,13720,false,7263675d4a5e916b2a4e10dae6e580038e275438562814ac3b687d04703c0fe6
opt125m_depth_mlp_pilot,OPT-125M,125M,five_depth_mlp_weights,five depth-stratified transformer blocks; only fc1/fc2 MLP projection weights are charged and perturbed,opt125m_depth_mlp_pilot__seed17__rate0p258,17,0.25800000000000001,10,23592960,125239296,1016,4.0257801146019165,56.023996876589251,Q+S+L_component_scale,12201984,12201984,0,47190592,0.25856814849875159,3.8674523749580394,4.1375000000000002,0.12111545138888889,4.0984729556586803,0.072692841056763768,60.248215619520806,4.224218742931555,0.056781498465950264,0.46882125950743381,positive_exact_file_increment,0.0030338371319652102,0.081728811025470235,-0.38181413095156869,-0.60631120581964049,hessian_orthogonal,repair_cancellation,repair_cancellation,true,13720,27,30,false,e3d3d4aaf92e4120ecf21e873c91e11f87f47925c034445e99db590df702545c
qwen3_06b_depth_mlp_pilot,Qwen3-0.6B,0.6B,five_depth_mlp_weights,five depth-stratified transformer blocks; only up/down MLP projection weights are charged and perturbed,qwen3_06b_depth_mlp_pilot__seed17__rate0p258,17,0.25800000000000001,10,31457280,596049920,1016,3.3957046448715089,29.835669621195255,Q,15779648,15779648,0,62919296,0.25079187154287297,3.9873700604728319,4.0129720052083337,0,3.508434656098133,0.11273001122662407,33.395950699738378,3.5602810785431238,0,,reference_endpoint,0.022950263730946777,,,,inactive,inactive,inactive,,0,0,0,false,94600e2b661953dde34baccc3c2f7419d549558de22bc05ba039917dc6d88b2e
qwen3_06b_depth_mlp_pilot,Qwen3-0.6B,0.6B,five_depth_mlp_weights,five depth-stratified transformer blocks; only up/down MLP projection weights are charged and perturbed,qwen3_06b_depth_mlp_pilot__seed17__rate0p258,17,0.25800000000000001,10,31457280,596049920,1016,3.3957046448715089,29.835669621195255,Q_global_scale,15779648,15779648,0,62919296,0.25079187154287297,3.9873700604728319,4.0129720052083337,0,3.5159416799470198,0.12023703507551087,33.647598278477751,3.8119286572824969,-0.0075070238488867957,,zero_byte_folded_recovery,0.022036044715726965,,,,inactive,inactive,inactive,,0,0,10,false,f4a4795dd1b481ca539a07b09accdd73fff0e3f98446b1cc87044ba1059ebbd7
qwen3_06b_depth_mlp_pilot,Qwen3-0.6B,0.6B,five_depth_mlp_weights,five depth-stratified transformer blocks; only up/down MLP projection weights are charged and perturbed,qwen3_06b_depth_mlp_pilot__seed17__rate0p258,17,0.25800000000000001,10,31457280,596049920,1016,3.3957046448715089,29.835669621195255,Q_block_scale,16230272,16230272,0,62919296,0.25795380800192041,3.8766630651661291,4.1275716145833332,0.11459960937499999,3.4749964015690362,0.079291756697527305,32.297712315313518,2.4620426941182636,0.033438254529096767,0.29178332030502846,positive_exact_file_increment,0.0066217616134942037,,,,inactive,inactive,inactive,,0,0,245760,false,d40ed1dcde23cf1d8fe706965189d06cafa758fc3c68d5b5868294edb8dd7155
qwen3_06b_depth_mlp_pilot,Qwen3-0.6B,0.6B,five_depth_mlp_weights,five depth-stratified transformer blocks; only up/down MLP projection weights are charged and perturbed,qwen3_06b_depth_mlp_pilot__seed17__rate0p258,17,0.25800000000000001,10,31457280,596049920,1016,3.3957046448715089,29.835669621195255,Q+S,16254218,16254218,0,62919296,0.25833439077258591,3.8709518969168495,4.1336613972981775,0.12068939208984375,3.437702239029051,0.041997594157542117,31.115380258983439,1.2797106377881846,0.070732417069081954,0.58606987610333838,positive_exact_file_increment,0.006691824090990302,,-0.84167729465869812,,inactive,repair_cancellation,inactive,,95090,0,0,false,39500f98b4e6df505d1e2c03895948c500613a84341a3600c2c3209cee11b23f
qwen3_06b_depth_mlp_pilot,Qwen3-0.6B,0.6B,five_depth_mlp_weights,five depth-stratified transformer blocks; only up/down MLP projection weights are charged and perturbed,qwen3_06b_depth_mlp_pilot__seed17__rate0p258,17,0.25800000000000001,10,31457280,596049920,1016,3.3957046448715089,29.835669621195255,Q+S_OBS,16254218,16254218,0,62919296,0.25833439077258591,3.8709518969168495,4.1336613972981775,0.12068939208984375,3.4216936967504306,0.025989051878921643,30.621234210542937,0.78556458934768258,0.086740959347702429,0.7187123726924618,positive_exact_file_increment,0.0038647510240523149,,-0.91191274934091338,,inactive,repair_cancellation,inactive,,95090,0,95090,false,75669199b51bdf92d38a5ecfc80d58f46a11abef6001aaa68b5cad6897492a1e
qwen3_06b_depth_mlp_pilot,Qwen3-0.6B,0.6B,five_depth_mlp_weights,five depth-stratified transformer blocks; only up/down MLP projection weights are charged and perturbed,qwen3_06b_depth_mlp_pilot__seed17__rate0p258,17,0.25800000000000001,10,31457280,596049920,1016,3.3957046448715089,29.835669621195255,Q+L,16196352,16196352,0,62919296,0.25741470470362543,3.8847819558379566,4.1189453125000002,0.10597330729166667,3.4183492285060133,0.022644583634504389,30.518993530775102,0.68332390957984757,0.090085427592119682,0.8500765890431321,positive_exact_file_increment,0.004138543714874399,,,-0.90535362940874897,inactive,inactive,repair_cancellation,,0,50,0,false,2a96d95a7cdddd14b310cbc7554e9eb9374e6b1a2458e68b874633b90dac6cc0
qwen3_06b_depth_mlp_pilot,Qwen3-0.6B,0.6B,five_depth_mlp_weights,five depth-stratified transformer blocks; only up/down MLP projection weights are charged and perturbed,qwen3_06b_depth_mlp_pilot__seed17__rate0p258,17,0.25800000000000001,10,31457280,596049920,1016,3.3957046448715089,29.835669621195255,Q+S+L_QL_budget,16196352,16195328,1024,62919296,0.25741470470362543,3.8847819558379566,4.1189453125000002,0.10597330729166667,3.4260001595564713,0.030295514684962388,30.753387769700204,0.91771814850494948,0.082434496541661684,0.77787981377971027,positive_exact_file_increment,0.0044407586504502956,0.022044549483356109,-0.52385354011290031,-0.74081242477622733,hessian_orthogonal,repair_cancellation,repair_cancellation,true,17440,30,0,false,6f05da8433721c8d2adce6f303aafd9fb57ade866c8e557793ce0301590b816b
qwen3_06b_depth_mlp_pilot,Qwen3-0.6B,0.6B,five_depth_mlp_weights,five depth-stratified transformer blocks; only up/down MLP projection weights are charged and perturbed,qwen3_06b_depth_mlp_pilot__seed17__rate0p258,17,0.25800000000000001,10,31457280,596049920,1016,3.3957046448715089,29.835669621195255,Q+S+L_QL_budget_component_scale,16196352,16195328,1024,62919296,0.25741470470362543,3.8847819558379566,4.1189453125000002,0.10597330729166667,3.4256024398202971,0.029897794948788192,30.74115897240819,0.90548935121293539,0.082832216277835879,0.78163283183999943,positive_exact_file_increment,0.0044008691524067287,0.022056817919871585,-0.52112516054155156,-0.74260788366814257,hessian_orthogonal,repair_cancellation,repair_cancellation,true,17440,30,30,true,95336e620bcd40abf865f83534efd82c0614d9a353467f563174e3341def0c11
qwen3_06b_depth_mlp_pilot,Qwen3-0.6B,0.6B,five_depth_mlp_weights,five depth-stratified transformer blocks; only up/down MLP projection weights are charged and perturbed,qwen3_06b_depth_mlp_pilot__seed17__rate0p258,17,0.25800000000000001,10,31457280,596049920,1016,3.3957046448715089,29.835669621195255,Q+S+L,16261248,16261248,0,62919296,0.25844612120262755,3.8692784219267797,4.1354492187499998,0.12247721354166667,3.4181015735536109,0.022396928682101969,30.511436286717952,0.67576666552269771,0.090333082544522103,0.73755011183195185,positive_exact_file_increment,0.0041507567801329298,0.01546391090975887,-0.55641760376261695,-0.72234503775582504,hessian_orthogonal,repair_cancellation,repair_cancellation,true,25458,34,0,false,7fba3879c5dde24e3112996646aac12b4791d195208dc937c47da1cbca58872c
qwen3_06b_depth_mlp_pilot,Qwen3-0.6B,0.6B,five_depth_mlp_weights,five depth-stratified transformer blocks; only up/down MLP projection weights are charged and perturbed,qwen3_06b_depth_mlp_pilot__seed17__rate0p258,17,0.25800000000000001,10,31457280,596049920,1016,3.3957046448715089,29.835669621195255,Q+S_OBS+L,16261248,16261248,0,62919296,0.25844612120262755,3.8692784219267797,4.1354492187499998,0.12247721354166667,3.4180901594988002,0.022385514627291325,30.511088029499341,0.67541840830408617,0.090344496599332746,0.7376433051246517,positive_exact_file_increment,0.0041862656326442553,0.011577168855737764,-0.67049368091639128,-0.61442349365998905,hessian_orthogonal,repair_cancellation,repair_cancellation,true,25458,34,25458,false,9a88723f8c752c119ba83c26f46b355e104928bb78efc72feed3ff1be9c6d2d0
qwen3_06b_depth_mlp_pilot,Qwen3-0.6B,0.6B,five_depth_mlp_weights,five depth-stratified transformer blocks; only up/down MLP projection weights are charged and perturbed,qwen3_06b_depth_mlp_pilot__seed17__rate0p258,17,0.25800000000000001,10,31457280,596049920,1016,3.3957046448715089,29.835669621195255,Q+S+L_component_scale,16261248,16261248,0,62919296,0.25844612120262755,3.8692784219267797,4.1354492187499998,0.12247721354166667,3.4175760164035589,0.021871371532049988,30.495404996267773,0.65973537507251834,0.090858639694574084,0.74184117246971848,positive_exact_file_increment,0.0041129333239268567,0.015467718228027384,-0.55436592504140303,-0.7239182692563606,hessian_orthogonal,repair_cancellation,repair_cancellation,true,25458,34,30,false,02b1db523dc5a870c3dc7590c2e28351b0cad2d00c405c074241480a05635b14
