model_id,model,model_declared,model_scale,scope_id,scope_claim,selected_tensors,selected_parameters,model_parameters,eval_tokens,baseline_nll,baseline_perplexity,q_artifact_file_bytes,ql_and_strict_artifact_file_bytes,ql_selected_weight_physical_rate,ql_nll_delta,strict_nll_delta,strict_minus_ql_nll,strict_minus_ql_perplexity,strict_pair_interval_low,strict_pair_interval_high,strict_pair_left_wins,strict_rho_sl,strict_rho_qs,strict_rho_ql,strict_sl_near_orthogonal,proxy_nll_correlation_min,proxy_nll_correlation_max,evidence_role,seed_aggregation_allowed
pythia70m_full_mlp_pilot,Pythia-70M,EleutherAI/pythia-70m,70M,full_mlp_weights,"all transformer-block MLP projection weights; embeddings, attention, and output head remain dense",12,12582912,70426624,1016,4.5238965852992745,92.194141312874052,6334784,6497344,0.25812020574154165,0.19628155325341368,0.20169833325964248,0.0054167800062288052,0.60934785507002687,-0.0088434568156351232,0.019677016828092066,3,0.02634371667410185,-0.33397924653365935,-0.58783323216882943,true,0.99895281412968295,0.99980843005264908,scalability_smoke,false
opt125m_depth_mlp_pilot,OPT-125M,facebook/opt-125m,125M,five_depth_mlp_weights,five depth-stratified transformer blocks; only fc1/fc2 MLP projection weights are charged and perturbed,10,23592960,125239296,1016,4.0257801146019165,56.023996876589251,11844800,12158976,0.25765678040233103,0.073486898827740177,0.074417444664661936,0.00093054583692175896,0.056134375497819633,-0.0067724072156025699,0.0086334988894460878,5,0.087149066083204982,-0.36704225882563429,-0.61062154954604708,true,0.99570077269756352,0.99981568785819397,scalability_smoke,false
qwen3_06b_depth_mlp_pilot,Qwen3-0.6B,Qwen/Qwen3-0.6B,0.6B,five_depth_mlp_weights,five depth-stratified transformer blocks; only up/down MLP projection weights are charged and perturbed,10,31457280,596049920,1016,3.3957046448715089,29.835669621195255,15779648,16196352,0.25741470470362543,0.022644583634504389,0.029897794948788192,0.0072532113142838028,0.22216544163308782,0.0022258325487814652,0.012280590079786474,1,0.022056817919871585,-0.52112516054155156,-0.74260788366814257,true,0.96566287043582477,0.99998099166421406,scalability_smoke,false
