bit_width,bulk_params,cols,compression_ratio_target,layer,method,module_type,name,relative_bulk_quantization_error,relative_structured_quantized_error,residual_fraction,residual_params,residual_precision,residual_type,rotation_type,rows
3,860160,8960,2.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.38046786477312233,0.9321171203060435,0.04,545792,float16,low_rank,hadamard,1536
2,860160,8960,2.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.9224515843621703,0.9544950611849811,0.04,545792,float16,low_rank,hadamard,1536
4,6881280,8960,2.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.11823081630921903,0.9515836997450569,0.04,545792,float16,low_rank,hadamard,1536
3,6881280,8960,2.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.2758594182333144,0.9516925316013995,0.04,545792,float16,low_rank,hadamard,1536
2,6881280,8960,2.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.7693433506736178,0.9532827881209989,0.04,545792,float16,low_rank,hadamard,1536
4,3432192,8960,4.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.16543110813314865,0.8043203674806403,0.0,0,float16,none,hadamard,1536
3,3432192,8960,4.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.3859512341771446,0.831419058222527,0.0,0,float16,none,hadamard,1536
2,3432192,8960,4.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.9267437143366103,0.9741401942587057,0.0,0,float16,none,hadamard,1536
4,860160,8960,4.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.16306688711225825,0.9690742028382077,0.0,0,float16,none,hadamard,1536
3,860160,8960,4.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.38046786477312233,0.9728808023667052,0.0,0,float16,none,hadamard,1536
2,860160,8960,4.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.9224515843621703,0.995325856360116,0.0,0,float16,none,hadamard,1536
4,3440640,8960,4.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.11823081630921903,0.994641693179404,0.0,0,float16,none,hadamard,1536
3,3440640,8960,4.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.2758594182333144,0.9947455152627064,0.0,0,float16,none,hadamard,1536
2,3440640,8960,4.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.7693433506736178,0.9963459461436417,0.0,0,float16,none,hadamard,1536
4,3432192,8960,4.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.16543110813314865,0.797127370903038,0.01,136448,float16,low_rank,hadamard,1536
3,3432192,8960,4.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.3859512341771446,0.8244495302373587,0.01,136448,float16,low_rank,hadamard,1536
2,3432192,8960,4.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.9267437143366103,0.9682084609359474,0.01,136448,float16,low_rank,hadamard,1536
4,860160,8960,4.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.16306688711225825,0.9539842868907701,0.01,136448,float16,low_rank,hadamard,1536
3,860160,8960,4.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.38046786477312233,0.9578521589414363,0.01,136448,float16,low_rank,hadamard,1536
2,860160,8960,4.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.9224515843621703,0.9799678470737131,0.01,136448,float16,low_rank,hadamard,1536
4,3440640,8960,4.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.11823081630921903,0.9784853064999337,0.01,136448,float16,low_rank,hadamard,1536
3,3440640,8960,4.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.2758594182333144,0.978590606733233,0.01,136448,float16,low_rank,hadamard,1536
2,3440640,8960,4.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.7693433506736178,0.9801845038326156,0.01,136448,float16,low_rank,hadamard,1536
4,3432192,8960,4.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.16543110813314865,0.7899431861863323,0.02,272896,float16,low_rank,hadamard,1536
3,3432192,8960,4.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.3859512341771446,0.8175034553871655,0.02,272896,float16,low_rank,hadamard,1536
2,3432192,8960,4.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.9267437143366103,0.9623061588629189,0.02,272896,float16,low_rank,hadamard,1536
4,860160,8960,4.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.16306688711225825,0.944558391655222,0.02,272896,float16,low_rank,hadamard,1536
3,860160,8960,4.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.38046786477312233,0.9484631487897165,0.02,272896,float16,low_rank,hadamard,1536
2,860160,8960,4.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.9224515843621703,0.9705960599347494,0.02,272896,float16,low_rank,hadamard,1536
4,3440640,8960,4.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.11823081630921903,0.9685939139731236,0.02,272896,float16,low_rank,hadamard,1536
3,3440640,8960,4.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.2758594182333144,0.9687008730129394,0.02,272896,float16,low_rank,hadamard,1536
2,3440640,8960,4.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.7693433506736178,0.9702931060713695,0.02,272896,float16,low_rank,hadamard,1536
4,3432192,8960,4.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.16543110813314865,0.7756254439905282,0.04,545792,float16,low_rank,hadamard,1536
3,3432192,8960,4.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.3859512341771446,0.8036358338643469,0.04,545792,float16,low_rank,hadamard,1536
2,3432192,8960,4.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.9267437143366103,0.9505746020305809,0.04,545792,float16,low_rank,hadamard,1536
4,860160,8960,4.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.16306688711225825,0.9281367211456835,0.04,545792,float16,low_rank,hadamard,1536
3,860160,8960,4.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.38046786477312233,0.9321171203060435,0.04,545792,float16,low_rank,hadamard,1536
2,860160,8960,4.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.9224515843621703,0.9544950611849811,0.04,545792,float16,low_rank,hadamard,1536
4,3440640,8960,4.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.11823081630921903,0.9515836997450569,0.04,545792,float16,low_rank,hadamard,1536
3,3440640,8960,4.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.2758594182333144,0.9516925316013995,0.04,545792,float16,low_rank,hadamard,1536
2,3440640,8960,4.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.7693433506736178,0.9532827881209989,0.04,545792,float16,low_rank,hadamard,1536
4,1710848,8960,8.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.16485861796534124,0.8940042566571806,0.0,0,float16,none,hadamard,1536
3,1710848,8960,8.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.3844992404730457,0.9078408044894843,0.0,0,float16,none,hadamard,1536
2,1710848,8960,8.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.925713143149,0.9851010249089283,0.0,0,float16,none,hadamard,1536
4,860160,8960,8.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.16306688711225825,0.9690742028382077,0.0,0,float16,none,hadamard,1536
3,860160,8960,8.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.38046786477312233,0.9728808023667052,0.0,0,float16,none,hadamard,1536
2,860160,8960,8.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.9224515843621703,0.995325856360116,0.0,0,float16,none,hadamard,1536
4,1720320,8960,8.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.11808913197168756,0.994707069787627,0.0,0,float16,none,hadamard,1536
3,1720320,8960,8.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.27556526034474554,0.9948142043468515,0.0,0,float16,none,hadamard,1536
2,1720320,8960,8.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.768765548871588,0.9963949927598545,0.0,0,float16,none,hadamard,1536
4,1710848,8960,8.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.16485861796534124,0.8865653761303677,0.01,136448,float16,low_rank,hadamard,1536
3,1710848,8960,8.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.3844992404730457,0.9005247407085377,0.01,136448,float16,low_rank,hadamard,1536
2,1710848,8960,8.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.925713143149,0.9783572517981884,0.01,136448,float16,low_rank,hadamard,1536
4,860160,8960,8.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.16306688711225825,0.9539842868907701,0.01,136448,float16,low_rank,hadamard,1536
3,860160,8960,8.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.38046786477312233,0.9578521589414363,0.01,136448,float16,low_rank,hadamard,1536
2,860160,8960,8.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.9224515843621703,0.9799678470737131,0.01,136448,float16,low_rank,hadamard,1536
4,1720320,8960,8.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.11808913197168756,0.9785493236425347,0.01,136448,float16,low_rank,hadamard,1536
3,1720320,8960,8.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.27556526034474554,0.9786576241051036,0.01,136448,float16,low_rank,hadamard,1536
2,1720320,8960,8.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.768765548871588,0.9802307452994402,0.01,136448,float16,low_rank,hadamard,1536
4,1710848,8960,8.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.16485861796534124,0.8791511713266922,0.02,272896,float16,low_rank,hadamard,1536
3,1710848,8960,8.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.3844992404730457,0.8932288923521512,0.02,272896,float16,low_rank,hadamard,1536
2,1710848,8960,8.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.925713143149,0.9716447474953774,0.02,272896,float16,low_rank,hadamard,1536
4,860160,8960,8.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.16306688711225825,0.944558391655222,0.02,272896,float16,low_rank,hadamard,1536
3,860160,8960,8.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.38046786477312233,0.9484631487897165,0.02,272896,float16,low_rank,hadamard,1536
2,860160,8960,8.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.9224515843621703,0.9705960599347494,0.02,272896,float16,low_rank,hadamard,1536
4,1720320,8960,8.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.11808913197168756,0.9686575648737087,0.02,272896,float16,low_rank,hadamard,1536
3,1720320,8960,8.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.27556526034474554,0.9687667818028808,0.02,272896,float16,low_rank,hadamard,1536
2,1720320,8960,8.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.768765548871588,0.9703393864904475,0.02,272896,float16,low_rank,hadamard,1536
4,1710848,8960,8.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.16485861796534124,0.8644063518295836,0.04,545792,float16,low_rank,hadamard,1536
3,1710848,8960,8.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.3844992404730457,0.8787053445279004,0.04,545792,float16,low_rank,hadamard,1536
2,1710848,8960,8.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.925713143149,0.9583450041058199,0.04,545792,float16,low_rank,hadamard,1536
4,860160,8960,8.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.16306688711225825,0.9281367211456835,0.04,545792,float16,low_rank,hadamard,1536
3,860160,8960,8.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.38046786477312233,0.9321171203060435,0.04,545792,float16,low_rank,hadamard,1536
2,860160,8960,8.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.9224515843621703,0.9544950611849811,0.04,545792,float16,low_rank,hadamard,1536
4,1720320,8960,8.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.11808913197168756,0.9516465348934027,0.04,545792,float16,low_rank,hadamard,1536
3,1720320,8960,8.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.27556526034474554,0.9517567725224025,0.04,545792,float16,low_rank,hadamard,1536
2,1720320,8960,8.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.768765548871588,0.9533283252977817,0.04,545792,float16,low_rank,hadamard,1536
4,850176,8960,16.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.16502411416720403,0.9406321734026372,0.0,0,float16,none,hadamard,1536
3,850176,8960,16.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.38497786809489454,0.948205106791708,0.0,0,float16,none,hadamard,1536
2,850176,8960,16.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.9260994780478077,0.9915408348754988,0.0,0,float16,none,hadamard,1536
4,860160,8960,16.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.16306688711225825,0.9690742028382077,0.0,0,float16,none,hadamard,1536
3,860160,8960,16.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.38046786477312233,0.9728808023667052,0.0,0,float16,none,hadamard,1536
2,860160,8960,16.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.9224515843621703,0.995325856360116,0.0,0,float16,none,hadamard,1536
4,860160,8960,16.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.11936128077571073,0.9957562287780165,0.0,0,float16,none,hadamard,1536
3,860160,8960,16.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.2788822406493766,0.9958422251581293,0.0,0,float16,none,hadamard,1536
2,860160,8960,16.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.7743796372250668,0.9971365343020949,0.0,0,float16,none,hadamard,1536
4,850176,8960,16.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.16502411416720403,0.9328651209280441,0.01,136448,float16,low_rank,hadamard,1536
3,850176,8960,16.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.38497786809489454,0.9405070128151913,0.01,136448,float16,low_rank,hadamard,1536
2,850176,8960,16.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.9260994780478077,0.9841577995115905,0.01,136448,float16,low_rank,hadamard,1536
4,860160,8960,16.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.16306688711225825,0.9539842868907701,0.01,136448,float16,low_rank,hadamard,1536
3,860160,8960,16.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.38046786477312233,0.9578521589414363,0.01,136448,float16,low_rank,hadamard,1536
2,860160,8960,16.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.9224515843621703,0.9799678470737131,0.01,136448,float16,low_rank,hadamard,1536
4,860160,8960,16.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.11936128077571073,0.9795792639083187,0.01,136448,float16,low_rank,hadamard,1536
3,860160,8960,16.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.2788822406493766,0.9796671347303776,0.01,136448,float16,low_rank,hadamard,1536
2,860160,8960,16.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.7743796372250668,0.9809523742241141,0.01,136448,float16,low_rank,hadamard,1536
4,850176,8960,16.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.16502411416720403,0.92518077261636,0.02,272896,float16,low_rank,hadamard,1536
3,850176,8960,16.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.38497786809489454,0.932891201473921,0.02,272896,float16,low_rank,hadamard,1536
2,850176,8960,16.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.9260994780478077,0.9768875900939102,0.02,272896,float16,low_rank,hadamard,1536
4,860160,8960,16.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.16306688711225825,0.944558391655222,0.02,272896,float16,low_rank,hadamard,1536
3,860160,8960,16.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.38046786477312233,0.9484631487897165,0.02,272896,float16,low_rank,hadamard,1536
2,860160,8960,16.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.9224515843621703,0.9705960599347494,0.02,272896,float16,low_rank,hadamard,1536
4,860160,8960,16.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.11936128077571073,0.9696747214150719,0.02,272896,float16,low_rank,hadamard,1536
3,860160,8960,16.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.2788822406493766,0.9697637697980589,0.02,272896,float16,low_rank,hadamard,1536
2,860160,8960,16.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.7743796372250668,0.9710468986517901,0.02,272896,float16,low_rank,hadamard,1536
4,850176,8960,16.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.16502411416720403,0.9099761153155282,0.04,545792,float16,low_rank,hadamard,1536
3,850176,8960,16.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.38497786809489454,0.9178095424802715,0.04,545792,float16,low_rank,hadamard,1536
2,850176,8960,16.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.9260994780478077,0.9624916938117257,0.04,545792,float16,low_rank,hadamard,1536
4,860160,8960,16.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.16306688711225825,0.9281367211456835,0.04,545792,float16,low_rank,hadamard,1536
3,860160,8960,16.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.38046786477312233,0.9321171203060435,0.04,545792,float16,low_rank,hadamard,1536
2,860160,8960,16.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.9224515843621703,0.9544950611849811,0.04,545792,float16,low_rank,hadamard,1536
4,860160,8960,16.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.11936128077571073,0.9526440271358803,0.04,545792,float16,low_rank,hadamard,1536
3,860160,8960,16.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.2788822406493766,0.952735777930746,0.04,545792,float16,low_rank,hadamard,1536
2,860160,8960,16.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.7743796372250668,0.9540192097543054,0.04,545792,float16,low_rank,hadamard,1536
4,6874880,8960,2.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.16664552336281152,0.630093391256556,0.0,0,float16,none,learned_butterfly,1536
3,6874880,8960,2.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.3887386917977347,0.688108211044287,0.0,0,float16,none,learned_butterfly,1536
2,6874880,8960,2.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.9277464997331814,0.955250125610927,0.0,0,float16,none,learned_butterfly,1536
4,860160,8960,2.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.16390495379707518,0.9690779627305313,0.0,0,float16,none,learned_butterfly,1536
3,860160,8960,2.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.38238817801880376,0.9729234567277614,0.0,0,float16,none,learned_butterfly,1536
2,860160,8960,2.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.923160768858267,0.9953662369095421,0.0,0,float16,none,learned_butterfly,1536
4,6881280,8960,2.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.11699729223612067,0.9946710972314873,0.0,0,float16,none,learned_butterfly,1536
3,6881280,8960,2.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.27277480446595176,0.9947761867065227,0.0,0,float16,none,learned_butterfly,1536
2,6881280,8960,2.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.7643259392817969,0.9963043468585221,0.0,0,float16,none,learned_butterfly,1536
4,6874880,8960,2.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.16664552336281152,0.6230121256208396,0.01,136448,float16,low_rank,learned_butterfly,1536
3,6874880,8960,2.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.3887386917977347,0.6816399645681084,0.01,136448,float16,low_rank,learned_butterfly,1536
2,6874880,8960,2.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.9277464997331814,0.9506071669239168,0.01,136448,float16,low_rank,learned_butterfly,1536
4,860160,8960,2.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.16390495379707518,0.9539699090095987,0.01,136448,float16,low_rank,learned_butterfly,1536
3,860160,8960,2.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.38238817801880376,0.9578791088275149,0.01,136448,float16,low_rank,learned_butterfly,1536
2,860160,8960,2.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.923160768858267,0.9799819321561064,0.01,136448,float16,low_rank,learned_butterfly,1536
4,6881280,8960,2.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.11699729223612067,0.9785065948291649,0.01,136448,float16,low_rank,learned_butterfly,1536
3,6881280,8960,2.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.27277480446595176,0.9786132977347336,0.01,136448,float16,low_rank,learned_butterfly,1536
2,6881280,8960,2.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.7643259392817969,0.9801361791083286,0.01,136448,float16,low_rank,learned_butterfly,1536
4,6874880,8960,2.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.16664552336281152,0.6159294277093179,0.02,272896,float16,low_rank,learned_butterfly,1536
3,6874880,8960,2.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.3887386917977347,0.6751597486614099,0.02,272896,float16,low_rank,learned_butterfly,1536
2,6874880,8960,2.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.9277464997331814,0.9459996902999127,0.02,272896,float16,low_rank,learned_butterfly,1536
4,860160,8960,2.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.16390495379707518,0.9445478179552559,0.02,272896,float16,low_rank,learned_butterfly,1536
3,860160,8960,2.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.38238817801880376,0.9484976324490274,0.02,272896,float16,low_rank,learned_butterfly,1536
2,860160,8960,2.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.923160768858267,0.9706035813862269,0.02,272896,float16,low_rank,learned_butterfly,1536
4,6881280,8960,2.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.11699729223612067,0.9686111869401393,0.02,272896,float16,low_rank,learned_butterfly,1536
3,6881280,8960,2.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.27277480446595176,0.9687182878610193,0.02,272896,float16,low_rank,learned_butterfly,1536
2,6881280,8960,2.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.7643259392817969,0.970240104215453,0.02,272896,float16,low_rank,learned_butterfly,1536
4,6874880,8960,2.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.16664552336281152,0.6017691966408157,0.04,545792,float16,low_rank,learned_butterfly,1536
3,6874880,8960,2.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.3887386917977347,0.6622560980785202,0.04,545792,float16,low_rank,learned_butterfly,1536
2,6874880,8960,2.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.9277464997331814,0.9368823175911395,0.04,545792,float16,low_rank,learned_butterfly,1536
4,860160,8960,2.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.16390495379707518,0.9281382759505705,0.04,545792,float16,low_rank,learned_butterfly,1536
3,860160,8960,2.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.38238817801880376,0.9321473419596294,0.04,545792,float16,low_rank,learned_butterfly,1536
2,860160,8960,2.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.923160768858267,0.9545170110469632,0.04,545792,float16,low_rank,learned_butterfly,1536
4,6881280,8960,2.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.11699729223612067,0.9515941458939787,0.04,545792,float16,low_rank,learned_butterfly,1536
3,6881280,8960,2.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.27277480446595176,0.9517037690910622,0.04,545792,float16,low_rank,learned_butterfly,1536
2,6881280,8960,2.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.7643259392817969,0.953230077561895,0.04,545792,float16,low_rank,learned_butterfly,1536
4,3432192,8960,4.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.16761192079230264,0.8045521867103088,0.0,0,float16,none,learned_butterfly,1536
3,3432192,8960,4.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.39108775346223096,0.8322319691939913,0.0,0,float16,none,learned_butterfly,1536
2,3432192,8960,4.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.928516109687335,0.9744324936866515,0.0,0,float16,none,learned_butterfly,1536
4,860160,8960,4.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.16390495379707518,0.9690779627305313,0.0,0,float16,none,learned_butterfly,1536
3,860160,8960,4.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.38238817801880376,0.9729234567277614,0.0,0,float16,none,learned_butterfly,1536
2,860160,8960,4.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.923160768858267,0.9953662369095421,0.0,0,float16,none,learned_butterfly,1536
4,3440640,8960,4.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.11699729223612067,0.9946710972314873,0.0,0,float16,none,learned_butterfly,1536
3,3440640,8960,4.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.27277480446595176,0.9947761867065227,0.0,0,float16,none,learned_butterfly,1536
2,3440640,8960,4.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.7643259392817969,0.9963043468585221,0.0,0,float16,none,learned_butterfly,1536
4,3432192,8960,4.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.16761192079230264,0.7973643432942898,0.01,136448,float16,low_rank,learned_butterfly,1536
3,3432192,8960,4.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.39108775346223096,0.8252792753484857,0.01,136448,float16,low_rank,learned_butterfly,1536
2,3432192,8960,4.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.928516109687335,0.968512138856455,0.01,136448,float16,low_rank,learned_butterfly,1536
4,860160,8960,4.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.16390495379707518,0.9539699090095987,0.01,136448,float16,low_rank,learned_butterfly,1536
3,860160,8960,4.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.38238817801880376,0.9578791088275149,0.01,136448,float16,low_rank,learned_butterfly,1536
2,860160,8960,4.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.923160768858267,0.9799819321561064,0.01,136448,float16,low_rank,learned_butterfly,1536
4,3440640,8960,4.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.11699729223612067,0.9785065948291649,0.01,136448,float16,low_rank,learned_butterfly,1536
3,3440640,8960,4.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.27277480446595176,0.9786132977347336,0.01,136448,float16,low_rank,learned_butterfly,1536
2,3440640,8960,4.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.7643259392817969,0.9801361791083286,0.01,136448,float16,low_rank,learned_butterfly,1536
4,3432192,8960,4.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.16761192079230264,0.7901856330188162,0.02,272896,float16,low_rank,learned_butterfly,1536
3,3432192,8960,4.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.39108775346223096,0.8183559061672532,0.02,272896,float16,low_rank,learned_butterfly,1536
