baseline_ppl,baseline_zero_shot_accuracy,benchmark_examples,benchmark_task,fixed_qsr_default_ppl,fixed_qsr_rotated_q_ppl,low_loss_benchmark_drop_percent,low_loss_order,low_loss_pass,low_loss_ppl,low_loss_ppl_degradation,low_loss_q_method,low_loss_r_method,low_loss_s_method,low_loss_zero_shot_accuracy,low_loss_zero_shot_degradation,median_rotated_hessian_cost,median_rotated_outlier_ratio,median_rotated_weight_error,median_rtn_hessian_cost,median_rtn_outlier_ratio,median_rtn_weight_error,rotated_minus_default_ppl,run,run_dir,structured_4bit_error_hadamard,structured_4bit_error_none,structured_outlier_after,structured_outlier_before,structured_outlier_count_after,structured_outlier_count_before
76.76694744360073,,,,88.35441442604255,88.11603416851699,0.0,rqs,True,75.61002779415543,-1.1569196494452996,rtn,whitened_svd,wanda,,,4.329810939729214,1.190221688420858,0.14020520689375854,3.953991837799549,1.4052410328028926,0.14209587726380835,-0.2383802575255629,Pythia-70M,pretrained_orthogonality_pythia70m_rotation_low_loss_smoke_20260625,,,,,,
36.64792487655407,,,,36.562330438602956,36.613473043106,0.024417042974778903,rqs,True,36.656873216120545,0.008948339566472896,rotated_rtn,whitened_svd,wanda,,,8.244217574596405,1.444624966341547,0.14110312281969878,17.903855800628662,2.0836579717669035,0.19527782796881815,0.051142604503041866,Qwen2.5-1.5B,pretrained_orthogonality_qwen25_1p5b_rotation_low_loss_smoke_20260625,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Structured Qwen phase5 down_proj,structured_qwen25_1p5b_goal_smoke_20260606_024653,0.16572391698156075,0.1869169078793088,1.079136023322185,1.2365988488075772,0.0,18.0
,0.28,100,arc_easy,,,0.0,rqs,True,,,rotated_rtn,whitened_svd,wanda,0.32,-0.03999999999999998,,,,,,,,Pythia-70M ARC-Easy100 low-loss check,pretrained_orthogonality_pythia70m_low_loss_zeroshot100_20260625,,,,,,
