activation_reconstruction_error,bits,candidate_kind,candidate_memory_ratio,dam_alpha,dam_alpha_grid,factor_rank,layer,layer_family,layer_short,normalized_hessian_cost,predicted_hessian_cost,same_budget_feasible,selection_family,strategy,target_memory_ratio,token_risk_p95,worst_token_risk
0.10282382313266487,4,plain_lq,0.25795200892857145,,,1849,model.layers.0.self_attn.o_proj,attention,L0:o_proj,0.10282407726207846,2.537639617919922,True,dam_factor_quant,paper_lq_factor_quant_matched_budget,0.258,0.14135785400867462,0.2287597358226776
0.11574189233805311,4,plain_lq,0.25795200892857145,,,1849,model.layers.14.self_attn.o_proj,attention,L14:o_proj,0.11574193575012587,4.707324981689453,True,dam_factor_quant,paper_lq_factor_quant_matched_budget,0.258,0.15368318557739258,0.17435361444950104
0.020021035610315752,4,plain_lq,0.25795200892857145,,,1849,model.layers.27.self_attn.o_proj,attention,L27:o_proj,0.020021068744585205,1929.25927734375,True,dam_factor_quant,paper_lq_factor_quant_matched_budget,0.258,0.046507298946380615,0.0967845767736435
0.10873281385177,4,dam_closed,0.25795200892857145,0.5,,1849,model.layers.0.self_attn.o_proj,attention,L0:o_proj,0.10873309169419364,2.6834707260131836,True,dam_factor_quant,paper_dam_closed_matched_budget,0.258,0.154960498213768,0.25069427490234375
0.11525626739902002,4,dam_closed,0.25795200892857145,0.5,,1849,model.layers.14.self_attn.o_proj,attention,L14:o_proj,0.11525636244534604,4.6875762939453125,True,dam_factor_quant,paper_dam_closed_matched_budget,0.258,0.15461039543151855,0.1806555539369583
0.009026571703149187,4,dam_closed,0.25795200892857145,0.5,,1849,model.layers.27.self_attn.o_proj,attention,L27:o_proj,0.009026608778341574,869.817138671875,True,dam_factor_quant,paper_dam_closed_matched_budget,0.258,0.034252818673849106,0.09330031275749207
0.10101709328981856,4,dam_activation_grid,0.25795200892857145,0.25,"0.0,0.25,0.5,0.75,1.0",1849,model.layers.0.self_attn.o_proj,attention,L0:o_proj,0.10101736755232907,2.493051052093506,True,dam_factor_quant,paper_dam_activation_grid_matched_budget,0.258,0.14519836008548737,0.23290565609931946
0.11212852388777585,4,dam_activation_grid,0.25795200892857145,0.25,"0.0,0.25,0.5,0.75,1.0",1849,model.layers.14.self_attn.o_proj,attention,L14:o_proj,0.11212859082256137,4.560367107391357,True,dam_factor_quant,paper_dam_activation_grid_matched_budget,0.258,0.1510673314332962,0.17633889615535736
0.006605136617202017,4,dam_activation_grid,0.25795200892857145,0.75,"0.0,0.25,0.5,0.75,1.0",1849,model.layers.27.self_attn.o_proj,attention,L27:o_proj,0.006605176181541731,636.484375,True,dam_factor_quant,paper_dam_activation_grid_matched_budget,0.258,0.034594301134347916,0.09945674985647202
