activation_gain_vs_q_only,activation_reconstruction_error,bits,budget_feasible,candidate_kind,candidate_memory_ratio,filter_pass,filter_rho_threshold,hessian_gain_vs_q_only,layer,layer_family,layer_parameter_count,layer_short,lowrank_memory_ratio,lowrank_projection_error,lowrank_rank,normalized_hessian_cost,positive_conditional_rho,predicted_hessian_cost,q_memory_ratio,q_method,q_residual_norm,r_method,residual_effective_rank,residual_memory_ratio,residual_stable_rank,rho_q_error_l_res,rho_q_error_s_res,rho_q_plus_l_error_s_res,rho_q_plus_s_error_l_res,rho_s_res_l_res,s_method,selected_by_fixed_kind,selected_by_greedy,selected_nominal_bits,selected_nominal_keep_fraction,selected_nominal_rank_fraction,selected_order,selected_predicted_hessian_cost,selected_q_method,selected_r_method,selected_s_method,selection_family,selector_score,sparse_keep_fraction,sparse_projection_error,stack_order,stack_residual_error,strategy,target_memory_ratio,token_risk_p95,unused_memory_ratio,weight_error,worst_token_risk
0.003199605084544313,0.005640243785042825,4,True,q_s_l,0.2568828125,True,0.3,0.0031995957057087254,gpt_neox.layers.0.mlp.dense_4h_to_h,mlp,2359296,L0:dense_4h_to_h,0.0048828125,0.9971104668104231,3,0.00564031234174508,0.0,0.16763244569301605,0.25,rtn,4.613030910491943,whitened_svd,622.1669311523438,0.006882812500000002,72.61323240522712,-0.5206354669962693,-0.2970988416174243,-0.35319509367267277,-0.5478935332965903,-0.008514773737614584,wanda,True,False,,,,,,,,,residual_stack_validate,0.010991019664246182,0.0020000000000000018,0.994989470476556,q+s_res+l_res,0.9920849490093627,residual_q_s_l_same_budget,0.258,0.00844542682170868,0.0011171875000000053,0.16164107680528858,0.009253140538930893
0.0033175160344811466,0.001100885607066391,4,True,q_s_l,0.2576276041666667,True,0.3,0.003317509101913381,gpt_neox.layers.0.mlp.dense_h_to_4h,mlp,2359296,L0:dense_h_to_4h,0.0016276041666666667,0.9993468257743366,1,0.001100927498924804,0.0,2.8748090267181396,0.25,rtn,6.070934295654297,whitened_svd,672.57373046875,0.0076276041666666905,327.8226235895889,-0.13362428973666507,-0.8528950090298754,-0.8639449644271787,-0.2931042937248114,-0.022655057989762528,wanda,True,False,,,,,,,,,residual_stack_validate,0.010587865766048683,0.006000000000000005,0.9951107757095847,q+s_res+l_res,0.9944466838291153,residual_q_s_l_same_budget,0.258,0.01853358931839466,0.0003723958333333166,0.13675411762438894,0.01953408308327198
0.009789976919204278,0.012078679874456717,4,True,q_s_l,0.2572083333333333,True,0.3,0.009789888622368952,gpt_neox.layers.6.attention.dense,attention,589824,L6:dense,0.005208333333333333,0.9972126644337269,2,0.012078781877941234,0.04491872256544033,0.10550455003976822,0.25,rtn,2.556511163711548,whitened_svd,446.4240417480469,0.007208333333333317,80.04325472893302,-0.6395247920926298,-0.22521298450971167,-0.25610946490316927,-0.6469801852879619,0.04491872256544033,wanda,True,False,,,,,,,,,residual_stack_validate,0.025692712903930805,0.0020000000000000018,0.9948146866695546,q+s_res+l_res,0.992035837704477,residual_q_s_l_same_budget,0.258,0.022396553307771683,0.0007916666666666905,0.15115961486758017,0.035237397998571396
0.0006067686350435635,0.015441937076476283,4,True,q_l,0.2578125,True,0.3,0.0006067711634375091,gpt_neox.layers.0.attention.dense,attention,589824,L0:dense,0.0078125,0.9801353849177744,3,0.015441982888266943,0.0,0.11884927749633789,0.25,rtn,2.173689842224121,svd,435.7278137207031,0.0078125,51.076157707014595,-0.19442581901003236,0.0,0.0,-0.19442581901003236,0.0,,False,True,,,,,,,,,residual_stack_validate,0.028413126484596894,0.0,1.0,q+l_res,0.9801353849177744,residual_stack_selector,0.258,0.019765585660934448,0.0001875000000000071,0.14831724998353513,0.024670327082276344
0.00034105745916154784,0.00849879141042559,4,True,q_l,0.2565104166666667,True,0.3,0.00034106131288554227,gpt_neox.layers.0.mlp.dense_4h_to_h,mlp,2359296,L0:dense_4h_to_h,0.006510416666666667,0.979732851007114,4,0.008498846734568263,0.0,0.25258928537368774,0.25,rtn,4.613030910491943,svd,622.1669311523438,0.006510416666666685,72.61323240522712,-0.1964702311697822,0.0,0.0,-0.1964702311697822,0.0,,False,True,,,,,,,,,residual_stack_validate,0.01672218668252254,0.0,1.0,q+l_res,0.979732851007114,residual_stack_selector,0.258,0.013047251850366592,0.001489583333333322,0.1596286772619011,0.016375675797462463
7.461490073113527e-05,0.004343786740816403,4,True,q_l,0.2565104166666667,True,0.3,7.461509154358358e-05,gpt_neox.layers.0.mlp.dense_h_to_4h,mlp,2359296,L0:dense_h_to_4h,0.006510416666666667,0.9940079354856142,4,0.004343821509294602,0.0,11.342851638793945,0.25,rtn,6.070934295654297,svd,672.57373046875,0.006510416666666685,327.8226235895889,-0.13012707966181372,0.0,0.0,-0.13012707966181372,0.0,,False,True,,,,,,,,,residual_stack_validate,0.014727246076106378,0.0,1.0,q+l_res,0.9940079354856142,residual_stack_selector,0.258,0.019029390066862106,0.001489583333333322,0.13669378193762538,0.01988225243985653
0.00043832644223173664,0.021430330351429258,4,True,q_l,0.2578125,True,0.3,0.000438327492264981,gpt_neox.layers.6.attention.dense,attention,589824,L6:dense,0.0078125,0.9865257953041118,3,0.021430343008045204,0.0,0.18718764185905457,0.25,rtn,2.556511163711548,svd,446.4240417480469,0.0078125,80.04325472893302,-0.14159800073405207,0.0,0.0,-0.14159800073405207,0.0,,False,True,,,,,,,,,residual_stack_validate,0.04086017526550874,0.0,1.0,q+l_res,0.9865257953041118,residual_stack_selector,0.258,0.030287552624940872,0.0001875000000000071,0.15032062632048934,0.04229883849620819
,,,,,,,,,gpt_neox.layers.0.attention.dense,attention,,L0:dense,,,,,,,,,,,,,,,,,,,,,,4,0.8,0.5,rq,0.1194622740149498,rtn,whitened_svd,,hessian_guided_spq,,,,,,hessian_guided_spq_no_lora,,,,,
,,,,,,,,,gpt_neox.layers.0.mlp.dense_4h_to_h,mlp,,L0:dense_4h_to_h,,,,,,,,,,,,,,,,,,,,,,4,0.8,0.5,qs,0.2627257704734802,rtn,,magnitude,hessian_guided_spq,,,,,,hessian_guided_spq_no_lora,,,,,
,,,,,,,,,gpt_neox.layers.0.mlp.dense_h_to_4h,mlp,,L0:dense_h_to_4h,,,,,,,,,,,,,,,,,,,,,,4,0.8,0.5,sq,11.594549179077148,rtn,,wanda,hessian_guided_spq,,,,,,hessian_guided_spq_no_lora,,,,,
,,,,,,,,,gpt_neox.layers.6.attention.dense,attention,,L6:dense,,,,,,,,,,,,,,,,,,,,,,4,0.8,0.5,rq,0.18132035434246063,rtn,whitened_svd,,hessian_guided_spq,,,,,,hessian_guided_spq_no_lora,,,,,
