activation_gain_vs_q_only,activation_reconstruction_error,bits,budget_feasible,candidate_kind,candidate_memory_ratio,filter_pass,filter_rho_threshold,hessian_gain_vs_q_only,layer,layer_family,layer_parameter_count,layer_short,lowrank_memory_ratio,lowrank_projection_error,lowrank_rank,normalized_hessian_cost,positive_conditional_rho,predicted_hessian_cost,q_memory_ratio,q_method,q_residual_norm,r_method,residual_effective_rank,residual_memory_ratio,residual_stable_rank,rho_q_error_l_res,rho_q_error_s_res,rho_q_plus_l_error_s_res,rho_q_plus_s_error_l_res,rho_s_res_l_res,s_method,selected_by_fixed_kind,selected_by_greedy,selection_family,selector_score,sparse_keep_fraction,sparse_projection_error,stack_order,stack_residual_error,target_memory_ratio,token_risk_p95,unused_memory_ratio,weight_error,worst_token_risk
0.0,0.016048705711519846,4,True,q_only,0.25,True,0.3,0.0,gpt_neox.layers.0.attention.dense,attention,589824,L0:dense,0.0,1.0,0,0.01604875405170445,0.0,0.12351929396390915,0.25,rtn,2.173689842224121,,435.7278137207031,0.0,51.076157707014595,0.0,0.0,0.0,0.0,0.0,,True,False,residual_stack_validate,0.029744086072973387,0.0,1.0,q,1.0,0.258,0.020971259102225304,0.008000000000000007,0.15132275350064478,0.025296026840806007
0.0019957599225556653,0.014052945788964181,4,True,q_s,0.258,True,0.3,0.0019957527267340566,gpt_neox.layers.0.attention.dense,attention,589824,L0:dense,0.0,1.0,0,0.014053001324970395,0.0,0.10815897583961487,0.25,rtn,2.173689842224121,,435.7278137207031,0.008000000000000007,51.076157707014595,0.0,-0.3527388021491357,-0.3527388021491357,0.0,0.0,wanda,True,False,residual_stack_validate,0.02630945639599594,0.008000000000000007,0.9794688364171301,q+s_res,0.9794688364171301,0.258,0.018891820684075356,0.0,0.14821592129471275,0.02304648794233799
0.0009757386253630221,0.015072967086156824,4,True,q_s,0.258,True,0.3,0.0009757434108651052,gpt_neox.layers.0.attention.dense,attention,589824,L0:dense,0.0,1.0,0,0.015073010640839346,0.0,0.11600948125123978,0.25,rtn,2.173689842224121,,435.7278137207031,0.008000000000000007,51.076157707014595,0.0,-0.246621306150865,-0.246621306150865,0.0,0.0,magnitude,False,False,residual_stack_validate,0.027772979400973064,0.008000000000000007,0.9677671096868791,q+s_res,0.9677671096868791,0.258,0.019370820373296738,0.0,0.14644518378517907,0.023673083633184433
0.005815551790900292,0.010233153920619555,4,True,q_l,0.2578125,True,0.3,0.005815513012787892,gpt_neox.layers.0.attention.dense,attention,589824,L0:dense,0.0078125,0.9950682869451261,3,0.01023324103891656,0.0,0.07876017689704895,0.25,rtn,2.173689842224121,whitened_svd,435.7278137207031,0.0078125,51.076157707014595,-0.601972345001698,0.0,0.0,-0.601972345001698,0.0,,True,False,residual_stack_validate,0.02031180368336884,0.0,1.0,q+l_res,0.9950682869451261,0.258,0.016064003109931946,0.0001875000000000071,0.15057640671108288,0.021075397729873657
0.0006067686350435635,0.015441937076476283,4,True,q_l,0.2578125,True,0.3,0.0006067711634375091,gpt_neox.layers.0.attention.dense,attention,589824,L0:dense,0.0078125,0.9801353849177744,3,0.015441982888266943,0.0,0.11884927749633789,0.25,rtn,2.173689842224121,svd,435.7278137207031,0.0078125,51.076157707014595,-0.19442581901003236,0.0,0.0,-0.19442581901003236,0.0,,False,True,residual_stack_validate,0.028413126484596894,0.0,1.0,q+l_res,0.9801353849177744,0.258,0.019765585660934448,0.0001875000000000071,0.14831724998353513,0.024670327082276344
0.005237263310745402,0.010811442400774444,4,True,q_s_l,0.2572083333333333,True,0.3,0.0052372305172787015,gpt_neox.layers.0.attention.dense,attention,589824,L0:dense,0.005208333333333333,0.9973357803059651,2,0.01081152353442575,0.0,0.08321093022823334,0.25,rtn,2.173689842224121,whitened_svd,435.7278137207031,0.007208333333333317,51.076157707014595,-0.5133168947161606,-0.24084861485772774,-0.29219830756969234,-0.5338040057903475,-0.019087553229012566,wanda,True,False,residual_stack_validate,0.02114166960445525,0.0020000000000000018,0.9919772875545293,q+s_res+l_res,0.989301989795896,0.258,0.01633584499359131,0.0007916666666666905,0.14970428288566578,0.022751878947019577
0.004106728944820911,0.011941976766698935,4,True,q_s_l,0.2566041666666667,True,0.3,0.004106706002228648,gpt_neox.layers.0.attention.dense,attention,589824,L0:dense,0.0026041666666666665,0.9986269780926337,1,0.011942048049475804,0.0,0.09191201627254486,0.25,rtn,2.173689842224121,whitened_svd,435.7278137207031,0.006604166666666689,51.076157707014595,-0.40153342015113586,-0.2860305496195933,-0.33635526251204334,-0.436034582669599,-0.052900958541972916,wanda,False,False,residual_stack_validate,0.022806874668811348,0.0040000000000000036,0.9871142365634045,q+s_res+l_res,0.9856939409348308,0.258,0.01695297658443451,0.0013958333333333184,0.1491579876417838,0.02294546365737915
0.0017346302032913864,0.01431407550822846,4,True,q_s_l,0.256,True,0.3,0.0017346238675703674,gpt_neox.layers.0.attention.dense,attention,589824,L0:dense,0.0,1.0,0,0.014314130184134084,0.0,0.11016875505447388,0.25,rtn,2.173689842224121,whitened_svd,435.7278137207031,0.006000000000000005,51.076157707014595,0.0,-0.32884602201826163,-0.32884602201826163,0.0,0.0,wanda,False,False,residual_stack_validate,0.026840906213648687,0.006000000000000005,0.9831514702675714,q+s_res+l_res,0.9831514702675714,0.258,0.019328009337186813,0.0020000000000000018,0.14877318758909622,0.02372821234166622
0.0011528189738625374,0.014895886737657309,4,True,q_s_l,0.2572083333333333,True,0.3,0.0011528176794022675,gpt_neox.layers.0.attention.dense,attention,589824,L0:dense,0.005208333333333333,0.9902028229102273,2,0.014895936372302184,0.0,0.11464662849903107,0.25,rtn,2.173689842224121,svd,435.7278137207031,0.007208333333333317,51.076157707014595,-0.1130828772635623,-0.24084861485772774,-0.244736136445859,-0.12168974823731665,-0.01998416670177687,wanda,False,False,residual_stack_validate,0.02759969381048,0.0020000000000000018,0.9919772875545293,q+s_res+l_res,0.9821445729109951,0.258,0.01944923959672451,0.0007916666666666905,0.1486210202804765,0.024148350581526756
0.0014049070667957412,0.014643798644724105,4,True,q_s_l,0.2566041666666667,True,0.3,0.0014049030394397092,gpt_neox.layers.0.attention.dense,attention,589824,L0:dense,0.0026041666666666665,0.9960653127589909,1,0.014643851012264742,0.0,0.11270645260810852,0.25,rtn,2.173689842224121,svd,435.7278137207031,0.006604166666666689,51.076157707014595,-0.07014549914161544,-0.2860305496195933,-0.2891175475336034,-0.08309083848368115,-0.030607594542573047,wanda,False,False,residual_stack_validate,0.02734206908041003,0.0040000000000000036,0.9871142365634045,q+s_res+l_res,0.9831233912127475,0.258,0.01953900046646595,0.0013958333333333184,0.14876940332356772,0.02403014525771141
