activation_reconstruction_error,added_bits_over_q,added_scalars_over_q,all_requested_components_active,allocation_id,allocation_source,artifact_file_bytes,base_codes_padding_bits,base_codes_raw_bits,base_codes_stored_bits,base_scales_padding_bits,base_scales_raw_bits,base_scales_stored_bits,baseline_hessian_energy,both_s_and_l_active,cancellation_gain_ql_over_q,cancellation_gain_qs_over_q,cols,comparison_budget_bits,comparison_budget_file_bytes,component_scale_labels,component_scale_multipliers,compression_ratio,folded_repair_dof,folded_zero_bit_hessian_gain,fp16_accumulation_rounding_l2,hessian_cost,hessian_cross_ql,hessian_cross_qs,hessian_cross_sl,hessian_decomposition_residual,hessian_gain_over_q,hessian_gain_per_added_bit,hessian_gain_per_added_scalar,hessian_recovery_fraction_over_q,hessian_self_l,hessian_self_q,hessian_self_s,joint_component_constraint,l_active,layer,logical_max_sparse_nnz_before_serialized_cap,lowrank_factors_padding_bits,lowrank_factors_raw_bits,lowrank_factors_stored_bits,lowrank_rank,lowrank_scales_padding_bits,lowrank_scales_raw_bits,lowrank_scales_stored_bits,metadata_padding_bits,metadata_raw_bits,metadata_stored_bits,normalized_hessian_cost,obs_applied,obs_continuous_cost,obs_fp16_rounding_cost_gap,obs_reason,obs_relative_stationarity_continuous,obs_relative_stationarity_stored,obs_rhs_null_residual_max,obs_stored_cost,obs_unique_support_count,payload_bits,payload_ratio,q_active,q_col_block_size,q_reference_bits,q_reference_cost,q_scale_count,rate_cap_strategy,reference_bits,repair_padding_bits,repair_raw_bits,repair_stored_bits,rho_ql,rho_ql_kind,rho_qs,rho_qs_kind,rho_sl,rho_sl_kind,rows,s_active,scale_col_block_size,scale_cost_after_continuous,scale_cost_before_continuous,scale_gram_condition,scale_gram_rank,scale_groups_per_row,scale_max_basis_stationarity,scale_multiplier_applied,scale_multiplier_continuous,scale_repair_kind,search_family,selected_within_layer_target,serialized_alignment_guard_bytes,serialized_allocation_budget_file_bytes,serialized_rate_cap_satisfied,sparse_fraction,sparse_nnz,sparse_scales_padding_bits,sparse_scales_raw_bits,sparse_scales_stored_bits,sparse_support_padding_bits,sparse_support_raw_bits,sparse_support_stored_bits,sparse_values_padding_bits,sparse_values_raw_bits,sparse_values_stored_bits,strategy,support_encoding,target_gap,target_ratio,token_risk_p95,under_target,worst_token_risk
0.004687601234763861,830656,48485,True,,same_rank_and_support_as_selected_Q+S+L,,0,4194304,4194304,0,8192,8192,25.921913146972656,,0.7847093539433049,0.30973836225701523,2048,,,,,3.3333418104599266,2405,0.0,0.0043258354999125,0.06787481904029846,-0.11559731513261795,-0.04562826082110405,0.0023455219343304634,-4.0046870708465576e-08,0.07943937182426453,9.563450071300819e-08,1.638431923775694e-06,0.5392513196321943,0.05662693828344345,0.14731226861476898,0.022815706208348274,,True,gpt_neox.layers.0.mlp.dense_4h_to_h,,0,737280,737280,18,0,0,0,0,0,0,0.005236868024011982,True,0.12449986596304438,-1.0867740873887755e-09,,5.836394880582028e-17,7.5386051931064015e-06,2.0111102759980104e-15,0.1244998648762703,252,5033152,0.2999992370605469,True,0,4202496,0.147314190864563,512,,16777216,0,0,0,-0.6328295529272872,repair_cancellation,-0.3935206282747721,repair_cancellation,0.03262729011719811,hessian_orthogonal,512,True,,,,,,,,,,,selected_endpoint,True,,,,0.0022935867309570312,2405,0,0,0,0,54896,54896,0,38480,38480,Q+S_OBS+L,csr_fixed,-7.629394531138978e-07,0.3,0.00879477895796299,True,0.01121783722192049
0.004727974999696016,830656,48485,True,,,,0,4194304,4194304,0,8192,8192,25.921913146972656,,0.9032851337499627,0.16223062129990165,2048,,,q+s+l,"{""l"": 0.9943247228727474, ""q"": 0.9947344409463934, ""s"": 0.9911790898214724}",3.3333418104599266,3,0.0,0.0042841932736337185,0.06816978007555008,-0.13178624212741852,-0.02366889826953411,-0.00044479602365754545,7.924973033368587e-08,0.07914441078901291,9.527940662441843e-08,1.6323483714347306e-06,0.5372490615094666,0.06611647456884384,0.14589661359786987,0.012056549079716206,,True,gpt_neox.layers.0.mlp.dense_4h_to_h,,0,737280,737280,18,0,0,0,0,0,0,0.0052596256834161505,,,,,,,,,,5033152,0.2999992370605469,True,0,4202496,0.147314190864563,512,,16777216,0,0,0,-0.6709074719681948,repair_cancellation,-0.2821720103656407,repair_cancellation,-0.007877067138915487,hessian_orthogonal,512,True,,0.06816913734347503,0.06852990219512552,1077.6476870852016,3,,1.0534967421165007e-18,,,component_multipliers_folded_into_existing_fp16_storage,selected_endpoint,True,,,,0.0022935867309570312,2405,0,0,0,0,54896,54896,0,38480,38480,Q+S+L_component_scale,csr_fixed,-7.629394531138978e-07,0.3,0.008789978921413422,True,0.011128227226436138
,,,,block=32,,,,,,,,,,,,,,,,,,,,,,2.2648019790649414,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_h_to_4h,,,,,,,,,,,,,,,,,,,,,,4718592,0.28125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q_block_scale,False,,,,,,,,,,,,,,,Q_block_scale,,,0.258,,False,
,,,,block=64,,,,,,,,,,,,,,,,,,,,,,2.6492018699645996,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_h_to_4h,,,,,,,,,,,,,,,,,,,,,,4456448,0.265625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q_block_scale,False,,,,,,,,,,,,,,,Q_block_scale,,,0.258,,False,
,,,,block=128,,,,,,,,,,,,,,,,,,,,,,3.053950548171997,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_h_to_4h,,,,,,,,,,,,,,,,,,,,,,4325376,0.2578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q_block_scale,True,,,,,,,,,,,,,,,Q_block_scale,,,0.258,,True,
,,,,block=256,,,,,,,,,,,,,,,,,,,,,,3.398221254348755,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_h_to_4h,,,,,,,,,,,,,,,,,,,,,,4259840,0.25390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q_block_scale,False,,,,,,,,,,,,,,,Q_block_scale,,,0.258,,True,
,,,,block=512,,,,,,,,,,,,,,,,,,,,,,3.690664768218994,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_h_to_4h,,,,,,,,,,,,,,,,,,,,,,4227072,0.251953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q_block_scale,False,,,,,,,,,,,,,,,Q_block_scale,,,0.258,,True,
,,,,"rank=0,nnz=1121",,,,,,,,,,False,,,,,,,,,,,,3.5501227378845215,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_h_to_4h,,,,,0,,,,,,,,,,,,,,,,,4328512,0.2579994201660156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,,,,1121,,,,,,,,,,Q+S+L,,,0.258,,True,
,,,,"rank=1,nnz=0",,,,,,,,,,False,,,,,,,,,,,,2.6396548748016357,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_h_to_4h,,,,,1,,,,,,,,,,,,,,,,,4268032,0.25439453125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,,,,0,,,,,,,,,,Q+S+L,,,0.258,,True,
,,,,"rank=2,nnz=0",,,,,,,,,,False,,,,,,,,,,,,2.2036917209625244,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_h_to_4h,,,,,2,,,,,,,,,,,,,,,,,4308992,0.2568359375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,True,,,,,0,,,,,,,,,,Q+S+L,,,0.258,,True,
,,,,"rank=0,nnz=384",,540608,,,,,,,,False,,,,4308992,540672,,,,,,,5.0132341384887695,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_h_to_4h,511,,,,0,,,,,,,,,,,,,,,,,4304928,0.2565937042236328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,False,,540608,True,,384,,,,,,,,,,Q+S+L_QL_budget,,,0.258,,True,
,,,,"rank=1,nnz=0",,535552,,,,,,,,False,,,,4308992,540672,,,,,,,2.6396548748016357,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_h_to_4h,0,,,,1,,,,,,,,,,,,,,,,,4268032,0.25439453125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,True,,540608,True,,0,,,,,,,,,,Q+S+L_QL_budget,,,0.258,,True,
0.004839824512600899,0,0,True,,,,0,4194304,4194304,0,32768,32768,2864.37939453125,,nan,nan,512,,,,,3.9689922480620154,0,0.0,0.0,6.925755500793457,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,6.925755500793457,0.0,,False,gpt_neox.layers.0.mlp.dense_h_to_4h,,0,0,0,0,0,0,0,0,0,0,0.004835780842451454,,,,,,,,,,4227072,0.251953125,True,0,4227072,6.925755500793457,2048,,16777216,0,0,0,nan,inactive,nan,inactive,nan,inactive,2048,False,,,,,,,,,,,selected_endpoint,True,,,,0.0,0,0,0,0,0,0,0,0,0,0,Q,empty,-0.006046875000000007,0.258,0.01806868612766266,True,0.01951901987195015
0.004800595808774233,0,0,True,,,,0,4194304,4194304,0,32768,32768,2864.37939453125,,nan,nan,512,,,,,3.9689922480620154,1,0.05657815933227539,0.0,6.869177341461182,0.0,0.0,0.0,4.76837158203125e-07,0.05657815933227539,nan,nan,0.008169240067136856,0.0,6.869176864624023,0.0,,False,gpt_neox.layers.0.mlp.dense_h_to_4h,,0,0,0,0,0,0,0,0,0,0,0.004796276187837407,,,,,,,,,,4227072,0.251953125,True,0,4227072,6.925755500793457,2048,,16777216,0,0,0,nan,inactive,nan,inactive,nan,inactive,2048,False,,6.869968257821563,6.92575591957528,,1,,0.0,0.9937826639601175,0.9937826639601175,global_folded_into_fp16_q_scales,selected_endpoint,True,,,,0.0,0,0,0,0,0,0,0,0,0,0,Q_global_scale,empty,-0.006046875000000007,0.258,0.017849823459982872,True,0.0193101167678833
0.0021970360539853573,98304,6144,True,,,,0,4194304,4194304,0,131072,131072,2864.37939453125,,nan,nan,512,,,,,3.878787878787879,8192,0.0,0.0,3.053950548171997,0.0,0.0,0.0,2.384185791015625e-06,3.87180495262146,3.938603670879578e-05,0.0006301765873407325,0.559044417923486,0.0,3.053948163986206,0.0,,False,gpt_neox.layers.0.mlp.dense_h_to_4h,,0,0,0,0,0,0,0,0,0,0,0.002132364556177636,,,,,,,,,,4325376,0.2578125,True,128,4227072,6.925755500793457,8192,,16777216,0,0,0,nan,inactive,nan,inactive,nan,inactive,2048,False,128,3.0539458848634276,6.92575591957528,,,4,0.00037047438336592774,,,row_x_column_block_fp16_scales,selected_endpoint,True,,,,0.0,0,0,0,0,0,0,0,0,0,0,Q_block_scale,empty,-0.0001875000000000071,0.258,0.020604388788342476,True,0.022827770560979843
0.0025583747774362564,101440,1121,True,,,,0,4194304,4194304,0,32768,32768,2864.37939453125,,nan,0.9946602818079031,512,,,,,3.8759777031922287,0,0.0,0.0,3.5501227378845215,0.0,-6.8887739181518555,0.0,1.9073486328125e-06,3.3756327629089355,3.327713685832941e-05,0.0030112691908197463,0.48740282017206676,0.0,6.925755500793457,3.513139247894287,,False,gpt_neox.layers.0.mlp.dense_h_to_4h,,0,0,0,0,0,0,0,0,0,0,0.0024788076221065624,,,,,,,,,,4328512,0.2579994201660156,True,0,4227072,6.925755500793457,2048,,16777216,0,0,0,nan,inactive,-0.698281725582875,repair_cancellation,nan,inactive,2048,True,,,,,,,,,,,selected_endpoint,True,,,,0.0010690689086914062,1121,0,0,0,0,83504,83504,0,17936,17936,Q+S,csr_fixed,-5.798339843821054e-07,0.258,0.017835933715105057,True,0.019191348925232887
0.002310124458745122,101440,1121,True,,,,0,4194304,4194304,0,32768,32768,2864.37939453125,,nan,1.0732071031190966,512,,,,,3.8759777031922287,1121,0.0,0.00036792116588912904,3.209357738494873,0.0,-7.433067321777344,0.0,-9.5367431640625e-07,3.716397762298584,3.66364132718709e-05,0.003315252241122733,0.536605394440045,0.0,6.926032543182373,3.71639347076416,,False,gpt_neox.layers.0.mlp.dense_h_to_4h,,0,0,0,0,0,0,0,0,0,0,0.002240874756062179,True,3.2093433331402244,1.0023990260066284e-07,,2.3069046984931438e-17,4.85582034414226e-05,2.4175225586870036e-16,3.209343433380127,4,4328512,0.2579994201660156,True,0,4227072,6.925755500793457,2048,,16777216,0,0,0,nan,inactive,-0.7325461032360826,repair_cancellation,nan,inactive,2048,True,,,,,,,,,,,selected_endpoint,True,,,,0.0010690689086914062,1121,0,0,0,0,83504,83504,0,17936,17936,Q+S_OBS,csr_fixed,-5.798339843821054e-07,0.258,0.01787273772060871,True,0.019230090081691742
0.0016136530321091413,81920,5120,True,,,,0,4194304,4194304,0,32768,32768,2864.37939453125,,1.3636332155990318,nan,512,,,,,3.893536121673004,0,0.0,0.006585055962204933,2.2036917209625244,-9.445024490356445,0.0,0.0,2.384185791015625e-07,4.722063779830933,5.764238012488932e-05,0.0009222780819982291,0.6818120823482643,4.722348690032959,6.926367282867432,0.0,,True,gpt_neox.layers.0.mlp.dense_h_to_4h,,0,81920,81920,2,0,0,0,0,0,0,0.0015386870364797846,,,,,,,,,,4308992,0.2568359375,True,0,4227072,6.925755500793457,2048,,16777216,0,0,0,-0.8257361697458814,repair_cancellation,nan,inactive,nan,inactive,2048,False,,,,,,,,,,,selected_endpoint,True,,,,0.0,0,0,0,0,0,0,0,0,0,0,Q+L,empty,-0.001164062500000007,0.258,0.01771424524486065,True,0.019001422449946404
0.0016136530321091413,81920,5120,False,,,,0,4194304,4194304,0,32768,32768,2864.37939453125,,1.3636332155990318,nan,512,,,,,3.893536121673004,0,0.0,0.006585055962204933,2.2036917209625244,-9.445024490356445,0.0,0.0,2.384185791015625e-07,4.722063779830933,5.764238012488932e-05,0.0009222780819982291,0.6818120823482643,4.722348690032959,6.926367282867432,0.0,discrete_budget_prevented_joint_S_and_L,True,gpt_neox.layers.0.mlp.dense_h_to_4h,,0,81920,81920,2,0,0,0,0,0,0,0.0015386870364797846,,,,,,,,,,4308992,0.2568359375,True,0,4227072,6.925755500793457,2048,,16777216,0,0,0,-0.8257361697458814,repair_cancellation,nan,inactive,nan,inactive,2048,False,,,,,,,,,,,selected_endpoint,True,,,,0.0,0,0,0,0,0,0,0,0,0,0,Q+S+L,empty,-0.001164062500000007,0.258,0.01771424524486065,True,0.019001422449946404
0.001912092906422913,40960,2560,False,,,,0,4194304,4194304,0,32768,32768,2864.37939453125,,1.2377415781983405,nan,512,4308992,540672,,,3.930902111324376,0,0.0,0.006452539470046759,2.6396548748016357,-8.573378562927246,0.0,0.0,7.152557373046875e-07,4.286100625991821,0.00010464112856425344,0.001674258057028055,0.6188639817707655,4.286402225494385,6.92663049697876,0.0,discrete_budget_prevented_joint_S_and_L,True,gpt_neox.layers.0.mlp.dense_h_to_4h,,0,40960,40960,1,0,0,0,0,0,0,0.0018430902553211602,,,,,,,,,,4268032,0.25439453125,True,0,4227072,6.925755500793457,2048,per_layer_exact_Q+L_serialized_bytes,16777216,0,0,0,-0.7867097522227655,repair_cancellation,nan,inactive,nan,inactive,2048,False,,,,,,,,,,,selected_endpoint,True,64,540608,,0.0,0,0,0,0,0,0,0,0,0,0,Q+S+L_QL_budget,empty,-0.003605468750000007,0.258,0.017854411154985428,True,0.01906624808907509
0.0019086935790255666,40960,2560,False,,,,0,4194304,4194304,0,32768,32768,2864.37939453125,,1.2361535591752761,nan,512,4308992,540672,q+l,"{""l"": 0.9973979087660159, ""q"": 0.9982175398277378}",3.930902111324376,2,0.0,0.006439810153096914,2.6351394653320312,-8.527114868164062,0.0,0.0,-2.86102294921875e-06,4.290616035461426,0.00010475136805325747,0.0016760218888521195,0.6195159553307746,4.264153957366943,6.8981032371521,0.0,,True,gpt_neox.layers.0.mlp.dense_h_to_4h,,0,40960,40960,1,0,0,0,0,0,0,0.0018399374540698835,,,,,,,,,,4268032,0.25439453125,True,0,4227072,6.925755500793457,2048,per_layer_exact_Q+L_serialized_bytes,16777216,0,0,0,-0.7861236005001242,repair_cancellation,nan,inactive,nan,inactive,2048,False,,2.6351001118382755,2.6396549090973065,338.9657120870785,2,,1.9511533614923286e-16,,,component_multipliers_folded_into_existing_fp16_storage,selected_endpoint,True,64,540608,,0.0,0,0,0,0,0,0,0,0,0,0,Q+S+L_QL_budget_component_scale,empty,-0.003605468750000007,0.258,0.01781041920185089,True,0.019001465290784836
0.0016136530321091413,81920,5120,False,,same_rank_and_support_as_selected_Q+S+L,,0,4194304,4194304,0,32768,32768,2864.37939453125,,1.3636332155990318,nan,512,,,,,3.893536121673004,0,0.0,0.006585055962204933,2.2036917209625244,-9.445024490356445,0.0,0.0,2.384185791015625e-07,4.722063779830933,5.764238012488932e-05,0.0009222780819982291,0.6818120823482643,4.722348690032959,6.926367282867432,0.0,,True,gpt_neox.layers.0.mlp.dense_h_to_4h,,0,81920,81920,2,0,0,0,0,0,0,0.0015386870364797846,False,,,empty_support,,,,,,4308992,0.2568359375,True,0,4227072,6.925755500793457,2048,,16777216,0,0,0,-0.8257361697458814,repair_cancellation,nan,inactive,nan,inactive,2048,False,,,,,,,,,,,selected_endpoint,True,,,,0.0,0,0,0,0,0,0,0,0,0,0,Q+S_OBS+L,empty,-0.001164062500000007,0.258,0.01771424524486065,True,0.019001422449946404
0.0016113147139549255,81920,5120,False,,,,0,4194304,4194304,0,32768,32768,2864.37939453125,,1.362637985482459,nan,512,,,q+l,"{""l"": 0.9978446569500771, ""q"": 0.9984768327159833}",3.893536121673004,2,0.0,0.006572890095412731,2.200624465942383,-9.400327682495117,0.0,0.0,-2.86102294921875e-06,4.725131034851074,5.7679822202771905e-05,0.0009228771552443505,0.6822549589441519,4.702330589294434,6.898624420166016,0.0,,True,gpt_neox.layers.0.mlp.dense_h_to_4h,,0,81920,81920,2,0,0,0,0,0,0,0.001536545382321821,,,,,,,,,,4308992,0.2568359375,True,0,4227072,6.925755500793457,2048,,16777216,0,0,0,-0.8252303032449507,repair_cancellation,nan,inactive,nan,inactive,2048,False,,2.2003660335849338,2.2036916907636894,307.7079270150659,2,,2.3317465183629666e-16,,,component_multipliers_folded_into_existing_fp16_storage,selected_endpoint,True,,,,0.0,0,0,0,0,0,0,0,0,0,0,Q+S+L_component_scale,empty,-0.001164062500000007,0.258,0.017658496275544167,True,0.01894928701221943
,,,,block=32,,,,,,,,,,,,,,,,,,,,,,2.2648019790649414,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_h_to_4h,,,,,,,,,,,,,,,,,,,,,,4718592,0.28125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q_block_scale,False,,,,,,,,,,,,,,,Q_block_scale,,,0.275,,False,
,,,,block=64,,,,,,,,,,,,,,,,,,,,,,2.6492018699645996,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_h_to_4h,,,,,,,,,,,,,,,,,,,,,,4456448,0.265625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q_block_scale,True,,,,,,,,,,,,,,,Q_block_scale,,,0.275,,True,
,,,,block=128,,,,,,,,,,,,,,,,,,,,,,3.053950548171997,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_h_to_4h,,,,,,,,,,,,,,,,,,,,,,4325376,0.2578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q_block_scale,False,,,,,,,,,,,,,,,Q_block_scale,,,0.275,,True,
,,,,block=256,,,,,,,,,,,,,,,,,,,,,,3.398221254348755,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_h_to_4h,,,,,,,,,,,,,,,,,,,,,,4259840,0.25390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q_block_scale,False,,,,,,,,,,,,,,,Q_block_scale,,,0.275,,True,
,,,,block=512,,,,,,,,,,,,,,,,,,,,,,3.690664768218994,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_h_to_4h,,,,,,,,,,,,,,,,,,,,,,4227072,0.251953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q_block_scale,False,,,,,,,,,,,,,,,Q_block_scale,,,0.275,,True,
,,,,"rank=0,nnz=10034",,,,,,,,,,False,,,,,,,,,,,,2.029637336730957,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_h_to_4h,,,,,0,,,,,,,,,,,,,,,,,4613728,0.27499961853027344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,,,,10034,,,,,,,,,,Q+S+L,,,0.275,,True,
,,,,"rank=1,nnz=8754",,,,,,,,,,True,,,,,,,,,,,,1.9398436546325684,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_h_to_4h,,,,,1,,,,,,,,,,,,,,,,,4613728,0.27499961853027344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,,,,8754,,,,,,,,,,Q+S+L,,,0.275,,True,
,,,,"rank=2,nnz=7474",,,,,,,,,,True,,,,,,,,,,,,1.8881899118423462,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_h_to_4h,,,,,2,,,,,,,,,,,,,,,,,4613728,0.27499961853027344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,,,,7474,,,,,,,,,,Q+S+L,,,0.275,,True,
,,,,"rank=3,nnz=6194",,,,,,,,,,True,,,,,,,,,,,,1.8489576578140259,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_h_to_4h,,,,,3,,,,,,,,,,,,,,,,,4613728,0.27499961853027344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,,,,6194,,,,,,,,,,Q+S+L,,,0.275,,True,
,,,,"rank=4,nnz=4914",,,,,,,,,,True,,,,,,,,,,,,1.7945857048034668,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_h_to_4h,,,,,4,,,,,,,,,,,,,,,,,4613728,0.27499961853027344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,,,,4914,,,,,,,,,,Q+S+L,,,0.275,,True,
,,,,"rank=5,nnz=3634",,,,,,,,,,True,,,,,,,,,,,,1.750239610671997,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_h_to_4h,,,,,5,,,,,,,,,,,,,,,,,4613728,0.27499961853027344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,,,,3634,,,,,,,,,,Q+S+L,,,0.275,,True,
,,,,"rank=6,nnz=2354",,,,,,,,,,True,,,,,,,,,,,,1.718030571937561,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_h_to_4h,,,,,6,,,,,,,,,,,,,,,,,4613728,0.27499961853027344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,,,,2354,,,,,,,,,,Q+S+L,,,0.275,,True,
,,,,"rank=7,nnz=1074",,,,,,,,,,True,,,,,,,,,,,,1.6755582094192505,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_h_to_4h,,,,,7,,,,,,,,,,,,,,,,,4613728,0.27499961853027344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,True,,,,,1074,,,,,,,,,,Q+S+L,,,0.275,,True,
,,,,"rank=8,nnz=0",,,,,,,,,,False,,,,,,,,,,,,1.636403203010559,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_h_to_4h,,,,,8,,,,,,,,,,,,,,,,,4554752,0.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,,,,0,,,,,,,,,,Q+S+L,,,0.275,,True,
,,,,"rank=9,nnz=0",,,,,,,,,,False,,,,,,,,,,,,1.5896297693252563,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_h_to_4h,,,,,9,,,,,,,,,,,,,,,,,4595712,0.27392578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,,,,0,,,,,,,,,,Q+S+L,,,0.275,,True,
,,,,"rank=0,nnz=9344",,576448,,,,,,,,False,,,,4595712,576512,,,,,,,2.054231643676758,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_h_to_4h,9471,,,,0,,,,,,,,,,,,,,,,,4591648,0.2736835479736328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,False,,576448,True,,9344,,,,,,,,,,Q+S+L_QL_budget,,,0.275,,True,
,,,,"rank=1,nnz=7872",,576384,,,,,,,,True,,,,4595712,576512,,,,,,,1.9731274843215942,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_h_to_4h,8191,,,,1,,,,,,,,,,,,,,,,,4585504,0.2733173370361328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,False,,576448,True,,7872,,,,,,,,,,Q+S+L_QL_budget,,,0.275,,True,
,,,,"rank=2,nnz=6592",,576384,,,,,,,,True,,,,4595712,576512,,,,,,,1.9169442653656006,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_h_to_4h,6911,,,,2,,,,,,,,,,,,,,,,,4585504,0.2733173370361328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,False,,576448,True,,6592,,,,,,,,,,Q+S+L_QL_budget,,,0.275,,True,
,,,,"rank=3,nnz=5312",,576384,,,,,,,,True,,,,4595712,576512,,,,,,,1.8729501962661743,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_h_to_4h,5631,,,,3,,,,,,,,,,,,,,,,,4585504,0.2733173370361328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,False,,576448,True,,5312,,,,,,,,,,Q+S+L_QL_budget,,,0.275,,True,
,,,,"rank=4,nnz=4032",,576384,,,,,,,,True,,,,4595712,576512,,,,,,,1.8137584924697876,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_h_to_4h,4351,,,,4,,,,,,,,,,,,,,,,,4585504,0.2733173370361328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,False,,576448,True,,4032,,,,,,,,,,Q+S+L_QL_budget,,,0.275,,True,
,,,,"rank=5,nnz=2752",,576384,,,,,,,,True,,,,4595712,576512,,,,,,,1.7750612497329712,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_h_to_4h,3071,,,,5,,,,,,,,,,,,,,,,,4585504,0.2733173370361328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,False,,576448,True,,2752,,,,,,,,,,Q+S+L_QL_budget,,,0.275,,True,
,,,,"rank=6,nnz=1472",,576384,,,,,,,,True,,,,4595712,576512,,,,,,,1.7324533462524414,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_h_to_4h,1791,,,,6,,,,,,,,,,,,,,,,,4585504,0.2733173370361328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,False,,576448,True,,1472,,,,,,,,,,Q+S+L_QL_budget,,,0.275,,True,
,,,,"rank=7,nnz=192",,576384,,,,,,,,True,,,,4595712,576512,,,,,,,1.6846842765808105,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_h_to_4h,511,,,,7,,,,,,,,,,,,,,,,,4585504,0.2733173370361328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,True,,576448,True,,192,,,,,,,,,,Q+S+L_QL_budget,,,0.275,,True,
