comfort_tolerance,deployable,epsilon,hessian_cost,nll,nll_delta,normalized_hessian_cost,path_kind,payload_ratio_at_codec_endpoint,perplexity,perplexity_delta,strategy,target_ratio,taylor_fit_absolute_error,taylor_fit_nll_delta,tokens,within_local_comfort_fit
0.002126891969695777,False,0.375,3.680806985590607,4.278266861682802,0.010634459848478883,0.0007131539611649847,noncodec_interpolation,0.2557992935180664,72.115345766821,0.7628443409899432,Q+S+L_QL_budget_component_scale,0.258,0.0004766525760765278,0.010157807272402355,2032,True
0.0041821637491541,False,0.5,6.54365686327219,4.2885432205800935,0.0209108187457705,0.0012678292642933063,noncodec_interpolation,0.2557992935180664,72.86024983734472,1.5077484115136741,Q+S+L_QL_budget_component_scale,0.258,0.0012914964260688534,0.019619322319701645,2032,True
0.006962282075656568,False,0.625,10.224463848862797,4.302443812212606,0.03481141037828284,0.001980983225458291,noncodec_interpolation,0.2557992935180664,73.88012241051155,2.527620984680496,Q+S+L_QL_budget_component_scale,0.258,0.0026927833663659903,0.032118627011916846,2032,True
0.010441024660125465,False,0.75,14.723227942362428,4.31983752513495,0.05220512330062732,0.002852615844659939,noncodec_interpolation,0.2557992935180664,75.1764130221521,3.8239115963210537,Q+S+L_QL_budget_component_scale,0.258,0.004549401951579345,0.047655721349047976,2032,True
0.01462190582996268,False,0.875,20.039949143771082,4.340741930984136,0.07310952914981339,0.0038827271218982505,noncodec_interpolation,0.2557992935180664,76.76447215594665,5.411970730115598,Q+S+L_QL_budget_component_scale,0.258,0.00687892381871838,0.06623060533109501,2032,True
0.019531027726300998,True,1.0,26.17462745308876,4.365287540465828,0.09765513863150499,0.005071317057173225,codec_endpoint,0.2557992935180664,78.67201807853222,7.319516652701168,Q+S+L_QL_budget_component_scale,0.258,0.009811859673447013,0.08784327895805798,2032,True
0.0001,False,0.0,0.0,4.267632401834323,0.0,0.0,noncodec_interpolation,0.2574176788330078,71.35250142583105,0.0,Q+S+L_component_scale,0.258,0.0,0.0,2032,True
0.0001,False,0.03125,0.02305311652889941,4.267247162465974,-0.0003852393683487776,4.466526344397447e-06,noncodec_interpolation,0.2574176788330078,71.32501892726174,-0.027482498569312952,Q+S+L_component_scale,0.258,8.64164097117429e-06,-0.0003938810093199519,2032,True
0.0001191747470166149,False,0.0625,0.09221246611559764,4.26703652809924,-0.0005958737350830745,1.7866105377589787e-05,noncodec_interpolation,0.2574176788330078,71.30999700918933,-0.042504416641719445,Q+S+L_component_scale,0.258,4.298292745971363e-06,-0.0005915754423371031,2032,True
0.00011919877660560019,False,0.09375,0.20747804876009468,4.267036407951295,-0.0005959938830280009,4.0198737099577024e-05,noncodec_interpolation,0.2574176788330078,71.30998844144025,-0.04251298439079676,Q+S+L_component_scale,0.258,2.910583976547306e-06,-0.0005930832990514536,2032,True
0.0001,False,0.125,0.36884986446239054,4.267236168928973,-0.0003962329053504021,7.146442151035915e-05,noncodec_interpolation,0.2574176788330078,71.3242348173371,-0.028266608493950685,Q+S+L_component_scale,0.258,2.1716741126017076e-06,-0.00039840457946300383,2032,True
0.00011590251772445969,False,0.1875,0.8299121950403787,4.268140177088459,0.0005077752541362557,0.0001607949483983081,noncodec_interpolation,0.2574176788330078,71.38874166054434,0.036240234713289965,Q+S+L_component_scale,0.258,7.17373344860427e-05,0.0005795125886222984,2032,True
0.00046843521238376044,False,0.25,1.4753994578495622,4.269845587062084,0.0022131852277613717,0.0002858576860414366,noncodec_interpolation,0.2574176788330078,71.51059260595274,0.1580911801216871,Q+S+L_component_scale,0.258,0.00012899083415743046,0.002342176061918802,2032,True
0.0016443483848290839,False,0.375,3.319648780161515,4.275605885062631,0.00797348322830782,0.0006431797935932324,noncodec_interpolation,0.2574176788330078,71.92370360851287,0.5712021826818159,Q+S+L_component_scale,0.258,0.0002482586958375988,0.00822174192414542,2032,True
0.0034480586014433686,False,0.5,5.901597831398249,4.284692689189761,0.017060287355437964,0.0011434307441657464,noncodec_interpolation,0.2574176788330078,72.58023860023523,1.227737174404183,Q+S+L_component_scale,0.258,0.00018000565177887784,0.017240293007216842,2032,True
0.0059229152409109535,False,0.625,9.221246611559764,4.297246978038878,0.029614576204554766,0.0017866105377589787,noncodec_interpolation,0.2574176788330078,73.49717558304533,2.1446741572142827,Q+S+L_component_scale,0.258,0.00021674689342168763,0.029397829311133078,2032,True
0.00908026507520301,False,0.75,13.27859512064606,4.313033727210338,0.045401325376015045,0.0025727191743729295,noncodec_interpolation,0.2574176788330078,74.66666398041451,3.3141625545834614,Q+S+L_component_scale,0.258,0.0007069745401209193,0.044694350835894125,2032,True
0.012884575550950395,False,0.875,18.073643358657137,4.332055279589075,0.06442287775475197,0.003501756654007598,noncodec_interpolation,0.2574176788330078,76.1005338221735,4.748032396342452,Q+S+L_component_scale,0.258,0.001293020173252002,0.06312985758149997,2032,True
0.017374495258481382,True,1.0,23.606391325592995,4.35450487812673,0.08687247629240691,0.004573722976662985,codec_endpoint,0.2574176788330078,77.8282813111842,6.475779885353148,Q+S+L_component_scale,0.258,0.002168126744456267,0.08470434954795064,2032,True
