cols,effective_rank,frobenius_norm,has_bias,in_channel_max_over_median,in_channel_outlier_count,in_channel_top1pct_energy_frac,in_features,layer,module_type,name,out_channel_max_over_median,out_channel_outlier_count,out_channel_top1pct_energy_frac,out_features,params,participation_ratio,rank,rank_90,rank_95,rank_99,rows,sigma_max,sigma_min_positive,spectral_entropy,stable_rank,top_10_energy,top_1_energy
1536,662.7393362331542,36.05040052049271,False,1.40490509507259,0,0.017007538844120977,1536,1,o_proj,model.layers.1.self_attn.o_proj,2.3929958038015466,15,0.035884314789522274,1536,2359296,454.0512027519763,1536,597,757,1051,1536,3.9296109676361084,4.2972355004167184e-05,0.8854351388414426,84.16297405740981,0.06792179154114619,0.011881709400120215
1536,576.8884670995418,51.127754625899385,True,1.5031674742433323,7,0.01713076440229566,1536,1,q_proj,model.layers.1.self_attn.q_proj,2.1635961438142,0,0.033239390953958746,1536,2359296,327.65864203593014,1536,587,752,1046,1536,6.413213729858398,0.00022485310910269618,0.8665263208171472,63.55679857427654,0.10420460855194721,0.015733958009721587
1536,1323.5157736268595,107.01155331601866,False,1.0344445254311139,0,0.011249152765043341,1536,1,up_proj,model.layers.1.mlp.up_proj,6.6656389748947005,21,0.031196125557737934,8960,13762560,1108.5395653420442,1536,1177,1325,1475,8960,9.9632568359375,0.3219703137874603,0.9797067937551626,115.36091297981118,0.029610892081692215,0.008668447346416249
1536,231.7004263916015,12.632777102525939,True,1.5285642101013326,46,0.02187507064902274,1536,1,v_proj,model.layers.1.self_attn.v_proj,1.1390427865273123,0,0.015945287621863247,256,393216,214.43199266762676,256,199,223,247,256,1.1974533796310425,0.1898588389158249,0.9820146111162389,111.29622618280636,0.07854974685869541,0.008985030618715492
8960,1354.9464002068728,98.99218429483223,False,1.6616599515723331,29,0.017657788843357915,8960,2,down_proj,model.layers.2.mlp.down_proj,1.9766813845151274,2,0.01364261443494535,1536,13762560,1199.7476097647582,1536,1185,1330,1479,1536,6.740311622619629,0.6353030800819397,0.9829057085137541,215.69588669988008,0.025211636486457686,0.004636157023204634
1536,1228.508705623012,123.9389747024577,False,1.2813523079271603,138,0.014617447915848647,1536,2,gate_proj,model.layers.2.mlp.gate_proj,2.4943023741148056,5,0.017000633080814412,8960,13762560,879.4700531412869,1536,1145,1302,1466,8960,14.504993438720703,0.41651734709739685,0.9695539653653105,73.00972704636331,0.04357560122025399,0.013696805075917771
1536,181.71738891416032,23.056248545932714,True,1.2656844876164355,0,0.015442800228435097,1536,2,k_proj,model.layers.2.self_attn.k_proj,1.9303202692193155,0,0.03881589603657772,256,393216,146.3270665233117,256,160,188,229,256,2.8049204349517822,0.1535353809595108,0.9381940838044741,67.56724284597834,0.13663085553627347,0.014800071127358734
1536,723.057179566024,39.00127484537875,False,1.5226676665651782,0,0.01997438050355583,1536,2,o_proj,model.layers.2.self_attn.o_proj,2.5363805768889236,17,0.029072943186211838,1536,2359296,524.4870484151203,1536,641,799,1081,1536,3.573857069015503,0.00016295030945912004,0.897307470815011,119.09218055606506,0.0528766732023453,0.008396856916472612
1536,580.2305464438535,47.27182417714383,True,1.4484717196703616,5,0.015755904533314834,1536,2,q_proj,model.layers.2.self_attn.q_proj,3.0659852299694355,30,0.079603014121032,1536,2359296,353.45782971781307,1536,583,747,1039,1536,4.937077522277832,0.0001866673119366169,0.8673136478167905,91.67793661965752,0.08204703263523916,0.010907749856420533
1536,1346.1639317559611,99.41413275338695,False,1.0378138543284472,0,0.011507056742771056,1536,2,up_proj,model.layers.2.mlp.up_proj,4.250549718003964,63,0.027850994002165452,8960,13762560,1187.8413763819253,1536,1181,1327,1474,8960,6.773993015289307,0.32601726055145264,0.9820193875624619,215.3806917731469,0.025218623974496243,0.0046429417222471625
1536,231.19019669489109,14.507779086496216,True,1.2371838853186452,0,0.014926742551657695,1536,2,v_proj,model.layers.2.self_attn.v_proj,1.3188920807850812,0,0.01731111479961973,256,393216,211.82796826784187,256,202,223,247,256,1.4222601652145386,0.3497464954853058,0.9816170516742414,104.05040495756192,0.08568176046014984,0.009610726651259654
8960,1342.6954265719335,94.79636460269248,False,1.5934545144664538,2,0.02037264226452991,8960,3,down_proj,model.layers.3.mlp.down_proj,2.1432044493242444,2,0.014162966747943227,1536,13762560,1188.1951850561516,1536,1171,1316,1469,1536,6.672430038452148,0.3368450701236725,0.9816677544921558,201.84375066713855,0.02307118008795627,0.004954327278871787
1536,1241.870782248157,128.52777605467,False,1.496949035529042,140,0.0171896815419416,1536,3,gate_proj,model.layers.3.mlp.gate_proj,1.5329998205741093,1,0.01718657509828407,8960,13762560,927.1316535363,1536,1152,1308,1468,8960,13.508201599121094,0.45221492648124695,0.9710284142845158,90.53133378191201,0.04268487704350623,0.011045899339216386
1536,190.86810023529893,22.212308864303655,True,1.3392429434022004,0,0.01598368303531482,1536,3,k_proj,model.layers.3.self_attn.k_proj,1.5489327974276825,0,0.02532336664907295,256,393216,161.08284209625614,256,162,189,229,256,2.899151086807251,0.10274839401245117,0.947054024399878,58.701028398244816,0.12065926487315533,0.017035476673691468
1536,743.2708243695587,39.514500894137555,False,1.362206432957519,0,0.016455553836200437,1536,3,o_proj,model.layers.3.self_attn.o_proj,2.4924589737090606,22,0.027257379665566475,1536,2359296,551.7675374489049,1536,649,806,1085,1536,3.4407663345336914,0.0004427338426467031,0.9010654660424052,131.88719779490077,0.04976840346791667,0.007582237068643394
1536,634.0596165710137,48.298410858150454,True,1.4653055387168983,7,0.016637804977257496,1536,3,q_proj,model.layers.3.self_attn.q_proj,1.912324579025856,0,0.027777609095759517,1536,2359296,406.1698653441766,1536,603,765,1054,1536,5.148327350616455,0.0003582452773116529,0.8794055418969586,88.01027473310388,0.07938481131436735,0.011362309719320346
1536,1376.3357331690006,95.93930266014114,False,1.052049116866739,0,0.011675878368834432,1536,3,up_proj,model.layers.3.mlp.up_proj,1.6293552088393406,1,0.02376329429714335,8960,13762560,1263.8414038894578,1536,1189,1330,1473,8960,4.382287979125977,0.36237651109695435,0.9850404965808178,479.2821864762356,0.015329596280220764,0.002086453509470424
1536,234.14070390404632,16.391145099419926,True,1.3061285013619912,0,0.015944220662748487,1536,3,v_proj,model.layers.3.self_attn.v_proj,1.2410710703829801,0,0.018217286617481725,256,393216,216.86706055256107,256,204,226,248,256,1.5858169794082642,0.399481862783432,0.9839039936976001,106.83473141697013,0.08174659162289548,0.009360251921232006
8960,1279.3885725898022,96.25503803123773,False,1.8790690599107827,34,0.021598358079191526,8960,4,down_proj,model.layers.4.mlp.down_proj,2.358315397171724,2,0.015615132743402043,1536,13762560,1056.5585694764277,1536,1144,1297,1461,1536,7.866185665130615,0.2672875225543976,0.9750850592375999,149.73335449084288,0.03298539996462682,0.006678538682315811
1536,1264.7527777968464,122.09397543282901,False,1.6099735617096382,86,0.01922298481321029,1536,4,gate_proj,model.layers.4.mlp.gate_proj,1.7142195596492584,0,0.020131436559532884,8960,13762560,969.8679361754569,1536,1156,1310,1469,8960,12.835071563720703,0.4703157842159271,0.9735168822490387,90.48818569116908,0.03945988106205106,0.011051166429758487
1536,193.56379207962223,20.87871223248149,True,1.3435493054387704,0,0.016851143770522093,1536,4,k_proj,model.layers.4.self_attn.k_proj,1.3489401124655913,0,0.020601830434060497,256,393216,166.78553715627902,256,162,191,230,256,2.2806339263916016,0.10917697846889496,0.9495831622505126,83.81008014845544,0.1034960906790072,0.011931738977324307
1536,740.9171406880658,40.21683620433617,False,1.4586929036831762,0,0.01643734539253919,1536,4,o_proj,model.layers.4.self_attn.o_proj,2.4797504737401552,13,0.02523382428229116,1536,2359296,547.7114646517716,1536,651,809,1088,1536,3.5034666061401367,0.0002532766666263342,0.9006331764641918,131.77099948210906,0.05109877176908033,0.00758892323751231
1536,636.5215825081343,47.01281225913,True,1.448560235750748,7,0.016244922572317827,1536,4,q_proj,model.layers.4.self_attn.q_proj,2.207674758422493,0,0.041185768629852425,1536,2359296,428.75398633573974,1536,593,755,1044,1536,4.522864818572998,0.00017165405733976513,0.8799337382150175,108.04514258143396,0.068243751050639,0.009255390627545304
1536,1380.9742796896508,97.13042932066381,False,1.0520389065998366,0,0.011853902647572724,1536,4,up_proj,model.layers.4.mlp.up_proj,1.998277722731446,70,0.025705473264929158,8960,13762560,1271.979004487538,1536,1191,1330,1471,8960,4.754969120025635,0.34830138087272644,0.9854990732327151,417.26812943142244,0.01550747998962817,0.0023965405682016003
1536,239.65947510669096,17.228765278603923,True,1.2169346410856214,0,0.014491233257469115,1536,4,v_proj,model.layers.4.self_attn.v_proj,1.15560901465312,0,0.015163263719766316,256,393216,227.03745541427966,256,207,228,249,256,1.5601977109909058,0.42191487550735474,0.9881052711033742,121.94079884358668,0.068717977879723,0.008200700745635585
8960,1293.3559733287734,95.53517687957589,False,1.687257235007581,5,0.021171701201495325,8960,5,down_proj,model.layers.5.mlp.down_proj,2.1851182048677855,1,0.014839214943463764,1536,13762560,1115.304880424485,1536,1128,1279,1453,1536,6.512664318084717,0.514499306678772,0.9765649798025018,215.18363331288379,0.025957664142631544,0.004647193583472812
1536,1214.6890582362878,123.27417524733261,False,1.4321583796378436,21,0.016629569175093842,1536,5,gate_proj,model.layers.5.mlp.gate_proj,1.4678691329100084,1,0.01616273084966401,8960,13762560,797.4939771453107,1536,1141,1298,1463,8960,16.498146057128906,0.3999170958995819,0.9680120583571502,55.83080927945583,0.04654250729881945,0.017911257474248578
1536,182.04723136782098,19.025955154632626,True,1.8884227861082685,32,0.030577878265754747,1536,5,k_proj,model.layers.5.self_attn.k_proj,1.484234473844236,0,0.022862908685978102,256,393216,155.03361134653792,256,152,180,221,256,2.2226195335388184,0.10535573959350586,0.9385211237198859,73.27615688901369,0.11135402080064617,0.013647003915811669
1536,539.171999743234,42.207388188848256,False,1.9670412564342519,0,0.03461314453321097,1536,5,o_proj,model.layers.5.self_attn.o_proj,3.6138332969437883,3,0.027995611788878796,1536,2359296,340.02870544004475,1536,520,688,1004,1536,4.910112380981445,0.0004121359088458121,0.857310714671467,73.89143365056168,0.08474013199461132,0.01353336849206469
1536,565.0410898505163,44.35967595415722,True,1.5251977311939149,1,0.017243804546921822,1536,5,q_proj,model.layers.5.self_attn.q_proj,2.3736085569126413,0,0.038003635139765186,1536,2359296,369.2840792896492,1536,536,700,1003,1536,4.650177478790283,0.00011340053606545553,0.8636980975074187,90.99922066724885,0.07833165762154486,0.010989105100763855
1536,1387.5120271611556,98.55973868766328,False,1.0424929398514113,0,0.011552031805016119,1536,5,up_proj,model.layers.5.mlp.up_proj,1.9303958329946562,16,0.022446017503666538,8960,13762560,1281.585714771224,1536,1198,1336,1476,8960,4.446548938751221,0.314289391040802,0.9861428003135216,491.30697942455083,0.014536906699528366,0.0020353873278398404
1536,227.04636651245883,18.9585019031398,True,1.2872891660370442,0,0.017356391188153936,1536,5,v_proj,model.layers.5.self_attn.v_proj,1.4773780521754563,0,0.017909389164748567,256,393216,204.8894601933628,256,200,224,247,256,1.9364131689071655,0.4829666316509247,0.9783553923578607,95.85438344249627,0.08867375089918599,0.010432491077467597
8960,1314.4441260633678,101.24156522635494,False,1.8247673484561333,33,0.01869008315528491,8960,6,down_proj,model.layers.6.mlp.down_proj,2.1738235276507654,1,0.014941646486465909,1536,13762560,1140.3262752766343,1536,1149,1298,1464,1536,7.272647857666016,0.5568245649337769,0.9787693722706501,193.79054439410476,0.025603659728398804,0.005160210489766397
1536,1239.3245539668785,112.8608425925879,False,1.4634923771977053,22,0.01576529048537248,1536,6,gate_proj,model.layers.6.mlp.gate_proj,2.706851601580083,14,0.024306658660589973,8960,13762560,912.9780415508017,1536,1146,1303,1469,8960,12.470465660095215,0.535831868648529,0.9707486761047008,81.90704066915198,0.04347596069058908,0.012208962646316462
1536,180.46583558873476,20.901795181473478,True,1.5480821890124288,42,0.02225053713305359,1536,6,k_proj,model.layers.6.self_attn.k_proj,1.4271921838617816,0,0.023512083808761356,256,393216,146.1441305328613,256,157,187,227,256,2.96604323387146,0.11262084543704987,0.9369477415936495,49.66062959270382,0.13516140340440871,0.020136675837612028
1536,646.8602936571122,36.861727478744456,False,1.6605706268430334,0,0.020133410495812475,1536,6,o_proj,model.layers.6.self_attn.o_proj,3.5044609407308402,18,0.03614802401132091,1536,2359296,459.18704125253055,1536,575,733,1026,1536,3.9442362785339355,0.0002958972763735801,0.8821297522212973,87.34248044995697,0.06043741260781945,0.011449182515178876
1536,505.278920843004,46.70283742875889,True,1.3041853659151996,1,0.015378050541346104,1536,6,q_proj,model.layers.6.self_attn.q_proj,2.698728812006396,0,0.05416179289301498,1536,2359296,315.50543421467006,1536,495,653,957,1536,4.81158447265625,0.00039061057032085955,0.8484617856907348,94.21288529639108,0.08620926921530118,0.010614259364353701
1536,1384.7779335201778,103.16365214221554,False,1.0345621489598966,0,0.01153988944808829,1536,6,up_proj,model.layers.6.mlp.up_proj,1.9207559677951105,36,0.020291707513443905,8960,13762560,1277.3944129905196,1536,1192,1331,1473,8960,5.08566951751709,0.37793809175491333,0.9858739626673905,411.4879736737212,0.014920694475542033,0.0024302046814931324
1536,220.38912558848443,16.65220338089536,True,1.1982977307655687,0,0.015502302790098777,1536,6,v_proj,model.layers.6.self_attn.v_proj,1.2485924054691808,0,0.01672272356466408,256,393216,198.15300092840832,256,188,214,244,256,1.7529232501983643,0.2854277193546295,0.9729886537711546,90.24384899477542,0.0883579401960671,0.011081087643523427
8960,1324.049396416214,103.27688870801724,False,1.7684997160797964,17,0.01556241403396798,8960,7,down_proj,model.layers.7.mlp.down_proj,2.3969662458382754,1,0.01578453782308158,1536,13762560,1151.520158136366,1536,1160,1307,1466,1536,7.690858840942383,0.551899254322052,0.979761735560554,180.32527840591538,0.025380741512745254,0.005545534208182296
1536,1249.5939972839933,109.61930815286443,False,1.2731107039421328,18,0.013625819581331937,1536,7,gate_proj,model.layers.7.mlp.gate_proj,2.110994250881198,25,0.023704905658652662,8960,13762560,958.5143100891607,1536,1141,1298,1465,8960,11.510076522827148,0.542148232460022,0.9718734206425875,90.7021729487797,0.037437033738966057,0.01102509419002242
1536,172.13246795120168,19.976807939923273,True,1.365306640115297,0,0.01726084907472521,1536,7,k_proj,model.layers.7.self_attn.k_proj,1.5915860554651227,0,0.027962291390979728,256,393216,137.8091258788093,256,151,181,223,256,2.73362135887146,0.1327546238899231,0.9284219295854594,53.40420696002528,0.13894995186518572,0.01872511655773732
1536,575.3849871623804,39.69326526037035,False,1.5932290591442664,0,0.0186152111436022,1536,7,o_proj,model.layers.7.self_attn.o_proj,3.018088918038196,17,0.04243770293322019,1536,2359296,377.8823436230057,1536,538,704,1014,1536,4.510316848754883,0.00010200955875916407,0.8661706423795833,77.44966593016554,0.08058865849266209,0.01291161153492483
1536,557.5674402297115,45.411332517164276,True,1.307046098162429,1,0.013985773552793068,1536,7,q_proj,model.layers.7.self_attn.q_proj,2.3462053439302593,0,0.03595300565107743,1536,2359296,353.75084291262175,1536,542,700,990,1536,4.60125207901001,6.533811392728239e-05,0.8618833089903838,97.4039206126102,0.08445355487921553,0.010266527196345084
1536,1375.7689540556685,105.36791365996183,False,1.0416052069984347,0,0.011635938617456367,1536,7,up_proj,model.layers.7.mlp.up_proj,2.0256132407428242,23,0.017435851112432316,8960,13762560,1259.4530824225064,1536,1186,1327,1473,8960,5.7439775466918945,0.38717514276504517,0.9849843576542232,336.5048241010133,0.016952631386819364,0.0029717255990951747
1536,223.43278022529046,17.364034175674792,True,1.3480939819370277,0,0.015529571247462803,1536,7,v_proj,model.layers.7.self_attn.v_proj,1.2367515649299166,0,0.016864550537133996,256,393216,202.88404311834603,256,192,217,245,256,1.6983402967453003,0.36261019110679626,0.9754621314387278,104.53261991251219,0.0815967798528163,0.009566391819481256
8960,1294.2367534869754,101.41635340704629,False,1.8472212498327805,56,0.021647146951074114,8960,8,down_proj,model.layers.8.mlp.down_proj,3.1571084444615987,2,0.018836651746539135,1536,13762560,1063.8381608712477,1536,1145,1294,1460,1536,9.780702590942383,0.5790755152702332,0.9766577667373493,107.51668734663224,0.030056705233574895,0.00930088179499071
1536,1237.603121781242,109.07885772965011,False,1.3664033038465015,16,0.014528899893538866,1536,8,gate_proj,model.layers.8.mlp.gate_proj,2.1526290783905964,26,0.02519121587760185,8960,13762560,949.9374415412187,1536,1125,1283,1456,8960,11.47110366821289,0.5415792465209961,0.9705592272981515,90.4213014163043,0.03747595316213526,0.011059340933348755
1536,162.85020836845828,19.74387559015667,True,1.308282328824694,0,0.016509759763179237,1536,8,k_proj,model.layers.8.self_attn.k_proj,1.6604439243536306,0,0.030136465178532558,256,393216,125.07948547662852,256,145,173,218,256,2.6907172203063965,0.11523124575614929,0.9184252194315436,53.842931254635324,0.167987188141414,0.018572540103189688
1536,705.6612561358121,39.22079068701904,False,1.9036623812990547,1,0.022114651737261043,1536,8,o_proj,model.layers.8.self_attn.o_proj,2.2593511787900495,1,0.017981969234513333,1536,2359296,519.7998634170408,1536,618,771,1049,1536,3.107917070388794,0.00042603618931025267,0.8939882395501354,159.25528212977915,0.05305496887661992,0.006279226576516861
1536,498.39305609862083,46.46341745901818,True,1.4781725734871418,7,0.017173755312531336,1536,8,q_proj,model.layers.8.self_attn.q_proj,3.265694165988876,16,0.07460932519894233,1536,2359296,304.8486764009646,1536,499,661,969,1536,4.706338882446289,9.584339568391442e-05,0.8465915828422946,97.46662058802623,0.08913717772291793,0.01025992277116921
1536,1366.7353477455024,104.03748687562037,False,1.042031393834528,0,0.011663652933894987,1536,8,up_proj,model.layers.8.mlp.up_proj,2.0029847522344877,79,0.025389230982128027,8960,13762560,1249.563291836398,1536,1176,1318,1467,8960,5.10137414932251,0.3778987526893616,0.984086452170527,415.9157355132591,0.0165441062542317,0.002404333172838373
1536,232.44591329565418,16.426170654177692,True,1.2088591344704804,0,0.01506201649853174,1536,8,v_proj,model.layers.8.self_attn.v_proj,1.1723470658438044,0,0.01632393515471296,256,393216,215.13934889539175,256,201,223,247,256,1.5656026601791382,0.4433744251728058,0.9825939064226954,110.08028867448483,0.0792457992990979,0.009084278502912274
8960,1239.3632523245421,101.8156265895752,False,1.4938168611872427,30,0.017033068467290757,8960,9,down_proj,model.layers.9.mlp.down_proj,3.754813380844121,2,0.02151768767087045,1536,13762560,932.8606488911125,1536,1121,1278,1454,1536,11.581379890441895,0.5337490439414978,0.9707529319508024,77.28732241966986,0.035953220753825954,0.012938732623831937
1536,1242.715119373848,106.2092201017086,False,1.3459524582234106,9,0.0139931299705533,1536,9,gate_proj,model.layers.9.mlp.gate_proj,2.3758931617001626,32,0.02522743233078799,8960,13762560,971.0819367567505,1536,1130,1290,1464,8960,10.412576675415039,0.5300047397613525,0.971121049709167,104.04183773330953,0.03716260364981813,0.009611518037227486
1536,179.39918283990517,20.532109771804446,True,1.5384726252920975,0,0.02020644330117867,1536,9,k_proj,model.layers.9.self_attn.k_proj,1.402703717394202,0,0.023598204708661228,256,393216,152.4646145169787,256,150,177,217,256,2.5776379108428955,0.08784312754869461,0.9358786885745689,63.44878847707976,0.11666257167575433,0.015760742230109565
1536,673.2791619479833,39.065712650721025,False,1.4807445887382644,0,0.02096306971664893,1536,9,o_proj,model.layers.9.self_attn.o_proj,2.957448444592601,14,0.037885330843244976,1536,2359296,467.1067790090153,1536,606,759,1040,1536,3.6679506301879883,0.00030305510153993964,0.8875856672246255,113.43433764248495,0.06706703936595328,0.0088156727564429
1536,513.3597141070977,46.67936571205228,True,1.331080289342492,3,0.01403220122034978,1536,9,q_proj,model.layers.9.self_attn.q_proj,2.0968197689676558,0,0.038628277739694954,1536,2359296,334.62522616472694,1536,495,654,957,1536,4.434202671051025,2.43135782511672e-05,0.8506242959342852,110.82017045312266,0.07207987544065582,0.009023628062573714
1536,1347.966221206509,104.1680485731894,False,1.0468355734182393,0,0.011803700964875005,1536,9,up_proj,model.layers.9.mlp.up_proj,2.1599706300532864,67,0.018832188376504348,8960,13762560,1217.2293341510606,1536,1164,1310,1466,8960,5.276020526885986,0.3717403709888458,0.9822017440605894,389.8128072636351,0.018461395011227844,0.0025653338765847375
1536,225.55363454763085,16.29871392318864,True,1.166392278198001,0,0.014742258786410656,1536,9,v_proj,model.layers.9.self_attn.v_proj,1.181036711266358,0,0.016823303515858992,256,393216,205.5093057814045,256,192,216,245,256,1.7475581169128418,0.387967050075531,0.9771658404320003,86.98480994428591,0.08729235045779225,0.011496260101510869
8960,1224.1451169863049,100.24220293269941,False,1.7560824433955833,49,0.020225622884924913,8960,10,down_proj,model.layers.10.mlp.down_proj,4.147874714894794,2,0.02426510673865771,1536,13762560,877.7078817880185,1536,1113,1270,1452,1536,12.368645668029785,0.40232136845588684,0.9690689860492518,65.68359399636654,0.03724603824079874,0.015224501875693916
1536,1201.1071237540668,107.29260598538006,False,1.3273538814119812,10,0.01413138179075465,1536,10,gate_proj,model.layers.10.mlp.gate_proj,2.4867714253794144,56,0.0322036617107571,8960,13762560,899.8743381821071,1536,1114,1280,1459,8960,10.873327255249023,0.5580746531486511,0.9664794855084108,97.36764571860897,0.04143939095034966,0.010270352051953532
1536,160.0204888331542,18.57349495052565,True,1.6569363796067869,0,0.02304285234832121,1536,10,k_proj,model.layers.10.self_attn.k_proj,1.7426480553613124,0,0.027560616352452705,256,393216,126.49311424096474,256,137,169,218,256,2.5868430137634277,0.11060860753059387,0.9152641034590031,51.55218967592185,0.15222871426791643,0.01939781813898515
1536,678.6258000125498,41.47617209590431,False,1.5324309105094052,0,0.019407947991757903,1536,10,o_proj,model.layers.10.self_attn.o_proj,3.4639366903368267,1,0.02479045376943428,1536,2359296,497.3908940267178,1536,590,741,1024,1536,4.397889137268066,0.00014055489737074822,0.8886637499794023,88.94238703106569,0.05015820764514919,0.011243233213998644
1536,545.6624098730897,44.6380869595816,True,1.6218955661406818,6,0.017856456336052443,1536,10,q_proj,model.layers.10.self_attn.q_proj,2.9649763777879756,1,0.0531924999911095,1536,2359296,341.21058536724337,1536,538,704,1010,1536,4.602408409118652,0.000181580864591524,0.8589416212385242,94.06776786456514,0.08211748662363008,0.010630633879181213
1536,1340.972962568711,104.09623439333473,False,1.034761753305839,0,0.011579976630526869,1536,10,up_proj,model.layers.10.mlp.up_proj,1.9915425183363047,134,0.022371720017958393,8960,13762560,1203.3738713263629,1536,1162,1308,1465,8960,5.190529823303223,0.3974953591823578,0.9814927953766832,402.2042520329209,0.01936271136415962,0.0024862989263428987
1536,246.00132494181474,17.40977139618543,True,1.2041005058754328,0,0.015743407940674765,1536,10,v_proj,model.layers.10.self_attn.v_proj,1.23447709840791,0,0.01690133517208673,256,393216,237.4682639064649,256,214,232,250,256,1.5386414527893066,0.6205608248710632,0.9928152844488268,128.02986269887276,0.06420109353842253,0.007810677750643284
8960,1246.8122937187043,98.51757904662314,False,1.7034451161677537,14,0.018967904103338214,8960,11,down_proj,model.layers.11.mlp.down_proj,4.061376402951149,2,0.024356768033085098,1536,13762560,913.6904270492823,1536,1115,1267,1448,1536,11.969986915588379,0.6251482963562012,0.9715696743614879,67.73920738828775,0.03847053872520524,0.014762499275610097
1536,1167.7304950871792,110.04575780884251,False,1.4318329089425785,11,0.015097662496241714,1536,11,gate_proj,model.layers.11.mlp.gate_proj,2.9126673049003955,65,0.041517481152165275,8960,13762560,837.593894729517,1536,1098,1270,1458,8960,12.160941123962402,0.5467634797096252,0.9626384251799214,81.88648685189685,0.04394584524445838,0.012212027142019657
1536,164.85900767294942,19.56119933780241,True,1.347785048768472,0,0.016793250020994827,1536,11,k_proj,model.layers.11.self_attn.k_proj,1.5201249079464274,0,0.02732224553675404,256,393216,129.5710559318173,256,143,172,219,256,3.0847227573394775,0.09772767126560211,0.9206361132300166,40.21227858457009,0.1519857769935507,0.024868026264587534
1536,683.4059261568289,39.34236217922506,False,1.433928106860474,0,0.0185857318306524,1536,11,o_proj,model.layers.11.self_attn.o_proj,4.124712227610299,4,0.03571328520562601,1536,2359296,456.32417683055166,1536,613,761,1039,1536,4.849295616149902,6.8809385993517935e-06,0.8896204353382999,65.82085882616408,0.07484671942819024,0.015192752234379775
