compression_ratio_target,has_bias,in_channel_max_over_median,in_channel_outlier_count,in_channel_top1pct_energy_frac,in_features,layer,module_type,name,out_channel_max_over_median,out_channel_outlier_count,out_channel_top1pct_energy_frac,out_features,relative_weight_error_after_residual,residual_channels,residual_density_1e_6,residual_effective_rank,residual_fraction,residual_l1,residual_l2,residual_params,residual_rank,residual_rank_90,residual_rank_95,residual_rank_99,residual_top_1pct_l1_frac,residual_type
2.0,True,1.144249651970881,0,0.013571271623871683,1536,6,q_proj,model.layers.6.self_attn.q_proj,1.4016118935834165,0,0.019686524093543545,1536,0.39353393481445315,15,0.9999126858181424,587.6674922245044,0.01,21961.31635171023,18.5482378590464,23040,0,496,610,811,0.04188577576347905,channel_out
2.0,True,1.144249651970881,0,0.013571271623871683,1536,6,q_proj,model.layers.6.self_attn.q_proj,1.4016118935834165,0,0.019686524093543545,1536,0.39722447177673315,0,0.9999126858181424,587.6674922245044,0.02,21961.31635171023,18.5482378590464,0,0,496,610,811,0.04188577576347905,none
2.0,True,1.144249651970881,0,0.013571271623871683,1536,6,q_proj,model.layers.6.self_attn.q_proj,1.4016118935834165,0,0.019686524093543545,1536,0.38522769465031703,0,0.9999126858181424,587.6674922245044,0.02,21961.31635171023,18.5482378590464,46080,15,496,610,811,0.04188577576347905,low_rank
2.0,True,1.144249651970881,0,0.013571271623871683,1536,6,q_proj,model.layers.6.self_attn.q_proj,1.4016118935834165,0,0.019686524093543545,1536,0.3607852626538682,0,0.9999126858181424,587.6674922245044,0.02,21961.31635171023,18.5482378590464,47185,0,496,610,811,0.04188577576347905,sparse
2.0,True,1.144249651970881,0,0.013571271623871683,1536,6,q_proj,model.layers.6.self_attn.q_proj,1.4016118935834165,0,0.019686524093543545,1536,0.38998918157022316,30,0.9999126858181424,587.6674922245044,0.02,21961.31635171023,18.5482378590464,46080,0,496,610,811,0.04188577576347905,channel_out
2.0,True,1.144249651970881,0,0.013571271623871683,1536,6,q_proj,model.layers.6.self_attn.q_proj,1.4016118935834165,0,0.019686524093543545,1536,0.39722447177673315,0,0.9999126858181424,587.6674922245044,0.04,21961.31635171023,18.5482378590464,0,0,496,610,811,0.04188577576347905,none
2.0,True,1.144249651970881,0,0.013571271623871683,1536,6,q_proj,model.layers.6.self_attn.q_proj,1.4016118935834165,0,0.019686524093543545,1536,0.37355822857466675,0,0.9999126858181424,587.6674922245044,0.04,21961.31635171023,18.5482378590464,92160,30,496,610,811,0.04188577576347905,low_rank
2.0,True,1.144249651970881,0,0.013571271623871683,1536,6,q_proj,model.layers.6.self_attn.q_proj,1.4016118935834165,0,0.019686524093543545,1536,0.3368884856153171,0,0.9999126858181424,587.6674922245044,0.04,21961.31635171023,18.5482378590464,94371,0,496,610,811,0.04188577576347905,sparse
2.0,True,1.144249651970881,0,0.013571271623871683,1536,6,q_proj,model.layers.6.self_attn.q_proj,1.4016118935834165,0,0.019686524093543545,1536,0.3828620719246484,61,0.9999126858181424,587.6674922245044,0.04,21961.31635171023,18.5482378590464,93696,0,496,610,811,0.04188577576347905,channel_out
4.0,True,1.176719804259691,0,0.014497826035033216,1536,6,q_proj,model.layers.6.self_attn.q_proj,1.5799790998374008,0,0.023103287611020908,1536,0.5911102257442059,0,0.9999415079752604,623.42271196725,0.0,31965.534448314826,27.60165560591564,0,0,537,670,914,0.04528503356902946,none
4.0,True,1.176719804259691,0,0.014497826035033216,1536,6,q_proj,model.layers.6.self_attn.q_proj,1.5799790998374008,0,0.023103287611020908,1536,0.5911102257442059,0,0.9999415079752604,623.42271196725,0.01,31965.534448314826,27.60165560591564,0,0,537,670,914,0.04528503356902946,none
4.0,True,1.176719804259691,0,0.014497826035033216,1536,6,q_proj,model.layers.6.self_attn.q_proj,1.5799790998374008,0,0.023103287611020908,1536,0.5823197179926848,0,0.9999415079752604,623.42271196725,0.01,31965.534448314826,27.60165560591564,21504,7,537,670,914,0.04528503356902946,low_rank
4.0,True,1.176719804259691,0,0.014497826035033216,1536,6,q_proj,model.layers.6.self_attn.q_proj,1.5799790998374008,0,0.023103287611020908,1536,0.554850042034401,0,0.9999415079752604,623.42271196725,0.01,31965.534448314826,27.60165560591564,23592,0,537,670,914,0.04528503356902946,sparse
4.0,True,1.176719804259691,0,0.014497826035033216,1536,6,q_proj,model.layers.6.self_attn.q_proj,1.5799790998374008,0,0.023103287611020908,1536,0.5846566877015899,15,0.9999415079752604,623.42271196725,0.01,31965.534448314826,27.60165560591564,23040,0,537,670,914,0.04528503356902946,channel_out
4.0,True,1.176719804259691,0,0.014497826035033216,1536,6,q_proj,model.layers.6.self_attn.q_proj,1.5799790998374008,0,0.023103287611020908,1536,0.5911102257442059,0,0.9999415079752604,623.42271196725,0.02,31965.534448314826,27.60165560591564,0,0,537,670,914,0.04528503356902946,none
4.0,True,1.176719804259691,0,0.014497826035033216,1536,6,q_proj,model.layers.6.self_attn.q_proj,1.5799790998374008,0,0.023103287611020908,1536,0.5724890285949966,0,0.9999415079752604,623.42271196725,0.02,31965.534448314826,27.60165560591564,46080,15,537,670,914,0.04528503356902946,low_rank
4.0,True,1.176719804259691,0,0.014497826035033216,1536,6,q_proj,model.layers.6.self_attn.q_proj,1.5799790998374008,0,0.023103287611020908,1536,0.5308384819782206,0,0.9999415079752604,623.42271196725,0.02,31965.534448314826,27.60165560591564,47185,0,537,670,914,0.04528503356902946,sparse
4.0,True,1.176719804259691,0,0.014497826035033216,1536,6,q_proj,model.layers.6.self_attn.q_proj,1.5799790998374008,0,0.023103287611020908,1536,0.5785259976910375,30,0.9999415079752604,623.42271196725,0.02,31965.534448314826,27.60165560591564,46080,0,537,670,914,0.04528503356902946,channel_out
4.0,True,1.176719804259691,0,0.014497826035033216,1536,6,q_proj,model.layers.6.self_attn.q_proj,1.5799790998374008,0,0.023103287611020908,1536,0.5911102257442059,0,0.9999415079752604,623.42271196725,0.04,31965.534448314826,27.60165560591564,0,0,537,670,914,0.04528503356902946,none
4.0,True,1.176719804259691,0,0.014497826035033216,1536,6,q_proj,model.layers.6.self_attn.q_proj,1.5799790998374008,0,0.023103287611020908,1536,0.5545934949699536,0,0.9999415079752604,623.42271196725,0.04,31965.534448314826,27.60165560591564,92160,30,537,670,914,0.04528503356902946,low_rank
4.0,True,1.176719804259691,0,0.014497826035033216,1536,6,q_proj,model.layers.6.self_attn.q_proj,1.5799790998374008,0,0.023103287611020908,1536,0.49274154173708584,0,0.9999415079752604,623.42271196725,0.04,31965.534448314826,27.60165560591564,94371,0,537,670,914,0.04528503356902946,sparse
4.0,True,1.176719804259691,0,0.014497826035033216,1536,6,q_proj,model.layers.6.self_attn.q_proj,1.5799790998374008,0,0.023103287611020908,1536,0.5661804010007969,61,0.9999415079752604,623.42271196725,0.04,31965.534448314826,27.60165560591564,93696,0,537,670,914,0.04528503356902946,channel_out
8.0,True,1.1951622950004357,0,0.014171091856304078,1536,6,q_proj,model.layers.6.self_attn.q_proj,1.9508843463504102,0,0.029717144525333968,1536,0.7352888710232388,0,0.9999516805013021,613.0292758828335,0.0,39015.26992256274,34.334019791295546,0,0,540,684,952,0.04875008168793968,none
8.0,True,1.1951622950004357,0,0.014171091856304078,1536,6,q_proj,model.layers.6.self_attn.q_proj,1.9508843463504102,0,0.029717144525333968,1536,0.7352888710232388,0,0.9999516805013021,613.0292758828335,0.01,39015.26992256274,34.334019791295546,0,0,540,684,952,0.04875008168793968,none
8.0,True,1.1951622950004357,0,0.014171091856304078,1536,6,q_proj,model.layers.6.self_attn.q_proj,1.9508843463504102,0,0.029717144525333968,1536,0.7228241287853088,0,0.9999516805013021,613.0292758828335,0.01,39015.26992256274,34.334019791295546,21504,7,540,684,952,0.04875008168793968,low_rank
8.0,True,1.1951622950004357,0,0.014171091856304078,1536,6,q_proj,model.layers.6.self_attn.q_proj,1.9508843463504102,0,0.029717144525333968,1536,0.6844275276589258,0,0.9999516805013021,613.0292758828335,0.01,39015.26992256274,34.334019791295546,23592,0,540,684,952,0.04875008168793968,sparse
8.0,True,1.1951622950004357,0,0.014171091856304078,1536,6,q_proj,model.layers.6.self_attn.q_proj,1.9508843463504102,0,0.029717144525333968,1536,0.7249325342907261,15,0.9999516805013021,613.0292758828335,0.01,39015.26992256274,34.334019791295546,23040,0,540,684,952,0.04875008168793968,channel_out
8.0,True,1.1951622950004357,0,0.014171091856304078,1536,6,q_proj,model.layers.6.self_attn.q_proj,1.9508843463504102,0,0.029717144525333968,1536,0.7352888710232388,0,0.9999516805013021,613.0292758828335,0.02,39015.26992256274,34.334019791295546,0,0,540,684,952,0.04875008168793968,none
8.0,True,1.1951622950004357,0,0.014171091856304078,1536,6,q_proj,model.layers.6.self_attn.q_proj,1.9508843463504102,0,0.029717144525333968,1536,0.7090635565043468,0,0.9999516805013021,613.0292758828335,0.02,39015.26992256274,34.334019791295546,46080,15,540,684,952,0.04875008168793968,low_rank
8.0,True,1.1951622950004357,0,0.014171091856304078,1536,6,q_proj,model.layers.6.self_attn.q_proj,1.9508843463504102,0,0.029717144525333968,1536,0.6523036971085355,0,0.9999516805013021,613.0292758828335,0.02,39015.26992256274,34.334019791295546,47185,0,540,684,952,0.04875008168793968,sparse
8.0,True,1.1951622950004357,0,0.014171091856304078,1536,6,q_proj,model.layers.6.self_attn.q_proj,1.9508843463504102,0,0.029717144525333968,1536,0.7153752522620159,30,0.9999516805013021,613.0292758828335,0.02,39015.26992256274,34.334019791295546,46080,0,540,684,952,0.04875008168793968,channel_out
8.0,True,1.1951622950004357,0,0.014171091856304078,1536,6,q_proj,model.layers.6.self_attn.q_proj,1.9508843463504102,0,0.029717144525333968,1536,0.7352888710232388,0,0.9999516805013021,613.0292758828335,0.04,39015.26992256274,34.334019791295546,0,0,540,684,952,0.04875008168793968,none
8.0,True,1.1951622950004357,0,0.014171091856304078,1536,6,q_proj,model.layers.6.self_attn.q_proj,1.9508843463504102,0,0.029717144525333968,1536,0.6845894217534182,0,0.9999516805013021,613.0292758828335,0.04,39015.26992256274,34.334019791295546,92160,30,540,684,952,0.04875008168793968,low_rank
8.0,True,1.1951622950004357,0,0.014171091856304078,1536,6,q_proj,model.layers.6.self_attn.q_proj,1.9508843463504102,0,0.029717144525333968,1536,0.6023798467945084,0,0.9999516805013021,613.0292758828335,0.04,39015.26992256274,34.334019791295546,94371,0,540,684,952,0.04875008168793968,sparse
8.0,True,1.1951622950004357,0,0.014171091856304078,1536,6,q_proj,model.layers.6.self_attn.q_proj,1.9508843463504102,0,0.029717144525333968,1536,0.6965100770145292,61,0.9999516805013021,613.0292758828335,0.04,39015.26992256274,34.334019791295546,93696,0,540,684,952,0.04875008168793968,channel_out
16.0,True,1.2559766681379607,0,0.013838451726624347,1536,6,q_proj,model.layers.6.self_attn.q_proj,2.1155172116753476,0,0.03495031518982591,1536,0.8369503714149432,0,0.9999491373697916,585.3693226225594,0.0,43923.76771096884,39.081062897988694,0,0,530,680,963,0.050884303931488885,none
16.0,True,1.2559766681379607,0,0.013838451726624347,1536,6,q_proj,model.layers.6.self_attn.q_proj,2.1155172116753476,0,0.03495031518982591,1536,0.8369503714149432,0,0.9999491373697916,585.3693226225594,0.01,43923.76771096884,39.081062897988694,0,0,530,680,963,0.050884303931488885,none
16.0,True,1.2559766681379607,0,0.013838451726624347,1536,6,q_proj,model.layers.6.self_attn.q_proj,2.1155172116753476,0,0.03495031518982591,1536,0.8197405779367746,0,0.9999491373697916,585.3693226225594,0.01,43923.76771096884,39.081062897988694,21504,7,530,680,963,0.050884303931488885,low_rank
16.0,True,1.2559766681379607,0,0.013838451726624347,1536,6,q_proj,model.layers.6.self_attn.q_proj,2.1155172116753476,0,0.03495031518982591,1536,0.7747540328783035,0,0.9999491373697916,585.3693226225594,0.01,43923.76771096884,39.081062897988694,23592,0,530,680,963,0.050884303931488885,sparse
16.0,True,1.2559766681379607,0,0.013838451726624347,1536,6,q_proj,model.layers.6.self_attn.q_proj,2.1155172116753476,0,0.03495031518982591,1536,0.823077865735301,15,0.9999491373697916,585.3693226225594,0.01,43923.76771096884,39.081062897988694,23040,0,530,680,963,0.050884303931488885,channel_out
16.0,True,1.2559766681379607,0,0.013838451726624347,1536,6,q_proj,model.layers.6.self_attn.q_proj,2.1155172116753476,0,0.03495031518982591,1536,0.8369503714149432,0,0.9999491373697916,585.3693226225594,0.02,43923.76771096884,39.081062897988694,0,0,530,680,963,0.050884303931488885,none
16.0,True,1.2559766681379607,0,0.013838451726624347,1536,6,q_proj,model.layers.6.self_attn.q_proj,2.1155172116753476,0,0.03495031518982591,1536,0.8013642108718447,0,0.9999491373697916,585.3693226225594,0.02,43923.76771096884,39.081062897988694,46080,15,530,680,963,0.050884303931488885,low_rank
16.0,True,1.2559766681379607,0,0.013838451726624347,1536,6,q_proj,model.layers.6.self_attn.q_proj,2.1155172116753476,0,0.03495031518982591,1536,0.7368458774657942,0,0.9999491373697916,585.3693226225594,0.02,43923.76771096884,39.081062897988694,47185,0,530,680,963,0.050884303931488885,sparse
16.0,True,1.2559766681379607,0,0.013838451726624347,1536,6,q_proj,model.layers.6.self_attn.q_proj,2.1155172116753476,0,0.03495031518982591,1536,0.8103520802376183,30,0.9999491373697916,585.3693226225594,0.02,43923.76771096884,39.081062897988694,46080,0,530,680,963,0.050884303931488885,channel_out
16.0,True,1.2559766681379607,0,0.013838451726624347,1536,6,q_proj,model.layers.6.self_attn.q_proj,2.1155172116753476,0,0.03495031518982591,1536,0.8369503714149432,0,0.9999491373697916,585.3693226225594,0.04,43923.76771096884,39.081062897988694,0,0,530,680,963,0.050884303931488885,none
16.0,True,1.2559766681379607,0,0.013838451726624347,1536,6,q_proj,model.layers.6.self_attn.q_proj,2.1155172116753476,0,0.03495031518982591,1536,0.769624940673527,0,0.9999491373697916,585.3693226225594,0.04,43923.76771096884,39.081062897988694,92160,30,530,680,963,0.050884303931488885,low_rank
16.0,True,1.2559766681379607,0,0.013838451726624347,1536,6,q_proj,model.layers.6.self_attn.q_proj,2.1155172116753476,0,0.03495031518982591,1536,0.678563407929803,0,0.9999491373697916,585.3693226225594,0.04,43923.76771096884,39.081062897988694,94371,0,530,680,963,0.050884303931488885,sparse
16.0,True,1.2559766681379607,0,0.013838451726624347,1536,6,q_proj,model.layers.6.self_attn.q_proj,2.1155172116753476,0,0.03495031518982591,1536,0.7868372696872042,61,0.9999491373697916,585.3693226225594,0.04,43923.76771096884,39.081062897988694,93696,0,530,680,963,0.050884303931488885,channel_out
2.0,False,1.1184235063822028,0,0.012504969646440225,1536,6,up_proj,model.layers.6.mlp.up_proj,1.709044968867677,55,0.019034696876368464,8960,0.622852842162353,0,0.999953860328311,829.7624914014683,0.0,188796.23559642374,64.24255239868404,0,0,711,780,848,0.03799000969153941,none
2.0,False,1.1184235063822028,0,0.012504969646440225,1536,6,up_proj,model.layers.6.mlp.up_proj,1.709044968867677,55,0.019034696876368464,8960,0.622852842162353,0,0.999953860328311,829.7624914014683,0.01,188796.23559642374,64.24255239868404,0,0,711,780,848,0.03799000969153941,none
2.0,False,1.1184235063822028,0,0.012504969646440225,1536,6,up_proj,model.layers.6.mlp.up_proj,1.709044968867677,55,0.019034696876368464,8960,0.6157079534718053,0,0.999953860328311,829.7624914014683,0.01,188796.23559642374,64.24255239868404,136448,13,711,780,848,0.03799000969153941,low_rank
2.0,False,1.1184235063822028,0,0.012504969646440225,1536,6,up_proj,model.layers.6.mlp.up_proj,1.709044968867677,55,0.019034696876368464,8960,0.593222610233774,0,0.999953860328311,829.7624914014683,0.01,188796.23559642374,64.24255239868404,137625,0,711,780,848,0.03799000969153941,sparse
2.0,False,1.1184235063822028,0,0.012504969646440225,1536,6,up_proj,model.layers.6.mlp.up_proj,1.709044968867677,55,0.019034696876368464,8960,0.6169495862088283,89,0.999953860328311,829.7624914014683,0.01,188796.23559642374,64.24255239868404,136704,0,711,780,848,0.03799000969153941,channel_out
2.0,False,1.1184235063822028,0,0.012504969646440225,1536,6,up_proj,model.layers.6.mlp.up_proj,1.709044968867677,55,0.019034696876368464,8960,0.622852842162353,0,0.999953860328311,829.7624914014683,0.02,188796.23559642374,64.24255239868404,0,0,711,780,848,0.03799000969153941,none
2.0,False,1.1184235063822028,0,0.012504969646440225,1536,6,up_proj,model.layers.6.mlp.up_proj,1.709044968867677,55,0.019034696876368464,8960,0.6085594598117274,0,0.999953860328311,829.7624914014683,0.02,188796.23559642374,64.24255239868404,272896,26,711,780,848,0.03799000969153941,low_rank
2.0,False,1.1184235063822028,0,0.012504969646440225,1536,6,up_proj,model.layers.6.mlp.up_proj,1.709044968867677,55,0.019034696876368464,8960,0.5728615715788341,0,0.999953860328311,829.7624914014683,0.02,188796.23559642374,64.24255239868404,275251,0,711,780,848,0.03799000969153941,sparse
2.0,False,1.1184235063822028,0,0.012504969646440225,1536,6,up_proj,model.layers.6.mlp.up_proj,1.709044968867677,55,0.019034696876368464,8960,0.6123986545605862,179,0.999953860328311,829.7624914014683,0.02,188796.23559642374,64.24255239868404,274944,0,711,780,848,0.03799000969153941,channel_out
2.0,False,1.1184235063822028,0,0.012504969646440225,1536,6,up_proj,model.layers.6.mlp.up_proj,1.709044968867677,55,0.019034696876368464,8960,0.622852842162353,0,0.999953860328311,829.7624914014683,0.04,188796.23559642374,64.24255239868404,0,0,711,780,848,0.03799000969153941,none
2.0,False,1.1184235063822028,0,0.012504969646440225,1536,6,up_proj,model.layers.6.mlp.up_proj,1.709044968867677,55,0.019034696876368464,8960,0.5942552511490793,0,0.999953860328311,829.7624914014683,0.04,188796.23559642374,64.24255239868404,545792,52,711,780,848,0.03799000969153941,low_rank
2.0,False,1.1184235063822028,0,0.012504969646440225,1536,6,up_proj,model.layers.6.mlp.up_proj,1.709044968867677,55,0.019034696876368464,8960,0.5392600235547607,0,0.999953860328311,829.7624914014683,0.04,188796.23559642374,64.24255239868404,550502,0,711,780,848,0.03799000969153941,sparse
2.0,False,1.1184235063822028,0,0.012504969646440225,1536,6,up_proj,model.layers.6.mlp.up_proj,1.709044968867677,55,0.019034696876368464,8960,0.6040422147804548,358,0.999953860328311,829.7624914014683,0.04,188796.23559642374,64.24255239868404,549888,0,711,780,848,0.03799000969153941,channel_out
4.0,False,1.0459427132682224,0,0.011457495763156984,1536,6,up_proj,model.layers.6.mlp.up_proj,1.7207049437947464,36,0.018355347169583324,8960,0.8044642506158551,0,0.9999611264183408,1120.2539051719891,0.0,243592.82748964737,82.97439342793288,0,0,960,1061,1163,0.0379693508718277,none
4.0,False,1.0459427132682224,0,0.011457495763156984,1536,6,up_proj,model.layers.6.mlp.up_proj,1.7207049437947464,36,0.018355347169583324,8960,0.8044642506158551,0,0.9999611264183408,1120.2539051719891,0.01,243592.82748964737,82.97439342793288,0,0,960,1061,1163,0.0379693508718277,none
4.0,False,1.0459427132682224,0,0.011457495763156984,1536,6,up_proj,model.layers.6.mlp.up_proj,1.7207049437947464,36,0.018355347169583324,8960,0.7971441020280907,0,0.9999611264183408,1120.2539051719891,0.01,243592.82748964737,82.97439342793288,136448,13,960,1061,1163,0.0379693508718277,low_rank
4.0,False,1.0459427132682224,0,0.011457495763156984,1536,6,up_proj,model.layers.6.mlp.up_proj,1.7207049437947464,36,0.018355347169583324,8960,0.7664727547716824,0,0.9999611264183408,1120.2539051719891,0.01,243592.82748964737,82.97439342793288,137625,0,960,1061,1163,0.0379693508718277,sparse
4.0,False,1.0459427132682224,0,0.011457495763156984,1536,6,up_proj,model.layers.6.mlp.up_proj,1.7207049437947464,36,0.018355347169583324,8960,0.7971084507415017,89,0.9999611264183408,1120.2539051719891,0.01,243592.82748964737,82.97439342793288,136704,0,960,1061,1163,0.0379693508718277,channel_out
4.0,False,1.0459427132682224,0,0.011457495763156984,1536,6,up_proj,model.layers.6.mlp.up_proj,1.7207049437947464,36,0.018355347169583324,8960,0.8044642506158551,0,0.9999611264183408,1120.2539051719891,0.02,243592.82748964737,82.97439342793288,0,0,960,1061,1163,0.0379693508718277,none
4.0,False,1.0459427132682224,0,0.011457495763156984,1536,6,up_proj,model.layers.6.mlp.up_proj,1.7207049437947464,36,0.018355347169583324,8960,0.7898360523636838,0,0.9999611264183408,1120.2539051719891,0.02,243592.82748964737,82.97439342793288,272896,26,960,1061,1163,0.0379693508718277,low_rank
4.0,False,1.0459427132682224,0,0.011457495763156984,1536,6,up_proj,model.layers.6.mlp.up_proj,1.7207049437947464,36,0.018355347169583324,8960,0.7400390140913645,0,0.9999611264183408,1120.2539051719891,0.02,243592.82748964737,82.97439342793288,275251,0,960,1061,1163,0.0379693508718277,sparse
4.0,False,1.0459427132682224,0,0.011457495763156984,1536,6,up_proj,model.layers.6.mlp.up_proj,1.7207049437947464,36,0.018355347169583324,8960,0.791718231551763,179,0.9999611264183408,1120.2539051719891,0.02,243592.82748964737,82.97439342793288,274944,0,960,1061,1163,0.0379693508718277,channel_out
4.0,False,1.0459427132682224,0,0.011457495763156984,1536,6,up_proj,model.layers.6.mlp.up_proj,1.7207049437947464,36,0.018355347169583324,8960,0.8044642506158551,0,0.9999611264183408,1120.2539051719891,0.04,243592.82748964737,82.97439342793288,0,0,960,1061,1163,0.0379693508718277,none
4.0,False,1.0459427132682224,0,0.011457495763156984,1536,6,up_proj,model.layers.6.mlp.up_proj,1.7207049437947464,36,0.018355347169583324,8960,0.7752750728709217,0,0.9999611264183408,1120.2539051719891,0.04,243592.82748964737,82.97439342793288,545792,52,960,1061,1163,0.0379693508718277,low_rank
4.0,False,1.0459427132682224,0,0.011457495763156984,1536,6,up_proj,model.layers.6.mlp.up_proj,1.7207049437947464,36,0.018355347169583324,8960,0.696405745668351,0,0.9999611264183408,1120.2539051719891,0.04,243592.82748964737,82.97439342793288,550502,0,960,1061,1163,0.0379693508718277,sparse
4.0,False,1.0459427132682224,0,0.011457495763156984,1536,6,up_proj,model.layers.6.mlp.up_proj,1.7207049437947464,36,0.018355347169583324,8960,0.7814934277953252,358,0.9999611264183408,1120.2539051719891,0.04,243592.82748964737,82.97439342793288,549888,0,960,1061,1163,0.0379693508718277,channel_out
8.0,False,1.0391950189787478,0,0.01154400836675019,1536,6,up_proj,model.layers.6.mlp.up_proj,1.729465558460022,35,0.018641614452854394,8960,0.8985886955892661,0,0.9999673025948661,1258.9510673037948,0.0,271724.9816626221,92.68261691163517,0,0,1079,1198,1319,0.03816537410817817,none
8.0,False,1.0391950189787478,0,0.01154400836675019,1536,6,up_proj,model.layers.6.mlp.up_proj,1.729465558460022,35,0.018641614452854394,8960,0.8985886955892661,0,0.9999673025948661,1258.9510673037948,0.01,271724.9816626221,92.68261691163517,0,0,1079,1198,1319,0.03816537410817817,none
8.0,False,1.0391950189787478,0,0.01154400836675019,1536,6,up_proj,model.layers.6.mlp.up_proj,1.729465558460022,35,0.018641614452854394,8960,0.8909787634669565,0,0.9999673025948661,1258.9510673037948,0.01,271724.9816626221,92.68261691163517,136448,13,1079,1198,1319,0.03816537410817817,low_rank
8.0,False,1.0391950189787478,0,0.01154400836675019,1536,6,up_proj,model.layers.6.mlp.up_proj,1.729465558460022,35,0.018641614452854394,8960,0.8558489971746811,0,0.9999673025948661,1258.9510673037948,0.01,271724.9816626221,92.68261691163517,137625,0,1079,1198,1319,0.03816537410817817,sparse
8.0,False,1.0391950189787478,0,0.01154400836675019,1536,6,up_proj,model.layers.6.mlp.up_proj,1.729465558460022,35,0.018641614452854394,8960,0.890242145419004,89,0.9999673025948661,1258.9510673037948,0.01,271724.9816626221,92.68261691163517,136704,0,1079,1198,1319,0.03816537410817817,channel_out
8.0,False,1.0391950189787478,0,0.01154400836675019,1536,6,up_proj,model.layers.6.mlp.up_proj,1.729465558460022,35,0.018641614452854394,8960,0.8985886955892661,0,0.9999673025948661,1258.9510673037948,0.02,271724.9816626221,92.68261691163517,0,0,1079,1198,1319,0.03816537410817817,none
8.0,False,1.0391950189787478,0,0.01154400836675019,1536,6,up_proj,model.layers.6.mlp.up_proj,1.729465558460022,35,0.018641614452854394,8960,0.883392081267806,0,0.9999673025948661,1258.9510673037948,0.02,271724.9816626221,92.68261691163517,272896,26,1079,1198,1319,0.03816537410817817,low_rank
8.0,False,1.0391950189787478,0,0.01154400836675019,1536,6,up_proj,model.layers.6.mlp.up_proj,1.729465558460022,35,0.018641614452854394,8960,0.8261254127342286,0,0.9999673025948661,1258.9510673037948,0.02,271724.9816626221,92.68261691163517,275251,0,1079,1198,1319,0.03816537410817817,sparse
8.0,False,1.0391950189787478,0,0.01154400836675019,1536,6,up_proj,model.layers.6.mlp.up_proj,1.729465558460022,35,0.018641614452854394,8960,0.8842776207716705,179,0.9999673025948661,1258.9510673037948,0.02,271724.9816626221,92.68261691163517,274944,0,1079,1198,1319,0.03816537410817817,channel_out
8.0,False,1.0391950189787478,0,0.01154400836675019,1536,6,up_proj,model.layers.6.mlp.up_proj,1.729465558460022,35,0.018641614452854394,8960,0.8985886955892661,0,0.9999673025948661,1258.9510673037948,0.04,271724.9816626221,92.68261691163517,0,0,1079,1198,1319,0.03816537410817817,none
8.0,False,1.0391950189787478,0,0.01154400836675019,1536,6,up_proj,model.layers.6.mlp.up_proj,1.729465558460022,35,0.018641614452854394,8960,0.868307513897386,0,0.9999673025948661,1258.9510673037948,0.04,271724.9816626221,92.68261691163517,545792,52,1079,1198,1319,0.03816537410817817,low_rank
8.0,False,1.0391950189787478,0,0.01154400836675019,1536,6,up_proj,model.layers.6.mlp.up_proj,1.729465558460022,35,0.018641614452854394,8960,0.7771160871639643,0,0.9999673025948661,1258.9510673037948,0.04,271724.9816626221,92.68261691163517,550502,0,1079,1198,1319,0.03816537410817817,sparse
8.0,False,1.0391950189787478,0,0.01154400836675019,1536,6,up_proj,model.layers.6.mlp.up_proj,1.729465558460022,35,0.018641614452854394,8960,0.8729086160414696,358,0.9999673025948661,1258.9510673037948,0.04,271724.9816626221,92.68261691163517,549888,0,1079,1198,1319,0.03816537410817817,channel_out
16.0,False,1.0475485069777957,0,0.011628545357029143,1536,6,up_proj,model.layers.6.mlp.up_proj,1.839148980409308,34,0.01907895756635675,8960,0.9476440905616589,0,0.9999679565429688,1325.432646096285,0.0,286334.05926601577,97.74230929458847,0,0,1137,1266,1397,0.03831002370921503,none
16.0,False,1.0475485069777957,0,0.011628545357029143,1536,6,up_proj,model.layers.6.mlp.up_proj,1.839148980409308,34,0.01907895756635675,8960,0.9476440905616589,0,0.9999679565429688,1325.432646096285,0.01,286334.05926601577,97.74230929458847,0,0,1137,1266,1397,0.03831002370921503,none
16.0,False,1.0475485069777957,0,0.011628545357029143,1536,6,up_proj,model.layers.6.mlp.up_proj,1.839148980409308,34,0.01907895756635675,8960,0.9397229959939025,0,0.9999679565429688,1325.432646096285,0.01,286334.05926601577,97.74230929458847,136448,13,1137,1266,1397,0.03831002370921503,low_rank
16.0,False,1.0475485069777957,0,0.011628545357029143,1536,6,up_proj,model.layers.6.mlp.up_proj,1.839148980409308,34,0.01907895756635675,8960,0.9022777568351025,0,0.9999679565429688,1325.432646096285,0.01,286334.05926601577,97.74230929458847,137625,0,1137,1266,1397,0.03831002370921503,sparse
16.0,False,1.0475485069777957,0,0.011628545357029143,1536,6,up_proj,model.layers.6.mlp.up_proj,1.839148980409308,34,0.01907895756635675,8960,0.9386327072753224,89,0.9999679565429688,1325.432646096285,0.01,286334.05926601577,97.74230929458847,136704,0,1137,1266,1397,0.03831002370921503,channel_out
16.0,False,1.0475485069777957,0,0.011628545357029143,1536,6,up_proj,model.layers.6.mlp.up_proj,1.839148980409308,34,0.01907895756635675,8960,0.9476440905616589,0,0.9999679565429688,1325.432646096285,0.02,286334.05926601577,97.74230929458847,0,0,1137,1266,1397,0.03831002370921503,none
