loss_degradation,nll,order,perplexity,ppl_degradation,q_method,r_method,s_method,strategy,tokens,zero_shot_accuracy,zero_shot_accuracy_degradation
0.0,4.228114721343273,none,68.58780308596377,0.0,,,,baseline,1016,0.1875,0.0
4.450267911895992,8.678382633239265,qsr,5874.537621779223,5805.949818693259,rtn,svd,magnitude,fixed_qsr_naive,1016,0.0625,0.125
0.42947342639833064,4.6575881477416035,qsr,105.38161053068048,36.793807444716705,rtn,whitened_svd,wanda,fixed_qsr_default,1016,0.1875,0.0
0.3999136076198795,4.628028328963152,srq,102.31213922955197,33.724336143588204,rtn,whitened_svd,wanda,slim_like_srq_proxy,1016,0.25,-0.0625
0.3471384724294113,4.575253193772684,layerwise,97.05260914257352,28.464806056609746,selected,selected,selected,hessian_layerwise,1016,0.25,-0.0625
