activation_reconstruction_error,added_bits_over_q,artifact_alignment_padding_bytes,artifact_container_bytes,artifact_file_bytes,artifact_logical_payload_bits,artifact_natural_file_bytes,artifact_path,artifact_physical_compression_ratio,artifact_scope,artifact_sha256,artifact_stream_bytes,artifact_tail_padding_bytes,artifact_to_reference_file_ratio,artifact_total_overhead_bytes,baseline_hessian_energy,cancellation_gain_ql_over_q,cancellation_gain_qs_over_q,comparison_budget_bits,compression_ratio,folded_repair_dof,folded_zero_bit_hessian_gain,heldout_evaluated,heldout_nll,heldout_perplexity,heldout_tokens,hessian_cost,hessian_cross_ql,hessian_cross_qs,hessian_cross_sl,hessian_gain_over_q,hessian_gain_per_added_bit,hessian_recovery_fraction_over_q,hessian_self_l,hessian_self_q,hessian_self_s,layers,layers_both_s_l_active,layers_l_active,layers_s_active,lowrank_rank_sum,nll_delta,normalized_hessian_cost,paired_window_count,paired_window_nll_delta_ci95_high,paired_window_nll_delta_ci95_low,paired_window_nll_delta_mean,paired_window_nll_delta_se,payload_bits,payload_ratio,perplexity_delta,production_backend,q_reference_hessian_cost,q_reference_payload_bits,q_scale_count,ql_budget_file_bytes,rate_cap_satisfied,rate_cap_strategy,reference_artifact_file_bytes,reference_bits,rho_ql,rho_ql_kind,rho_qs,rho_qs_kind,rho_sl,rho_sl_kind,roundtrip_exact_fp16_endpoint,same_physical_bytes_as_ql,sparse_nnz,strategy,strict_rate_match,target_gap,target_ratio,token_risk_p95,under_ql_serialized_cap_before_padding,under_target,worst_token_risk
0.022399629490446202,0,2,10048,15779648,126156800,15779648,artifacts/Q.hrc,3.987370060472832,selected_linear_weights_only,94600e2b661953dde34baccc3c2f7419d549558de22bc05ba039917dc6d88b2e,15769600,0,0.25079187154287297,10048,315242.4525794983,nan,nan,0,3.9896103896103896,0.0,0.0,True,3.508434656098133,33.39595069973838,1016,3617.4487129449844,0.0,0.0,0.0,0.0,nan,0.0,0.0,3617.448175922036,0.0,10,0,0,0,0,0.11273001122662407,0.022950263730946777,8,0.14755924324007558,0.07790077921317246,0.11273001122662402,0.017770016333393656,126156800.0,0.2506510416666667,3.560281078543124,False,3617.4487129449844,126156800,20480.0,16196352,not_applicable,,62919296,503316480.0,nan,inactive,nan,inactive,nan,inactive,True,False,0.0,Q,False,-0.007348958333333322,0.258,0.07039031386375427,not_applicable,True,0.2935827970504761
0.021508820230677256,0,2,10048,15779648,126156800,15779648,artifacts/Q_global_scale.hrc,3.987370060472832,selected_linear_weights_only,f4a4795dd1b481ca539a07b09accdd73fff0e3f98446b1cc87044ba1059ebbd7,15769600,0,0.25079187154287297,10048,315242.4525794983,nan,nan,0,3.9896103896103896,10.0,144.10032227635384,True,3.51594167994702,33.64759827847775,1016,3473.3483906686306,0.0,0.0,0.0,144.10032227635384,nan,0.03983479344453262,0.0,3473.3481029868126,0.0,10,0,0,0,0,0.12023703507551087,0.022036044715726965,8,0.15115921229756363,0.08931485785345757,0.12023703507551059,0.015776621031659707,126156800.0,0.2506510416666667,3.811928657282497,False,3617.4487129449844,126156800,20480.0,16196352,not_applicable,,62919296,503316480.0,nan,inactive,nan,inactive,nan,inactive,True,False,0.0,Q_global_scale,False,-0.007348958333333322,0.258,0.06847602128982544,not_applicable,True,0.27986854314804077
0.006590494177413758,3604480,31,10112,16230272,129761280,16230272,artifacts/Q_block_scale.hrc,3.876663065166129,selected_linear_weights_only,d40ed1dcde23cf1d8fe706965189d06cafa758fc3c68d5b5868294edb8dd7155,16220160,0,0.2579538080019204,10112,315242.4525794983,nan,nan,0,3.878787878787879,245760.0,0.0,True,3.474996401569036,32.29771231531352,1016,1043.7301857173443,0.0,0.0,0.0,2573.71852722764,0.0007140332384220859,0.711473397816983,0.0,1043.729855403304,0.0,10,0,0,0,0,0.0792917566975273,0.006621761613494204,8,0.1090777291532569,0.04950578424179726,0.07929175669752708,0.015196924722311137,129761280.0,0.2578125,2.4620426941182636,False,3617.4487129449844,126156800,245760.0,16196352,not_applicable,,62919296,503316480.0,nan,inactive,nan,inactive,nan,inactive,True,False,0.0,Q_block_scale,True,-0.0001875000000000071,0.258,0.04869186878204346,not_applicable,True,0.2798985242843628
0.0066515129605166316,3698560,1686,20672,16254218,129855360,16254218,artifacts/Q_S.hrc,3.8709518969168495,selected_linear_weights_only,39500f98b4e6df505d1e2c03895948c500613a84341a3600c2c3209cee11b23f,16231920,0,0.2583343907725859,22298,315242.4525794983,nan,1.417330570809218,0,3.8759777031922287,0.0,0.0,True,3.437702239029051,31.11538025898344,1016,1054.7735193371773,0.0,-5127.119888052344,0.0,2562.675193607807,0.0006928845803793387,0.7084206016348797,0.0,3617.448175922036,2564.445139117539,10,0,0,10,0,0.04199759415754212,0.006691824090990302,8,0.06921050397806408,0.014784684337019599,0.04199759415754184,0.013884137663531755,129855360.0,0.2579994201660156,1.2797106377881846,False,3617.4487129449844,126156800,20480.0,16196352,not_applicable,,62919296,503316480.0,nan,inactive,-0.8416772946586981,repair_cancellation,nan,inactive,True,False,95090.0,Q+S,True,-5.798339843821054e-07,0.258,0.05390051007270813,not_applicable,True,0.2279251515865326
0.0039020492578270218,3698560,1686,20672,16254218,129855360,16254218,artifacts/Q_S_OBS.hrc,3.8709518969168495,selected_linear_weights_only,75669199b51bdf92d38a5ecfc80d58f46a11abef6001aaa68b5cad6897492a1e,16231920,0,0.2583343907725859,22298,315242.4525794983,nan,1.663259134525361,0,3.8759777031922287,95090.0,0.0,True,3.4216936967504306,30.621234210542937,1016,609.1667957156897,0.0,-6016.102640770376,0.0,3008.281917229295,0.0008133657199637953,0.8316031977078775,0.0,3617.056726694107,3008.213029064238,10,0,0,10,0,0.025989051878921643,0.003864751024052315,8,0.04335924522621981,0.00861885853162336,0.025989051878921587,0.008862343544539911,129855360.0,0.2579994201660156,0.7855645893476826,False,3617.4487129449844,126156800,20480.0,16196352,not_applicable,,62919296,503316480.0,nan,inactive,-0.9119127493409134,repair_cancellation,nan,inactive,True,False,95090.0,Q+S_OBS,True,-5.798339843821054e-07,0.258,0.049360308796167374,not_applicable,True,0.3658330738544464
0.0042161271825574215,3276800,22,17152,16196352,129433600,16196352,artifacts/Q_L.hrc,3.8847819558379566,selected_linear_weights_only,2a96d95a7cdddd14b310cbc7554e9eb9374e6b1a2458e68b874633b90dac6cc0,16179200,0,0.25741470470362543,17152,315242.4525794983,1.6390708143019779,nan,0,3.8886075949367087,0.0,0.0,True,3.4183492285060133,30.518993530775102,1016,652.3223353922367,-5928.964128851891,0.0,0.0,2965.1263775527477,0.0009048847587746423,0.81967337005832,2964.0126634687185,3617.2714913338423,0.0,10,0,10,0,50,0.02264458363450439,0.004138543714874399,8,0.042196389264533465,0.0030927780044749838,0.022644583634504223,0.009975411035729204,129433600.0,0.2571614583333333,0.6833239095798476,False,3617.4487129449844,126156800,20480.0,16196352,not_applicable,,62919296,503316480.0,-0.905353629408749,repair_cancellation,nan,inactive,nan,inactive,True,True,0.0,Q+L,True,-0.0008385416666666923,0.258,0.05305129662156105,not_applicable,True,0.29060375690460205
0.004523393639418751,3179840,636,27648,16196352,129336640,16195328,artifacts/Q_S_L_QL_budget.hrc,3.8847819558379566,selected_linear_weights_only,6f05da8433721c8d2adce6f303aafd9fb57ade866c8e557793ce0301590b816b,16167080,1024,0.25741470470362543,29272,315242.4525794983,1.0807829832699793,0.5325729229184968,129433600,3.89152277343837,0.0,0.0,True,3.4260001595564713,30.753387769700204,1016,699.9578241407871,-3909.716608699411,-1926.5747465584427,59.139473352057394,2917.4908888041973,0.0009174961283599795,0.8065051146030077,1924.8960032556206,3617.485350176692,934.7278614742681,10,10,10,10,30,0.030295514684962388,0.004440758650450296,8,0.04745766257996424,0.013133366789960865,0.030295514684962555,0.008756197905613107,129336640.0,0.25696881612141925,0.9177181485049495,False,3617.4487129449844,126156800,20480.0,16196352,True,per_layer_exact_Q+L_serialized_bytes,62919296,503316480.0,-0.7408124247762273,repair_cancellation,-0.5238535401129003,repair_cancellation,0.02204454948335611,hessian_orthogonal,True,True,17440.0,Q+S+L_QL_budget,True,-0.0010311838785807548,0.258,0.052312638610601425,True,True,0.28835585713386536
0.00448239387329863,3179840,636,27648,16196352,129336640,16195328,artifacts/Q_S_L_QL_budget_component_scale.hrc,3.8847819558379566,selected_linear_weights_only,95336e620bcd40abf865f83534efd82c0614d9a353467f563174e3341def0c11,16167080,1024,0.25741470470362543,29272,315242.4525794983,1.0862853229344758,0.5266795714492324,129433600,3.89152277343837,30.0,0.0,True,3.425602439820297,30.74115897240819,1016,693.6703925430775,-3891.332346908748,-1886.6914700642228,58.40581153111998,2923.778320401907,0.0009194734075934346,0.8082431991196479,1916.2983851246536,3582.237801387906,914.7518243342638,10,10,10,10,30,0.029897794948788192,0.004400869152406729,8,0.04506619016338875,0.014729399734187631,0.029897794948788192,0.007738977150306409,129336640.0,0.25696881612141925,0.9054893512129354,False,3617.4487129449844,126156800,20480.0,16196352,True,per_layer_exact_Q+L_serialized_bytes,62919296,503316480.0,-0.7426078836681426,repair_cancellation,-0.5211251605415516,repair_cancellation,0.022056817919871585,hessian_orthogonal,True,True,17440.0,Q+S+L_QL_budget_component_scale,True,-0.0010311838785807548,0.258,0.04998486116528511,True,True,0.280722051858902
0.004227488012109262,3698560,1696,27648,16261248,129855360,16261248,artifacts/Q_S_L.hrc,3.8692784219267797,selected_linear_weights_only,7fba3879c5dde24e3112996646aac12b4791d195208dc937c47da1cbca58872c,16231920,0,0.25844612120262755,29328,315242.4525794983,1.0312854927732333,0.6072472680684494,0,3.8759777031922287,0.0,0.0,True,3.418101573553611,30.511436286717952,1016,654.2473737150431,-3730.771049644798,-2196.7733896784484,43.58208021405153,2963.2013392299414,0.0008011770362600421,0.8191412164673326,1843.436268987134,3617.592873930931,1077.1820660596713,10,10,10,10,34,0.02239692868210197,0.00415075678013293,8,0.03910702055773228,0.005686836806471765,0.022396928682102024,0.008525557079403194,129855360.0,0.2579994201660156,0.6757666655226977,False,3617.4487129449844,126156800,20480.0,16196352,not_applicable,,62919296,503316480.0,-0.722345037755825,repair_cancellation,-0.556417603762617,repair_cancellation,0.01546391090975887,hessian_orthogonal,True,False,25458.0,Q+S+L,True,-5.798339843821054e-07,0.258,0.05197647958993912,not_applicable,True,0.28083470463752747
0.004261529775876143,3698560,1696,27648,16261248,129855360,16261248,artifacts/Q_S_OBS_L.hrc,3.8692784219267797,selected_linear_weights_only,9a88723f8c752c119ba83c26f46b355e104928bb78efc72feed3ff1be9c6d2d0,16231920,0,0.25844612120262755,29328,315242.4525794983,0.7454360772130338,0.8991358527370416,0,3.8759777031922287,25458.0,0.0,True,3.4180901594988002,30.51108802949934,1016,659.84432259202,-2696.6667453348637,-3252.6863506250083,34.06924146076199,2957.6043903529644,0.0007996637584229983,0.8175940075582061,1331.196199517697,3617.56940369308,1626.3654244635254,10,10,10,10,34,0.022385514627291325,0.004186265632644255,8,0.04015486944042737,0.004616159814155727,0.022385514627291547,0.009065997353640725,129855360.0,0.2579994201660156,0.6754184083040862,False,3617.4487129449844,126156800,20480.0,16196352,not_applicable,,62919296,503316480.0,-0.614423493659989,repair_cancellation,-0.6704936809163913,repair_cancellation,0.011577168855737764,hessian_orthogonal,True,False,25458.0,Q+S_OBS+L,True,-5.798339843821054e-07,0.258,0.05160927399992943,not_applicable,True,0.2982516884803772
