energy_fraction,has_bias,in_features,layer,module_type,name,out_features,rank_index,singular_value
0.0011990647513977775,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,52,3.443588972091675
0.0011967360704898439,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,53,3.4402434825897217
0.0011958866127491695,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,54,3.4390223026275635
0.0011888435538677468,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,55,3.428880453109741
0.0011878562637843897,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,56,3.4274563789367676
0.0011847225659435577,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,57,3.4229323863983154
0.0011782361661325977,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,58,3.4135491847991943
0.0011767362661112386,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,59,3.4113757610321045
0.0011764393939444795,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,60,3.410945415496826
0.001173002026728548,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,61,3.405958652496338
0.0011708072513537814,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,62,3.402770757675171
0.001167503950785979,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,63,3.3979671001434326
0.001163879930402814,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,64,3.3926892280578613
0.001161122763208898,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,65,3.3886682987213135
0.0011597288317892055,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,66,3.3866336345672607
0.001158453075185909,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,67,3.384770393371582
0.0011544609025429286,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,68,3.3789331912994385
0.0011531507601182495,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,69,3.3770153522491455
0.0011504899326211155,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,70,3.373116970062256
0.001149699160888938,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,71,3.371957540512085
0.001148399360976435,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,72,3.3700509071350098
0.001146165074186435,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,73,3.3667709827423096
0.0011434682204171042,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,74,3.3628077507019043
0.001142028053691779,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,75,3.360689401626587
0.0011406754321164401,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,76,3.358698606491089
0.00113816476133372,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,77,3.3550002574920654
0.0011353112505340247,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,78,3.3507919311523438
0.0011332863360118928,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,79,3.3478024005889893
0.0011329184959666025,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,80,3.347259044647217
0.0011303834939584176,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,81,3.3435120582580566
0.0011282835764356688,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,82,3.340404987335205
0.0011260446578232883,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,83,3.3370890617370605
0.0011252911250939782,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,84,3.335972309112549
0.0011239449181685188,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,85,3.3339762687683105
0.0011222618468949227,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,86,3.331479072570801
0.0011198840138683496,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,87,3.3279478549957275
0.001119712167866337,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,88,3.3276925086975098
0.0011170245199120553,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,89,3.3236963748931885
0.0011153330287250955,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,90,3.321178913116455
0.0011137962761804375,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,91,3.31889009475708
0.0011135492140444223,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,92,3.3185219764709473
0.001111499687970903,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,93,3.3154666423797607
0.0011097005737162858,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,94,3.3127822875976562
0.0011076501258443935,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,95,3.309720277786255
0.0011063110072384022,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,96,3.3077189922332764
0.0011039268821201017,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,97,3.3041529655456543
0.0011022848204949327,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,98,3.301694631576538
0.0011017019287177818,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,99,3.300821542739868
0.0010995781146333364,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,100,3.297638416290283
0.0010985501114402117,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,101,3.2960965633392334
0.0010969250771908747,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,102,3.2936577796936035
0.0010950089600682898,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,103,3.2907798290252686
0.0010935041954925992,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,104,3.288517951965332
0.0010925717515409045,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,105,3.2871155738830566
0.0010912693424520881,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,106,3.285155773162842
0.0010896156744638664,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,107,3.282665729522705
0.0010882739020373227,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,108,3.280643939971924
0.0010879306803707547,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,109,3.2801265716552734
0.0010863825856197286,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,110,3.277791976928711
0.0010861852005911595,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,111,3.277494192123413
0.0010838539702625162,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,112,3.273975133895874
0.0010830744518009812,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,113,3.2727975845336914
0.001081297081940382,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,114,3.270111083984375
0.0010805169075123434,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,115,3.2689311504364014
0.0010803413322072431,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,116,3.2686655521392822
0.0010798116981894166,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,117,3.267864227294922
0.0010758891133326523,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,118,3.261923313140869
0.0010745773555062526,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,119,3.259934186935425
0.0010741225229879818,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,120,3.259244203567505
0.0010734311860035512,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,121,3.258195161819458
0.0010721842001560184,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,122,3.2563021183013916
0.001071647936518045,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,123,3.2554876804351807
0.0010701382966656582,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,124,3.2531938552856445
0.001069509398097351,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,125,3.2522377967834473
0.0010660622142011234,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,126,3.246992349624634
0.0010656783719797068,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,127,3.2464077472686768
0.0010638906287472965,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,128,3.2436835765838623
0.0010618326576048995,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,129,3.2405447959899902
0.001060485153525593,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,130,3.238487958908081
0.0010598182003544088,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,131,3.237469434738159
0.0010595946806033153,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,132,3.2371280193328857
0.0010590824847365754,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,133,3.2363455295562744
0.0010584092651216934,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,134,3.235316753387451
0.001056032633602237,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,135,3.231682300567627
0.0010556607278054133,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,136,3.2311131954193115
0.0010540092109901766,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,137,3.2285847663879395
0.001051676245818717,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,138,3.2250096797943115
0.0010510548173977212,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,139,3.2240567207336426
0.0010502896727239983,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,140,3.2228829860687256
0.0010481734945336529,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,141,3.219634532928467
0.001047166710634422,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,142,3.218087911605835
0.0010469007782320577,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,143,3.217679262161255
0.0010460661188755067,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,144,3.2163963317871094
0.0010443356616289222,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,145,3.2137348651885986
0.001043144722233688,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,146,3.211901903152466
0.0010426222742306443,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,147,3.211097478866577
0.0010418343593372357,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,148,3.20988392829895
0.0010410425651366806,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,149,3.2086639404296875
0.0010396501898500628,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,150,3.206517457962036
0.0010388025085303475,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,151,3.205209970474243
0.0010371477139098288,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,152,3.2026560306549072
0.001036024312066671,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,153,3.200921058654785
0.0010345083690434733,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,154,3.198578357696533
0.0010333235103202072,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,155,3.1967461109161377
0.0010324952064952402,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,156,3.195464611053467
0.0010318092372169439,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,157,3.1944029331207275
0.0010299833571932398,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,158,3.191575288772583
0.0010297379258535717,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,159,3.191195011138916
0.0010285834831633988,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,160,3.189405679702759
0.001028416484855614,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,161,3.1891467571258545
0.0010264757787882047,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,162,3.186136245727539
0.0010261711682353412,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,163,3.1856634616851807
0.0010251651841097947,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,164,3.1841015815734863
0.0010244435935653762,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,165,3.18298077583313
0.0010232318442755129,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,166,3.1810977458953857
0.0010218186343442404,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,167,3.1789002418518066
0.0010203459007218259,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,168,3.1766085624694824
0.0010192878189626753,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,169,3.1749610900878906
0.0010183617208691929,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,170,3.173518419265747
0.0010177323186041471,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,171,3.1725375652313232
0.0010173615611077603,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,172,3.171959638595581
0.001016208117692226,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,173,3.170161008834839
0.0010159339195104239,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,174,3.1697332859039307
0.0010152800588298146,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,175,3.168713092803955
0.0010134881027753875,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,176,3.1659154891967773
0.001012346469208308,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,177,3.1641318798065186
0.0010114099588545344,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,178,3.162667989730835
0.0010100998772184788,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,179,3.160619020462036
0.0010095665755167425,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,180,3.1597845554351807
0.0010090903799642092,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,181,3.159039258956909
0.0010087882079179017,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,182,3.1585662364959717
0.0010076174142245576,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,183,3.1567327976226807
0.0010069554327404966,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,184,3.155695676803589
0.0010061522164345033,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,185,3.1544368267059326
0.001003851287263636,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,186,3.1508278846740723
0.00100221835670697,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,187,3.148264169692993
0.0010020758250191657,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,188,3.148040294647217
0.0010004256854014776,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,189,3.145447254180908
0.0009999780336581688,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,190,3.1447434425354004
0.000998970577302769,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,191,3.1431589126586914
0.0009974455041715285,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,192,3.140758752822876
0.0009967013426918363,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,193,3.139586925506592
0.0009959759202155109,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,194,3.138444185256958
0.0009951119028701,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,195,3.137082576751709
0.000994635499717305,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,196,3.136331558227539
0.000993469323021981,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,197,3.1344923973083496
0.0009923615298873267,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,198,3.132744312286377
0.0009911160767678527,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,199,3.1307778358459473
0.0009909802235318595,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,200,3.130563259124756
0.0009900402234298182,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,201,3.1290781497955322
0.000989991643479686,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,202,3.1290013790130615
0.0009892680640598503,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,203,3.1278576850891113
0.000988057561706771,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,204,3.125943422317505
0.0009863688620707373,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,205,3.1232709884643555
0.0009860544525709188,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,206,3.1227731704711914
0.0009851005386548822,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,207,3.121262311935425
0.0009847460057208026,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,208,3.1207005977630615
0.0009844354656376193,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,209,3.120208501815796
0.0009827400950153486,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,210,3.117520570755005
0.000982287852223383,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,211,3.1168031692504883
0.0009812651665898947,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,212,3.115180253982544
0.0009794241141003071,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,213,3.1122565269470215
0.0009786934572859774,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,214,3.111095428466797
0.0009778642597266262,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,215,3.1097772121429443
0.00097740729402585,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,216,3.1090505123138428
0.0009756980686211053,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,217,3.1063308715820312
0.0009751096934137338,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,218,3.105394124984741
0.0009742724371549972,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,219,3.104060649871826
0.0009737943160885553,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,220,3.1032989025115967
0.0009726453602838873,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,221,3.1014676094055176
0.0009714199671462718,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,222,3.099513292312622
0.0009704722639100942,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,223,3.098001003265381
0.0009700718366152764,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,224,3.0973618030548096
0.0009686076429082533,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,225,3.0950233936309814
0.0009678470214160221,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,226,3.0938079357147217
0.0009668912226409425,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,227,3.0922799110412598
0.0009656910662396033,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,228,3.090360164642334
0.0009655118222173033,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,229,3.090073347091675
0.0009644733390756966,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,230,3.0884110927581787
0.0009637878771380883,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,231,3.087313413619995
0.0009633288551597022,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,232,3.086578130722046
0.0009629617460568904,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,233,3.0859899520874023
0.0009616084965050055,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,234,3.0838208198547363
0.0009607351462011703,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,235,3.0824201107025146
0.0009592045079663912,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,236,3.0799636840820312
0.0009588560027018989,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,237,3.07940411567688
0.0009581677906479908,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,238,3.078298807144165
0.0009576123242960344,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,239,3.077406406402588
0.0009564935703171299,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,240,3.075608253479004
0.0009562263647017078,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,241,3.075178623199463
0.0009549910613358213,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,242,3.0731916427612305
0.0009537276808553556,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,243,3.0711581707000732
0.000953139011212794,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,244,3.0702102184295654
0.0009519848522939361,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,245,3.0683507919311523
0.0009515810100917064,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,246,3.067699909210205
0.0009514341392871241,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,247,3.0674631595611572
0.0009498235940352649,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,248,3.064865827560425
0.0009489405469572996,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,249,3.0634407997131348
0.0009480140626364038,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,250,3.0619449615478516
0.0009476339422314176,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,251,3.061331033706665
0.0009473880486308619,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,252,3.060933828353882
0.0009467387831684187,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,253,3.059884786605835
0.000946202864223508,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,254,3.059018611907959
0.0009457327140674945,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,255,3.058258533477783
0.0009440882559124519,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,256,3.055598497390747
0.0009430922842564514,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,257,3.0539863109588623
0.0009424018051745432,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,258,3.052868127822876
0.0009415425194456068,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,259,3.051476001739502
0.0009405175994289796,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,260,3.0498147010803223
0.0009404271661579205,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,261,3.049668073654175
0.0009394378309086385,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,262,3.0480635166168213
0.0009379771254700365,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,263,3.0456929206848145
0.0009372973296250416,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,264,3.044589042663574
0.0009367191832787717,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,265,3.043649911880493
0.000936287781306066,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,266,3.0429489612579346
0.0009360449779875067,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,267,3.0425543785095215
0.0009353245290131491,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,268,3.0413832664489746
0.0009349170525747268,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,269,3.0407207012176514
0.0009329174687881503,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,270,3.0374672412872314
0.0009321182932055645,False,8960,0,down_proj,model.layers.0.mlp.down_proj,1536,271,3.036165952682495
