compression_ratio_target,has_bias,in_channel_max_over_median,in_channel_outlier_count,in_channel_top1pct_energy_frac,in_features,layer,module_type,name,out_channel_max_over_median,out_channel_outlier_count,out_channel_top1pct_energy_frac,out_features,relative_weight_error_after_residual,residual_channels,residual_density_1e_6,residual_effective_rank,residual_fraction,residual_l1,residual_l2,residual_params,residual_rank,residual_rank_90,residual_rank_95,residual_rank_99,residual_top_1pct_l1_frac,residual_type
4.0,False,1.4116300152176127,1,0.013401110833646653,8960,0,down_proj,model.layers.0.mlp.down_proj,1.0659597198832234,0,0.011611195555728477,1536,0.798180680943304,0,0.9999593098958334,1109.236913012068,0.0,233162.02740590402,79.36061879066283,0,0,942,1044,1155,0.03805005570559862,none
4.0,False,1.4116300152176127,1,0.013401110833646653,8960,0,down_proj,model.layers.0.mlp.down_proj,1.0659597198832234,0,0.011611195555728477,1536,0.798180680943304,0,0.9999593098958334,1109.236913012068,0.02,233162.02740590402,79.36061879066283,0,0,942,1044,1155,0.03805005570559862,none
4.0,False,1.4116300152176127,1,0.013401110833646653,8960,0,down_proj,model.layers.0.mlp.down_proj,1.0659597198832234,0,0.011611195555728477,1536,0.7836929784579113,0,0.9999593098958334,1109.236913012068,0.02,233162.02740590402,79.36061879066283,272896,26,942,1044,1155,0.03805005570559862,low_rank
4.0,False,1.4116300152176127,1,0.013401110833646653,8960,0,down_proj,model.layers.0.mlp.down_proj,1.0659597198832234,0,0.011611195555728477,1536,0.7340978943835267,0,0.9999593098958334,1109.236913012068,0.02,233162.02740590402,79.36061879066283,275251,0,942,1044,1155,0.03805005570559862,sparse
4.0,False,1.4116300152176127,1,0.013401110833646653,8960,0,down_proj,model.layers.0.mlp.down_proj,1.0659597198832234,0,0.011611195555728477,1536,0.7878788189896786,179,0.9999593098958334,1109.236913012068,0.02,233162.02740590402,79.36061879066283,274944,0,942,1044,1155,0.03805005570559862,channel_in
