comfort_tolerance,deployable,epsilon,hessian_cost,nll,nll_delta,normalized_hessian_cost,path_kind,payload_ratio_at_codec_endpoint,perplexity,perplexity_delta,strategy,target_ratio,taylor_fit_absolute_error,taylor_fit_nll_delta,tokens,within_local_comfort_fit
0.0002046059435746983,False,0.0625,0.03070440196461277,4.02680314431979,0.0010230297178734915,1.0896395876387105e-05,noncodec_interpolation,0.25732421875,56.08134041737997,0.05734354079071835,Q+L,0.258,7.430956634660703e-06,0.0010155987612388308,1016,True
0.00033548310047049057,False,0.09375,0.06908490442037873,4.027457530104269,0.0016774155023524528,2.4516890721870987e-05,noncodec_interpolation,0.25732421875,56.11805125954022,0.09405438295097213,Q+L,0.258,5.620598399141887e-06,0.001671794903953311,1016,True
0.00048538444427956697,False,0.125,0.12281760785845108,4.028202988031342,0.0024228734294258203,4.358558350554842e-05,noncodec_interpolation,0.25732421875,56.159900502190396,0.135903625601145,Q+L,0.258,4.04879197201443e-06,0.0024269222213978347,1016,True
0.0008467940760954024,False,0.1875,0.27633961768151494,4.029808945543184,0.004028830941267714,9.806756288748395e-05,noncodec_interpolation,0.25732421875,56.25016337603659,0.2261664994473378,Q+L,0.258,0.0002051394392092983,0.004233970380477012,1016,True
0.0012873486476952724,False,0.25,0.49127043143380433,4.031966412161279,0.006186297559362508,0.00017434233402219369,noncodec_interpolation,0.25732421875,56.37165223273504,0.34765535614578624,Q+L,0.258,0.0002504456791138539,0.006436743238476362,1016,True
0.0024058926102471165,False,0.375,1.1053584707260597,4.037660854069267,0.011880739467350132,0.0003922702515499358,noncodec_interpolation,0.25732421875,56.693573041402445,0.6695761648131935,Q+L,0.258,0.00014872358388545032,0.012029463051235582,1016,True
0.003970787468857573,False,0.5,1.9650817257352173,4.045634051946204,0.019853937344287864,0.0006973693360887747,noncodec_interpolation,0.25732421875,57.147408975199504,1.1234120986102525,Q+L,0.258,0.0006488556846123671,0.019205081659675497,1016,True
0.006045544241356993,False,0.625,3.070440196461277,4.0560078358087015,0.030227721206784963,0.0010896395876387106,noncodec_interpolation,0.25732421875,57.743329475268176,1.7193325986789247,Q+L,0.258,0.002264122142988864,0.0279635990637961,1016,True
0.008471457413800999,False,0.75,4.421433882904239,4.0681374016709215,0.04235728706900499,0.0015690810061997431,noncodec_interpolation,0.25732421875,58.4479960032087,2.4239991266194494,Q+L,0.258,0.004052271805407584,0.038305015263597406,1016,True
0.01136160422497845,False,0.875,6.018062785064103,4.082588135726809,0.05680802112489225,0.0021356935917718725,noncodec_interpolation,0.25732421875,59.298744615870014,3.2747477392807625,Q+L,0.258,0.006578690865812857,0.05022933025907939,1016,True
0.014697379765548036,True,1.0,7.860326902940869,4.099267013429657,0.07348689882774018,0.002789477344355099,codec_endpoint,0.25732421875,60.29607518243514,4.272078305845888,Q+L,0.258,0.009750354777498096,0.06373654405024208,1016,True
0.0001,False,0.0,0.0,4.0257801146019165,0.0,0.0,noncodec_interpolation,0.2570782131618924,56.02399687658925,0.0,Q+S+L_QL_budget_component_scale,0.258,0.0,0.0,1016,True
0.0001,False,0.03125,0.008454244805761846,4.026211085281973,0.000430970680056042,3.0002472722198246e-06,noncodec_interpolation,0.2570782131618924,56.04814678019901,0.02414990360976077,Q+S+L_QL_budget_component_scale,0.258,1.1158062172356067e-05,0.00044212874222839807,1016,True
