batch_index,nll,nll_sum,perplexity,sequence_index,strategy,tokens,window_index
5,4.759456123892717,604.450927734375,116.68244784293454,0,Q+S_OBS,127,5
6,4.091065414308563,519.5653076171875,59.80357335720719,0,Q+S_OBS,127,6
7,3.923904298797367,498.3358459472656,50.59760781524843,0,Q+S_OBS,127,7
0,3.4882709172766977,443.0104064941406,32.729307072767995,0,Q+L,127,0
1,4.385566290907972,556.9669189453125,80.28367425722033,0,Q+L,127,1
2,3.8645274244894194,490.79498291015625,47.68073436025246,0,Q+L,127,2
3,3.62973815437377,460.97674560546875,37.7029429738393,0,Q+L,127,3
4,4.742558516855315,602.304931640625,114.72735837724005,0,Q+L,127,4
5,4.75611312746063,604.0263671875,116.29303010982011,0,Q+L,127,5
6,4.040298582062008,513.117919921875,56.84331266540208,0,Q+L,127,6
7,3.887063094011442,493.6570129394531,48.76745058023493,0,Q+L,127,7
0,3.492105559101255,443.4974060058594,32.855053184121076,0,Q+S+L_QL_budget,127,0
1,4.395818755382628,558.2689819335938,81.11101366236738,0,Q+S+L_QL_budget,127,1
2,3.865014984851747,490.8569030761719,47.70398726450978,0,Q+S+L_QL_budget,127,2
3,3.6341206708292324,461.5333251953125,37.86853934120086,0,Q+S+L_QL_budget,127,3
4,4.746406134657972,602.7935791015625,115.1696357152352,0,Q+S+L_QL_budget,127,4
5,4.75871216781496,604.3564453125,116.59567350884316,0,Q+S+L_QL_budget,127,5
6,4.060953455647145,515.7410888671875,58.02961337319975,0,Q+S+L_QL_budget,127,6
7,3.915395421305979,497.2552185058594,50.16890544350866,0,Q+S+L_QL_budget,127,7
0,3.478939266655389,441.8252868652344,32.42530922095911,0,Q+S+L_QL_budget_component_scale,127,0
1,4.390055018147145,557.5369873046875,80.64485578896571,0,Q+S+L_QL_budget_component_scale,127,1
2,3.860470989557702,490.2798156738281,47.48771231917459,0,Q+S+L_QL_budget_component_scale,127,2
3,3.6257874496339815,460.4750061035156,37.55428362628014,0,Q+S+L_QL_budget_component_scale,127,3
4,4.7346186600332185,601.2965698242188,113.82004630861438,0,Q+S+L_QL_budget_component_scale,127,4
5,4.7504517562746065,603.307373046875,115.63651224918104,0,Q+S+L_QL_budget_component_scale,127,5
6,4.05163237804503,514.5573120117188,57.49122790809417,0,Q+S+L_QL_budget_component_scale,127,6
7,3.909624955785556,496.5223693847656,49.88024116907219,0,Q+S+L_QL_budget_component_scale,127,7
0,3.4983582984744093,444.29150390625,33.06113087239667,0,Q+S+L,127,0
1,4.397433543768455,558.4740600585938,81.24209659230475,0,Q+S+L,127,1
2,3.8623349647822343,490.51654052734375,47.576310785428035,0,Q+S+L,127,2
3,3.6267676165723426,460.5994873046875,37.59111113909126,0,Q+S+L,127,3
4,4.750586321973425,603.324462890625,115.65207400427653,0,Q+S+L,127,4
5,4.7530517578125,603.6375732421875,115.93755854969811,0,Q+S+L,127,5
6,4.057211087444636,515.2658081054688,57.81285104850911,0,Q+S+L,127,6
7,3.907082625261442,496.1994934082031,49.75359017196263,0,Q+S+L,127,7
0,3.4960846187561514,444.00274658203125,32.98604584167193,0,Q+S_OBS+L,127,0
1,4.3973263718011815,558.46044921875,81.23339018353737,0,Q+S_OBS+L,127,1
2,3.8617111566498523,490.43731689453125,47.546641550768406,0,Q+S_OBS+L,127,2
3,3.6343008927472935,461.55621337890625,37.87536469701599,0,Q+S_OBS+L,127,3
4,4.74211348886565,602.2484130859375,114.67631285076835,0,Q+S_OBS+L,127,4
5,4.74766144039124,602.9530029296875,115.31429959895151,0,Q+S_OBS+L,127,5
6,4.06631301519439,516.4217529296875,58.341461479341376,0,Q+S_OBS+L,127,6
7,3.9042094072957676,495.8345947265625,49.61084243370986,0,Q+S_OBS+L,127,7
0,3.4848277174581694,442.5731201171875,32.616807319306055,0,Q+S+L_component_scale,127,0
1,4.391547736220472,557.7265625,80.76532571417073,0,Q+S+L_component_scale,127,1
2,3.858198991910679,489.99127197265625,47.37994282090479,0,Q+S+L_component_scale,127,2
3,3.618716983344611,459.5770568847656,37.289693818805254,0,Q+S+L_component_scale,127,3
4,4.738728200356792,601.8184814453125,114.28875681126165,0,Q+S+L_component_scale,127,4
5,4.744964359313484,602.6104736328125,115.00370661901054,0,Q+S+L_component_scale,127,5
6,4.048918476254921,514.212646484375,57.3354138893653,0,Q+S+L_component_scale,127,6
7,3.90188118041031,495.5389099121094,49.49547149352324,0,Q+S+L_component_scale,127,7
