activation_reconstruction_error,added_bits_over_q,added_scalars_over_q,all_requested_components_active,allocation_id,allocation_source,artifact_file_bytes,base_codes_padding_bits,base_codes_raw_bits,base_codes_stored_bits,base_scales_padding_bits,base_scales_raw_bits,base_scales_stored_bits,baseline_hessian_energy,both_s_and_l_active,cancellation_gain_ql_over_q,cancellation_gain_qs_over_q,cols,comparison_budget_bits,comparison_budget_file_bytes,component_scale_labels,component_scale_multipliers,compression_ratio,folded_repair_dof,folded_zero_bit_hessian_gain,fp16_accumulation_rounding_l2,hessian_cost,hessian_cross_ql,hessian_cross_qs,hessian_cross_sl,hessian_decomposition_residual,hessian_gain_over_q,hessian_gain_per_added_bit,hessian_gain_per_added_scalar,hessian_recovery_fraction_over_q,hessian_self_l,hessian_self_q,hessian_self_s,joint_component_constraint,l_active,layer,logical_max_sparse_nnz_before_serialized_cap,lowrank_factors_padding_bits,lowrank_factors_raw_bits,lowrank_factors_stored_bits,lowrank_rank,lowrank_scales_padding_bits,lowrank_scales_raw_bits,lowrank_scales_stored_bits,metadata_padding_bits,metadata_raw_bits,metadata_stored_bits,normalized_hessian_cost,obs_applied,obs_continuous_cost,obs_fp16_rounding_cost_gap,obs_relative_stationarity_continuous,obs_relative_stationarity_stored,obs_rhs_null_residual_max,obs_stored_cost,obs_unique_support_count,payload_bits,payload_ratio,q_active,q_col_block_size,q_reference_bits,q_reference_cost,q_scale_count,rate_cap_strategy,reference_bits,repair_padding_bits,repair_raw_bits,repair_stored_bits,rho_ql,rho_ql_kind,rho_qs,rho_qs_kind,rho_sl,rho_sl_kind,rows,s_active,scale_col_block_size,scale_cost_after_continuous,scale_cost_before_continuous,scale_gram_condition,scale_gram_rank,scale_groups_per_row,scale_max_basis_stationarity,scale_multiplier_applied,scale_multiplier_continuous,scale_repair_kind,search_family,selected_within_layer_target,serialized_alignment_guard_bytes,serialized_allocation_budget_file_bytes,serialized_rate_cap_satisfied,sparse_fraction,sparse_nnz,sparse_scales_padding_bits,sparse_scales_raw_bits,sparse_scales_stored_bits,sparse_support_padding_bits,sparse_support_raw_bits,sparse_support_stored_bits,sparse_values_padding_bits,sparse_values_raw_bits,sparse_values_stored_bits,strategy,support_encoding,target_gap,target_ratio,token_risk_p95,under_target,worst_token_risk
,,,,"rank=1,nnz=2908",,,,,,,,,,True,,,,,,,,,,,,0.9510068893432617,,,,,,,,,,,,,,model.decoder.layers.6.fc1,,,,,1,,,,,,,,,,,,,,,,9739168,0.25799984402126735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,,,,2908,,,,,,,,,,Q+S+L,,,0.258,,True,
,,,,"rank=2,nnz=988",,,,,,,,,,True,,,,,,,,,,,,0.9272162914276123,,,,,,,,,,,,,,model.decoder.layers.6.fc1,,,,,2,,,,,,,,,,,,,,,,9739168,0.25799984402126735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,True,,,,,988,,,,,,,,,,Q+S+L,,,0.258,,True,
,,,,"rank=3,nnz=0",,,,,,,,,,False,,,,,,,,,,,,0.8595694303512573,,,,,,,,,,,,,,model.decoder.layers.6.fc1,,,,,3,,,,,,,,,,,,,,,,9670656,0.2561848958333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,,,,0,,,,,,,,,,Q+S+L,,,0.258,,True,
,,,,"rank=4,nnz=0",,,,,,,,,,False,,,,,,,,,,,,0.820622444152832,,,,,,,,,,,,,,model.decoder.layers.6.fc1,,,,,4,,,,,,,,,,,,,,,,9732096,0.2578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,,,,0,,,,,,,,,,Q+S+L,,,0.258,,True,
,,,,"rank=0,nnz=4480",,1218368,,,,,,,,False,,,,9732096,1218432,,,,,,,1.1478636264801025,,,,,,,,,,,,,,model.decoder.layers.6.fc1,4607,,,,0,,,,,,,,,,,,,,,,9728032,0.25770484076605904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,False,,1218368,True,,4480,,,,,,,,,,Q+S+L_QL_budget,,,0.258,,True,
,,,,"rank=1,nnz=2400",,1218368,,,,,,,,True,,,,9732096,1218432,,,,,,,0.9689007997512817,,,,,,,,,,,,,,model.decoder.layers.6.fc1,2687,,,,1,,,,,,,,,,,,,,,,9722912,0.25756920708550346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,False,,1218368,True,,2400,,,,,,,,,,Q+S+L_QL_budget,,,0.258,,True,
,,,,"rank=2,nnz=480",,1218368,,,,,,,,True,,,,9732096,1218432,,,,,,,0.9287698864936829,,,,,,,,,,,,,,model.decoder.layers.6.fc1,767,,,,2,,,,,,,,,,,,,,,,9722912,0.25756920708550346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,True,,1218368,True,,480,,,,,,,,,,Q+S+L_QL_budget,,,0.258,,True,
,,,,"rank=3,nnz=0",,1210752,,,,,,,,False,,,,9732096,1218432,,,,,,,0.8595694303512573,,,,,,,,,,,,,,model.decoder.layers.6.fc1,0,,,,3,,,,,,,,,,,,,,,,9670656,0.2561848958333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,False,,1218368,True,,0,,,,,,,,,,Q+S+L_QL_budget,,,0.258,,True,
0.00641647819429636,0,0,True,,,,0,9437184,9437184,0,49152,49152,566.970458984375,,nan,nan,768,,,,,3.9792746113989637,0,0.0,0.0,1.8298146724700928,0.0,0.0,0.0,-1.0728836059570312e-06,0.0,nan,nan,0.0,0.0,1.8298157453536987,0.0,,False,model.decoder.layers.6.fc1,,0,0,0,0,0,0,0,0,0,0,0.006454709036332774,,,,,,,,,9486336,0.2513020833333333,True,0,9486336,1.8298146724700928,3072,,37748736,0,0,0,nan,inactive,nan,inactive,nan,inactive,3072,False,,,,,,,,,,,selected_endpoint,True,,,,0.0,0,0,0,0,0,0,0,0,0,0,Q,empty,-0.006697916666666692,0.258,0.007444977760314941,True,0.08547669649124146
0.0063855466432869434,0,0,True,,,,0,9437184,9437184,0,49152,49152,566.970458984375,,nan,nan,768,,,,,3.9792746113989637,1,0.008686304092407227,0.0,1.8211283683776855,0.0,0.0,0.0,-3.5762786865234375e-07,0.008686304092407227,nan,nan,0.004747095005354538,0.0,1.8211287260055542,0.0,,False,model.decoder.layers.6.fc1,,0,0,0,0,0,0,0,0,0,0,0.006424067919305381,,,,,,,,,9486336,0.2513020833333333,True,0,9486336,1.8298146724700928,3072,,37748736,0,0,0,nan,inactive,nan,inactive,nan,inactive,3072,False,,1.821166026335978,1.8298147282860744,,1,,0.0,0.9944892608307464,0.9944892608307464,global_folded_into_fp16_q_scales,selected_endpoint,True,,,,0.0,0,0,0,0,0,0,0,0,0,0,Q_global_scale,empty,-0.006697916666666692,0.258,0.007392142899334431,True,0.08462056517601013
0.003930551931262016,245760,15360,True,,,,0,9437184,9437184,0,294912,294912,566.970458984375,,nan,nan,768,,,,,3.878787878787879,18432,0.0,0.0,1.1226933002471924,0.0,0.0,0.0,-4.76837158203125e-07,0.7071213722229004,2.877284229422609e-06,4.6036547670761746e-05,0.3864442573675219,0.0,1.1226937770843506,0.0,,False,model.decoder.layers.6.fc1,,0,0,0,0,0,0,0,0,0,0,0.003960323796263722,,,,,,,,,9732096,0.2578125,True,128,9486336,1.8298146724700928,18432,,37748736,0,0,0,nan,inactive,nan,inactive,nan,inactive,3072,False,128,1.122694065124111,1.8298147282860744,,,6,0.04044813764335464,,,row_x_column_block_fp16_scales,selected_endpoint,True,,,,0.0,0,0,0,0,0,0,0,0,0,0,Q_block_scale,empty,-0.0001875000000000071,0.258,0.004829351790249348,True,0.07374916970729828
0.004011043347418308,252832,4828,True,,,,0,9437184,9437184,0,49152,49152,566.970458984375,,nan,0.7660923175427228,768,,,,,3.8759713355391345,0,0.0,0.0,1.1341527700424194,0.0,-1.4018077850341797,0.0,-1.1324882507324219e-06,0.6956619024276733,2.751478857216149e-06,0.00014408904358485363,0.38018161778569054,0.0,1.8298157453536987,0.7061459422111511,,False,model.decoder.layers.6.fc1,,0,0,0,0,0,0,0,0,0,0,0.004000747312563864,,,,,,,,,9739168,0.25799984402126735,True,0,9486336,1.8298146724700928,3072,,37748736,0,0,0,nan,inactive,-0.6166057322263969,repair_cancellation,nan,inactive,3072,True,,,,,,,,,,,selected_endpoint,True,,,,0.0020463731553819445,4828,0,0,0,0,175584,175584,0,77248,77248,Q+S,csr_fixed,-1.5597873265216222e-07,0.258,0.004902789834886789,True,0.0071896957233548164
0.0033392778132110834,252832,4828,True,,,,0,9437184,9437184,0,49152,49152,566.970458984375,,nan,0.9699045292559331,768,,,,,3.8759713355391345,4828,0.0,0.00023194262757897377,0.942446231842041,0.0,-1.7747364044189453,0.0,-1.1920928955078125e-07,0.8873684406280518,3.5097157030283023e-06,0.00018379628016322532,0.48494989901364194,0.0,1.8298052549362183,0.8873775005340576,,False,model.decoder.layers.6.fc1,,0,0,0,0,0,0,0,0,0,0,0.0033244985410007533,True,0.9424460274082829,8.522446859338118e-08,3.110980049881082e-16,0.00018563189039018605,1.1185950155455517e-15,0.9424461126327515,25,9739168,0.25799984402126735,True,0,9486336,1.8298146724700928,3072,,37748736,0,0,0,nan,inactive,-0.696381492494419,repair_cancellation,nan,inactive,3072,True,,,,,,,,,,,selected_endpoint,True,,,,0.0020463731553819445,4828,0,0,0,0,175584,175584,0,77248,77248,Q+S_OBS,csr_fixed,-1.5597873265216222e-07,0.258,0.004371022805571556,True,0.01029947679489851
0.0028328930493444204,245760,15360,True,,,,0,9437184,9437184,0,49152,49152,566.970458984375,,1.10309523759888,nan,768,,,,,3.878787878787879,0,0.0,0.00877679605036974,0.820622444152832,-2.0185000896453857,0.0,0.0,1.430511474609375e-06,1.0091922283172607,4.106413689441979e-06,6.570261903107166e-05,0.5515270171896358,1.0092699527740479,1.8298511505126953,0.0,,True,model.decoder.layers.6.fc1,,0,245760,245760,4,0,0,0,0,0,0,0.0028947626146971703,,,,,,,,,9732096,0.2578125,True,0,9486336,1.8298146724700928,3072,,37748736,0,0,0,-0.7426551955431077,repair_cancellation,nan,inactive,nan,inactive,3072,False,,,,,,,,,,,selected_endpoint,True,,,,0.0,0,0,0,0,0,0,0,0,0,0,Q+L,empty,-0.0001875000000000071,0.258,0.003915871027857065,True,0.005784171167761087
0.0032703066244721413,252832,8668,True,,,,0,9437184,9437184,0,49152,49152,566.970458984375,,0.5787335826340751,0.4074699014958045,768,,,,,3.8759713355391345,0,0.0,0.008762053214013577,0.9272162914276123,-1.058975338935852,-0.7455945014953613,-0.01738775707781315,-2.8870999813079834e-07,0.9025983810424805,3.569953095504052e-06,0.00010412994705150905,0.49327311373235966,0.5382757186889648,1.8298149108886719,0.38108354806900024,both_S_and_L_required,True,model.decoder.layers.6.fc1,,0,122880,122880,2,0,0,0,0,0,0,0.003270774611744508,,,,,,,,,9739168,0.25799984402126735,True,0,9486336,1.8298146724700928,3072,,37748736,0,0,0,-0.5335189810646619,repair_cancellation,-0.44643580622110435,repair_cancellation,-0.01919557269256904,hessian_orthogonal,3072,True,,,,,,,,,,,selected_endpoint,True,,,,0.00041876898871527775,988,0,0,0,0,114144,114144,0,15808,15808,Q+S+L,csr_fixed,-1.5597873265216222e-07,0.258,0.0042623900808393955,True,0.005813370458781719
0.0032748219091445208,236576,8160,True,,,,0,9437184,9437184,0,49152,49152,566.970458984375,,0.7146928943623736,0.26950768801588904,768,9732096,1218432,,,3.882451677028446,0,0.0,0.008749534375965595,0.9287698864936829,-1.3077449798583984,-0.4931451380252838,-0.01132882758975029,1.2330710887908936e-06,0.9010447859764099,3.8086905940433935e-06,0.00011042215514416788,0.49242406869547983,0.6596108675003052,1.8297998905181885,0.25157684087753296,both_S_and_L_required,True,model.decoder.layers.6.fc1,,0,122880,122880,2,0,0,0,0,0,0,0.0032762549504163096,,,,,,,,,9722912,0.25756920708550346,True,0,9486336,1.8298146724700928,3072,per_layer_exact_Q+L_serialized_bytes,37748736,0,0,0,-0.5951786802913472,repair_cancellation,-0.36341900231417773,repair_cancellation,-0.013905152013072204,hessian_orthogonal,3072,True,,,,,,,,,,,selected_endpoint,True,64,1218368,,0.00020345052083333334,480,0,0,0,0,106016,106016,0,7680,7680,Q+S+L_QL_budget,csr_fixed,-0.0004307929144965472,0.258,0.004280202556401491,True,0.00581259373575449
0.0032648169435560703,236576,8160,True,,,,0,9437184,9437184,0,49152,49152,566.970458984375,,0.7127836555633978,0.27122312948049115,768,9732096,1218432,q+s+l,"{""l"": 0.9966752451887229, ""q"": 0.9968488759495967, ""s"": 1.0025835607156994}",3.882451677028446,3,0.0,0.008724020794034004,0.925934910774231,-1.299106240272522,-0.49432623386383057,-0.011316676624119282,6.752088665962219e-07,0.9038797616958618,3.820673955497861e-06,0.00011076957863919875,0.4939733926582312,0.6552229523658752,1.82258141040802,0.2528790235519409,,True,model.decoder.layers.6.fc1,,0,122880,122880,2,0,0,0,0,0,0,0.0032662545150337315,,,,,,,,,9722912,0.25756920708550346,True,0,9486336,1.8298146724700928,3072,per_layer_exact_Q+L_serialized_bytes,37748736,0,0,0,-0.5943970617572881,repair_cancellation,-0.36406907660643273,repair_cancellation,-0.013900741149898662,hessian_orthogonal,3072,True,,0.9259471723400751,0.9287698966410151,1132.3977455382333,3,,2.2237360550657363e-16,,,component_multipliers_folded_into_existing_fp16_storage,selected_endpoint,True,64,1218368,,0.00020345052083333334,480,0,0,0,0,106016,106016,0,7680,7680,Q+S+L_QL_budget_component_scale,csr_fixed,-0.0004307929144965472,0.258,0.004253224469721317,True,0.00579919433221221
0.0032773721031844616,252832,8668,True,,same_rank_and_support_as_selected_Q+S+L,,0,9437184,9437184,0,49152,49152,566.970458984375,,0.4678826101246715,0.5186383496307868,768,,,,,3.8759713355391345,988,0.0,0.008638033643364906,0.929141104221344,-0.8561349511146545,-0.9490081667900085,0.0036900625564157963,-2.966262400150299e-07,0.9006735682487488,3.56234008451758e-06,0.00010390788743063553,0.49222119693297506,0.4262908399105072,1.829807162284851,0.474496454000473,,True,model.decoder.layers.6.fc1,,0,122880,122880,2,0,0,0,0,0,0,0.0032775644286149657,True,1.355315366850834,8.000280371511792e-08,3.0823780432757763e-17,3.486647679107438e-05,4.88354755665187e-16,1.3553154468536377,7,9739168,0.25799984402126735,True,0,9486336,1.8298146724700928,3072,,37748736,0,0,0,-0.48468164095834604,repair_cancellation,-0.5092380036778968,repair_cancellation,0.00410236451636612,hessian_orthogonal,3072,True,,,,,,,,,,,selected_endpoint,True,,,,0.00041876898871527775,988,0,0,0,0,114144,114144,0,15808,15808,Q+S_OBS+L,csr_fixed,-1.5597873265216222e-07,0.258,0.004280183929949999,True,0.005803343839943409
0.003260384313762188,252832,8668,True,,,,0,9437184,9437184,0,49152,49152,566.970458984375,,0.576649453495496,0.4091435158311445,768,,,q+s+l,"{""l"": 0.9962115156511405, ""q"": 0.9968571304783449, ""s"": 1.0005204305051578}",3.8759713355391345,3,0.0,0.008735517039895058,0.9243977665901184,-1.0510139465332031,-0.7457139492034912,-0.01733396388590336,-6.165355443954468e-07,0.9054169058799744,3.581100912384407e-06,0.00010445511143054619,0.4948134472316474,0.5342224836349487,1.8226219415664673,0.3816158175468445,,True,model.decoder.layers.6.fc1,,0,122880,122880,2,0,0,0,0,0,0,0.0032608322071876893,,,,,,,,,9739168,0.25799984402126735,True,0,9486336,1.8298146724700928,3072,,37748736,0,0,0,-0.5325606882217087,repair_cancellation,-0.4470754172357352,repair_cancellation,-0.01919524355717209,hessian_orthogonal,3072,True,,0.9244099217902736,0.9272162885370376,748.3292208601182,3,,5.095290949406299e-19,,,component_multipliers_folded_into_existing_fp16_storage,selected_endpoint,True,,,,0.00041876898871527775,988,0,0,0,0,114144,114144,0,15808,15808,Q+S+L_component_scale,csr_fixed,-1.5597873265216222e-07,0.258,0.0042360443621873856,True,0.005799276288598776
,,,,block=32,,,,,,,,,,,,,,,,,,,,,,0.032655246555805206,,,,,,,,,,,,,,model.decoder.layers.6.fc2,,,,,,,,,,,,,,,,,,,,,10616832,0.28125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q_block_scale,False,,,,,,,,,,,,,,,Q_block_scale,,,0.258,,False,
,,,,block=64,,,,,,,,,,,,,,,,,,,,,,0.04376354441046715,,,,,,,,,,,,,,model.decoder.layers.6.fc2,,,,,,,,,,,,,,,,,,,,,10027008,0.265625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q_block_scale,False,,,,,,,,,,,,,,,Q_block_scale,,,0.258,,False,
,,,,block=128,,,,,,,,,,,,,,,,,,,,,,0.053060133010149,,,,,,,,,,,,,,model.decoder.layers.6.fc2,,,,,,,,,,,,,,,,,,,,,9732096,0.2578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q_block_scale,True,,,,,,,,,,,,,,,Q_block_scale,,,0.258,,True,
,,,,block=256,,,,,,,,,,,,,,,,,,,,,,0.06110421568155289,,,,,,,,,,,,,,model.decoder.layers.6.fc2,,,,,,,,,,,,,,,,,,,,,9584640,0.25390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q_block_scale,False,,,,,,,,,,,,,,,Q_block_scale,,,0.258,,True,
,,,,block=512,,,,,,,,,,,,,,,,,,,,,,0.06797739118337631,,,,,,,,,,,,,,model.decoder.layers.6.fc2,,,,,,,,,,,,,,,,,,,,,9510912,0.251953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q_block_scale,False,,,,,,,,,,,,,,,Q_block_scale,,,0.258,,True,
,,,,"rank=0,nnz=8284",,,,,,,,,,False,,,,,,,,,,,,0.08466559648513794,,,,,,,,,,,,,,model.decoder.layers.6.fc2,,,,,0,,,,,,,,,,,,,,,,9739168,0.25799984402126735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,,,,8284,,,,,,,,,,Q+S+L,,,0.258,,True,
,,,,"rank=1,nnz=6364",,,,,,,,,,True,,,,,,,,,,,,0.06483858078718185,,,,,,,,,,,,,,model.decoder.layers.6.fc2,,,,,1,,,,,,,,,,,,,,,,9739168,0.25799984402126735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,,,,6364,,,,,,,,,,Q+S+L,,,0.258,,True,
,,,,"rank=2,nnz=4444",,,,,,,,,,True,,,,,,,,,,,,0.06252141296863556,,,,,,,,,,,,,,model.decoder.layers.6.fc2,,,,,2,,,,,,,,,,,,,,,,9739168,0.25799984402126735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,,,,4444,,,,,,,,,,Q+S+L,,,0.258,,True,
,,,,"rank=3,nnz=2524",,,,,,,,,,True,,,,,,,,,,,,0.06162809208035469,,,,,,,,,,,,,,model.decoder.layers.6.fc2,,,,,3,,,,,,,,,,,,,,,,9739168,0.25799984402126735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,,,,2524,,,,,,,,,,Q+S+L,,,0.258,,True,
,,,,"rank=4,nnz=604",,,,,,,,,,True,,,,,,,,,,,,0.06119108945131302,,,,,,,,,,,,,,model.decoder.layers.6.fc2,,,,,4,,,,,,,,,,,,,,,,9739168,0.25799984402126735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,True,,,,,604,,,,,,,,,,Q+S+L,,,0.258,,True,
,,,,"rank=0,nnz=6784",,1213760,,,,,,,,False,,,,9695232,1213824,,,,,,,0.0868000015616417,,,,,,,,,,,,,,model.decoder.layers.6.fc2,6911,,,,0,,,,,,,,,,,,,,,,9691168,0.25672827826605904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,False,,1213760,True,,6784,,,,,,,,,,Q+S+L_QL_budget,,,0.258,,True,
,,,,"rank=1,nnz=4704",,1213760,,,,,,,,True,,,,9695232,1213824,,,,,,,0.06600441783666611,,,,,,,,,,,,,,model.decoder.layers.6.fc2,4991,,,,1,,,,,,,,,,,,,,,,9686048,0.25659264458550346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,False,,1213760,True,,4704,,,,,,,,,,Q+S+L_QL_budget,,,0.258,,True,
,,,,"rank=2,nnz=2784",,1213760,,,,,,,,True,,,,9695232,1213824,,,,,,,0.06378394365310669,,,,,,,,,,,,,,model.decoder.layers.6.fc2,3071,,,,2,,,,,,,,,,,,,,,,9686048,0.25659264458550346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,False,,1213760,True,,2784,,,,,,,,,,Q+S+L_QL_budget,,,0.258,,True,
,,,,"rank=3,nnz=864",,1213760,,,,,,,,True,,,,9695232,1213824,,,,,,,0.06325623393058777,,,,,,,,,,,,,,model.decoder.layers.6.fc2,1151,,,,3,,,,,,,,,,,,,,,,9686048,0.25659264458550346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,True,,1213760,True,,864,,,,,,,,,,Q+S+L_QL_budget,,,0.258,,True,
0.2110115885734558,0,0,True,,,,0,9437184,9437184,0,12288,12288,1.020078182220459,,nan,nan,3072,,,,,3.9947984395318596,0,0.0,0.0,0.10660615563392639,0.0,0.0,0.0,-7.450580596923828e-09,0.0,nan,nan,0.0,0.0,0.10660616308450699,0.0,,False,model.decoder.layers.6.fc2,,0,0,0,0,0,0,0,0,0,0,0.20901565682322712,,,,,,,,,9449472,0.2503255208333333,True,0,9449472,0.10660615563392639,768,,37748736,0,0,0,nan,inactive,nan,inactive,nan,inactive,768,False,,,,,,,,,,,selected_endpoint,True,,,,0.0,0,0,0,0,0,0,0,0,0,0,Q,empty,-0.007674479166666692,0.258,0.3340611159801483,True,0.5606445670127869
0.17634549736976624,0,0,True,,,,0,9437184,9437184,0,12288,12288,1.020078182220459,,nan,nan,3072,,,,,3.9947984395318596,1,0.017478808760643005,0.0,0.08912734687328339,0.0,0.0,0.0,0.0,0.017478808760643005,nan,nan,0.16395684336149668,0.0,0.08912734687328339,0.0,,False,model.decoder.layers.6.fc2,,0,0,0,0,0,0,0,0,0,0,0.17474610951736091,,,,,,,,,9449472,0.2503255208333333,True,0,9449472,0.10660615563392639,768,,37748736,0,0,0,nan,inactive,nan,inactive,nan,inactive,768,False,,0.0891304293751158,0.10660615352152289,,1,,0.0,0.8307288476348442,0.8307288476348442,global_folded_into_fp16_q_scales,selected_endpoint,True,,,,0.0,0,0,0,0,0,0,0,0,0,0,Q_global_scale,empty,-0.007674479166666692,0.258,0.26655489206314087,True,0.42291098833084106
0.10024210065603256,282624,17664,True,,,,0,9437184,9437184,0,294912,294912,1.020078182220459,,nan,nan,3072,,,,,3.878787878787879,18432,0.0,0.0,0.053060133010149,0.0,0.0,0.0,-3.725290298461914e-09,0.05354602262377739,1.8946028158888625e-07,3.03136450542218e-06,0.5022789003633941,0.0,0.0530601367354393,0.0,,False,model.decoder.layers.6.fc2,,0,0,0,0,0,0,0,0,0,0,0.10403150255532406,,,,,,,,,9732096,0.2578125,True,128,9449472,0.10660615563392639,18432,,37748736,0,0,0,nan,inactive,nan,inactive,nan,inactive,768,False,128,0.05306017986541088,0.10660615352152289,,,24,0.015251946142536294,,,row_x_column_block_fp16_scales,selected_endpoint,True,,,,0.0,0,0,0,0,0,0,0,0,0,0,Q_block_scale,empty,-0.0001875000000000071,0.258,0.1515570878982544,True,0.2061946541070938
0.16554231941699982,289696,8284,True,,,,0,9437184,9437184,0,12288,12288,1.020078182220459,,nan,0.39947490421210924,3072,,,,,3.8759713355391345,0,0.0,0.0,0.08466559648513794,0.0,-0.04258648678660393,0.0,-1.862645149230957e-09,0.021940559148788452,7.573649325081621e-08,2.648546493093729e-06,0.20580949588061198,0.0,0.10660616308450699,0.020645922049880028,,False,model.decoder.layers.6.fc2,,0,0,0,0,0,0,0,0,0,0,0.16599824986128375,,,,,,,,,9739168,0.25799984402126735,True,0,9449472,0.10660615563392639,768,,37748736,0,0,0,nan,inactive,-0.4538721348152043,repair_cancellation,nan,inactive,768,True,,,,,,,,,,,selected_endpoint,True,,,,0.0035112169053819445,8284,0,0,0,0,157152,157152,0,132544,132544,Q+S,csr_fixed,-1.5597873265216222e-07,0.258,0.25347989797592163,True,0.3622095286846161
0.10837852954864502,289696,8284,True,,,,0,9437184,9437184,0,12288,12288,1.020078182220459,,nan,0.928445888193184,3072,,,,,3.8759713355391345,8284,0.0,0.00042374173062853515,0.05711759999394417,0.0,-0.09897800534963608,0.0,2.9802322387695312e-08,0.049488555639982224,1.7082926806025014e-07,5.97399271366275e-06,0.4642185561021484,0.0,0.10660611093044281,0.04948946461081505,,False,model.decoder.layers.6.fc2,,0,0,0,0,0,0,0,0,0,0,0.11198671041000645,True,0.05711759539186846,8.767854081659365e-10,2.6505231571780856e-16,0.00017526510706463694,2.2426225109832198e-15,0.05711759626865387,708,9739168,0.25799984402126735,True,0,9449472,0.10660615563392639,768,,37748736,0,0,0,nan,inactive,-0.6813359017600022,repair_cancellation,nan,inactive,768,True,,,,,,,,,,,selected_endpoint,True,,,,0.0035112169053819445,8284,0,0,0,0,157152,157152,0,132544,132544,Q+S_OBS,csr_fixed,-1.5597873265216222e-07,0.258,0.1717284619808197,True,0.23826980590820312
0.11734084784984589,245760,15360,True,,,,0,9437184,9437184,0,12288,12288,1.020078182220459,,0.8358171570471598,nan,3072,,,,,3.893536121673004,0,0.0,0.009762956760823727,0.06205222010612488,-0.08910459280014038,0.0,0.0,-3.725290298461914e-09,0.044553935527801514,1.8129042776611943e-07,2.900646844257911e-06,0.4179302336048468,0.04454905912280083,0.10660775750875473,0.0,,True,model.decoder.layers.6.fc2,,0,245760,245760,4,0,0,0,0,0,0,0.1216616945400253,,,,,,,,,9695232,0.2568359375,True,0,9449472,0.10660615563392639,768,,37748736,0,0,0,-0.6464819773010637,repair_cancellation,nan,inactive,nan,inactive,768,False,,,,,,,,,,,selected_endpoint,True,,,,0.0,0,0,0,0,0,0,0,0,0,0,Q+L,empty,-0.001164062500000007,0.258,0.18042373657226562,True,0.24148616194725037
0.11581893265247345,289696,15964,True,,,,0,9437184,9437184,0,12288,12288,1.020078182220459,,0.7446670473264474,0.10735662009058958,3072,,,,,3.8759713355391345,0,0.0,0.009767426177859306,0.06119108945131302,-0.0793863907456398,-0.011444919742643833,-0.0004155293572694063,4.493631422519684e-08,0.04541506618261337,1.5676801261533943e-07,2.8448425321105848e-06,0.4260079158896192,0.03990291431546211,0.10660655796527863,0.005928412079811096,both_S_and_L_required,True,model.decoder.layers.6.fc2,,0,245760,245760,4,0,0,0,0,0,0,0.11997333247166425,,,,,,,,,9739168,0.25799984402126735,True,0,9449472,0.10660615563392639,768,,37748736,0,0,0,-0.6085857698009539,repair_cancellation,-0.2276258619836582,repair_cancellation,-0.01350828506613466,hessian_orthogonal,768,True,,,,,,,,,,,selected_endpoint,True,,,,0.0002560085720486111,604,0,0,0,0,34272,34272,0,9664,9664,Q+S+L,csr_fixed,-1.5597873265216222e-07,0.258,0.17651928961277008,True,0.24043677747249603
