activation_gain_vs_q_only,activation_reconstruction_error,bits,budget_feasible,candidate_kind,candidate_memory_ratio,filter_pass,filter_rho_threshold,hessian_gain_vs_q_only,layer,layer_family,layer_parameter_count,layer_short,lowrank_memory_ratio,lowrank_projection_error,lowrank_rank,normalized_hessian_cost,positive_conditional_rho,predicted_hessian_cost,q_memory_ratio,q_method,q_residual_norm,r_method,residual_effective_rank,residual_memory_ratio,residual_stable_rank,rho_q_error_l_res,rho_q_error_s_res,rho_q_plus_l_error_s_res,rho_q_plus_s_error_l_res,rho_s_res_l_res,s_method,selected_by_fixed_kind,selected_by_greedy,selection_family,selector_score,sparse_keep_fraction,sparse_projection_error,stack_order,stack_residual_error,target_memory_ratio,token_risk_p95,unused_memory_ratio,weight_error,worst_token_risk
0.0,0.01307510208874778,4,True,q_only,0.25,True,0.3,0.0,gpt_neox.layers.0.attention.dense,attention,262144,L0:dense,0.0,1.0,0,0.013075154255060176,0.0,0.09092085063457489,0.25,rtn,1.574195146560669,,254.2292938232422,0.0,20.482646364185445,0.0,0.0,0.0,0.0,0.0,,True,False,residual_stack_validate,0.02440745286786946,0.0,1.0,q,1.0,0.258,0.01743463985621929,0.008000000000000007,0.14639926247966867,0.02176007442176342
0.002220394906020065,0.010854707182727715,4,True,q_s,0.258,True,0.3,0.002220391917226852,gpt_neox.layers.0.attention.dense,attention,262144,L0:dense,0.0,1.0,0,0.010854762337833324,0.0,0.0754808858036995,0.25,rtn,1.574195146560669,,254.2292938232422,0.008000000000000007,20.482646364185445,0.0,-0.4121388214598472,-0.4121388214598472,0.0,0.0,wanda,True,False,residual_stack_validate,0.02025728444728096,0.008000000000000007,0.9544182467259752,q+s_res,0.9544182467259752,0.258,0.01446324959397316,0.0,0.1397261274178212,0.017575087025761604
0.0016242364773124685,0.011450865611435311,4,True,q_s,0.258,True,0.3,0.001624242525024017,gpt_neox.layers.0.attention.dense,attention,262144,L0:dense,0.0,1.0,0,0.01145091173003616,0.0,0.07962633669376373,0.25,rtn,1.574195146560669,,254.2292938232422,0.008000000000000007,20.482646364185445,0.0,-0.3525408412866467,-0.3525408412866467,0.0,0.0,magnitude,False,False,residual_stack_validate,0.021254561746023436,0.008000000000000007,0.9381385785380513,q+s_res,0.9381385785380513,0.258,0.015027027577161789,0.0,0.1373427960016954,0.01824096404016018
0.00376247394208285,0.00931262814666493,4,True,q_l,0.2578125,True,0.3,0.0037624550075121763,gpt_neox.layers.0.attention.dense,attention,262144,L0:dense,0.0078125,0.9876758630205161,2,0.009312699247548,0.0,0.0647578239440918,0.25,rtn,1.574195146560669,whitened_svd,254.2292938232422,0.0078125,20.482646364185445,-0.5364286444872247,0.0,0.0,-0.5364286444872247,0.0,,True,False,residual_stack_validate,0.01828420745927735,0.0,1.0,q+l_res,0.9876758630205161,0.258,0.014218078926205635,0.0001875000000000071,0.14459532833428484,0.015857400372624397
0.001231560166359228,0.011843541922388552,4,True,q_l,0.2578125,True,0.3,0.0012315632802326545,gpt_neox.layers.0.attention.dense,attention,262144,L0:dense,0.0078125,0.9537263278866843,2,0.011843590974827522,0.0,0.08235691487789154,0.25,rtn,1.574195146560669,svd,254.2292938232422,0.0078125,20.482646364185445,-0.30694993843465074,0.0,0.0,-0.30694993843465074,0.0,,False,False,residual_stack_validate,0.021921987274261378,0.0,1.0,q+l_res,0.9537263278866843,0.258,0.01541945431381464,0.0001875000000000071,0.13962523012033884,0.018704943358898163
0.0035570246230173692,0.00951807746573041,4,True,q_s_l,0.25590625,True,0.3,0.003557010170753735,gpt_neox.layers.0.attention.dense,attention,262144,L0:dense,0.00390625,0.9979576391489906,1,0.009518144084306441,0.0,0.06618642807006836,0.25,rtn,1.574195146560669,whitened_svd,254.2292938232422,0.005906250000000002,20.482646364185445,-0.4129635365403882,-0.3093636615679486,-0.351142539280466,-0.44188597404809216,-0.02492689882403171,wanda,False,False,residual_stack_validate,0.01848739547381389,0.0020000000000000018,0.9733529840202113,q+s_res+l_res,0.9711946849243781,0.258,0.014131378382444382,0.0020937500000000053,0.14218198604196033,0.01795184053480625
0.0037838067188282164,0.009291295369919563,4,True,q_s_l,0.25790625,True,0.3,0.0037837919384159212,gpt_neox.layers.0.attention.dense,attention,262144,L0:dense,0.00390625,0.9980256421168885,1,0.009291362316644255,0.0,0.06460945308208466,0.25,rtn,1.574195146560669,whitened_svd,254.2292938232422,0.007906250000000004,20.482646364185445,-0.3981139892211127,-0.34245341189300227,-0.39504292012758363,-0.4416265432868129,-0.047741446527249196,wanda,True,True,residual_stack_validate,0.017996119150970023,0.0040000000000000036,0.9649578737516571,q+s_res+l_res,0.9628021493784392,0.258,0.01369310263544321,9.375000000000355e-05,0.14095440040819227,0.017779270187020302
0.001895925621789904,0.011179176466957876,4,True,q_s_l,0.256,True,0.3,0.0018959246354828471,gpt_neox.layers.0.attention.dense,attention,262144,L0:dense,0.0,1.0,0,0.01117922961957733,0.0,0.07773713767528534,0.25,rtn,1.574195146560669,whitened_svd,254.2292938232422,0.006000000000000005,20.482646364185445,0.0,-0.3810338305300915,-0.3810338305300915,0.0,0.0,wanda,False,False,residual_stack_validate,0.020789759336949494,0.006000000000000005,0.9585997477074746,q+s_res+l_res,0.9585997477074746,0.258,0.01474947389215231,0.0020000000000000018,0.14033829607757073,0.01775570958852768
0.0013569574638789272,0.011718144624868853,4,True,q_s_l,0.25590625,True,0.3,0.0013569587323998718,gpt_neox.layers.0.attention.dense,attention,262144,L0:dense,0.00390625,0.9895058092557643,1,0.011718195522660305,0.11857492897088702,0.08148495107889175,0.25,rtn,1.574195146560669,svd,254.2292938232422,0.005906250000000002,20.482646364185445,-0.12624543605376906,-0.3093636615679486,-0.30063458087856093,-0.09619455228986243,0.11857492897088702,wanda,False,False,residual_stack_validate,0.0217271114795473,0.0020000000000000018,0.9733529840202113,q+s_res+l_res,0.9623665668936411,0.258,0.015330655500292778,0.0020937500000000053,0.14089032103455773,0.018266571685671806
0.0016002111205590114,0.011474890968188768,4,True,q_s_l,0.25790625,True,0.3,0.0016002119592758417,gpt_neox.layers.0.attention.dense,attention,262144,L0:dense,0.00390625,0.9920099541805393,1,0.011474942295784335,0.1302782439972015,0.07979343831539154,0.25,rtn,1.574195146560669,svd,254.2292938232422,0.007906250000000004,20.482646364185445,-0.11790557338899427,-0.34245341189300227,-0.3351635628341102,-0.07659644091878247,0.1302782439972015,wanda,False,False,residual_stack_validate,0.021302588705511927,0.0040000000000000036,0.9649578737516571,q+s_res+l_res,0.9567084624922739,0.258,0.015065418556332588,9.375000000000355e-05,0.14006166830405356,0.01807698979973793
0.001895925621789904,0.011179176466957876,4,True,q_s_l,0.256,True,0.3,0.0018959246354828471,gpt_neox.layers.0.attention.dense,attention,262144,L0:dense,0.0,1.0,0,0.01117922961957733,0.0,0.07773713767528534,0.25,rtn,1.574195146560669,svd,254.2292938232422,0.006000000000000005,20.482646364185445,0.0,-0.3810338305300915,-0.3810338305300915,0.0,0.0,wanda,False,False,residual_stack_validate,0.020789759336949494,0.006000000000000005,0.9585997477074746,q+s_res+l_res,0.9585997477074746,0.258,0.01474947389215231,0.0020000000000000018,0.14033829607757073,0.01775570958852768
0.0034274550586646003,0.00964764703008318,4,True,q_s_l,0.25590625,True,0.3,0.0034274456918642893,gpt_neox.layers.0.attention.dense,attention,262144,L0:dense,0.00390625,0.997875323752437,1,0.009647708563195887,0.017585889417653412,0.06708738207817078,0.25,rtn,1.574195146560669,whitened_svd,254.2292938232422,0.005906250000000002,20.482646364185445,-0.43137467083686015,-0.28374113104922033,-0.30607221287226843,-0.44494303045800765,0.017585889417653412,magnitude,False,False,residual_stack_validate,0.01867497456949481,0.0020000000000000018,0.9612801096771253,q+s_res+l_res,0.959110905873745,0.258,0.014195571653544903,0.0020937500000000053,0.14041371683515477,0.018425220623612404
0.0036091918874160828,0.009465910201331697,4,True,q_s_l,0.25790625,True,0.3,0.003609183541921102,gpt_neox.layers.0.attention.dense,attention,262144,L0:dense,0.00390625,0.9980046657002875,1,0.009465970713139074,0.0,0.06582362949848175,0.25,rtn,1.574195146560669,whitened_svd,254.2292938232422,0.007906250000000004,20.482646364185445,-0.4219691504768416,-0.30266377578435927,-0.3454725644037994,-0.4505946156230231,-0.024477166065276227,magnitude,False,False,residual_stack_validate,0.01845497863114756,0.0040000000000000036,0.9502859683827092,q+s_res+l_res,0.9481222926602383,0.258,0.014191748574376106,9.375000000000355e-05,0.13880518043376902,0.01814827136695385
0.0014371948480754859,0.011637907240672294,4,True,q_s_l,0.256,True,0.3,0.0014372009786744692,gpt_neox.layers.0.attention.dense,attention,262144,L0:dense,0.0,1.0,0,0.011637953276385707,0.0,0.08092696964740753,0.25,rtn,1.574195146560669,whitened_svd,254.2292938232422,0.006000000000000005,20.482646364185445,0.0,-0.3315551601241382,-0.3315551601241382,0.0,0.0,magnitude,False,False,residual_stack_validate,0.02166196534770067,0.006000000000000005,0.9434636349964174,q+s_res+l_res,0.9434636349964174,0.258,0.015392934903502464,0.0020000000000000018,0.1381223803398628,0.018566425889730453
0.0011561561400681621,0.011918945948679618,4,True,q_s_l,0.25590625,True,0.3,0.0011561629336644952,gpt_neox.layers.0.attention.dense,attention,262144,L0:dense,0.00390625,0.9942255787181304,1,0.011918991321395681,0.0013683482643198903,0.08288122713565826,0.25,rtn,1.574195146560669,svd,254.2292938232422,0.005906250000000002,20.482646364185445,-0.09204781627026788,-0.28374113104922033,-0.28492187532652596,-0.09559474187711527,0.0013683482643198903,magnitude,False,False,residual_stack_validate,0.0222186126368379,0.0020000000000000018,0.9612801096771253,q+s_res+l_res,0.9553484788614516,0.258,0.015831736847758293,0.0020937500000000053,0.13986242358035805,0.01889331452548504
0.0013682613711950304,0.01170684071755275,4,True,q_s_l,0.25790625,True,0.3,0.0013682668557682617,gpt_neox.layers.0.attention.dense,attention,262144,L0:dense,0.00390625,0.9958896825260998,1,0.011706887399291915,0.0,0.08140631765127182,0.25,rtn,1.574195146560669,svd,254.2292938232422,0.007906250000000004,20.482646364185445,-0.11101944805199744,-0.30266377578435927,-0.30564172048020993,-0.11958532232453899,-0.009660385710451167,magnitude,False,False,residual_stack_validate,0.021773006237333848,0.0040000000000000036,0.9502859683827092,q+s_res+l_res,0.9460092783915799,0.258,0.015449576079845428,9.375000000000355e-05,0.1384951382602286,0.01819755509495735
