loss_degradation,nll,order,perplexity,ppl_degradation,q_method,r_method,s_method,strategy,tokens,zero_shot_accuracy,zero_shot_accuracy_degradation
0.0,4.228114721343273,none,68.58780308596377,0.0,,,,baseline,1016,0.1875,0.0
14.239018327607885,18.46713304895116,qsr,104754811.50684139,104754742.91903831,rtn,svd,magnitude,fixed_qsr_naive,1016,0.1875,0.0
14.234168675940806,18.46228339728408,qsr,104248017.04217252,104247948.45436944,rtn,whitened_svd,wanda,fixed_qsr_default,1016,0.1875,0.0
13.664750076654391,17.892864797997664,srq,58989191.96160002,58989123.37379693,rtn,whitened_svd,wanda,slim_like_srq_proxy,1016,0.125,0.0625
13.172904998298707,17.40101971964198,layerwise,36071719.38109298,36071650.79328989,selected,selected,selected,hessian_layerwise,1016,0.125,0.0625
