benchmark_drop_fraction,benchmark_drop_percent,benchmark_metric_effective,benchmark_metric_requested,candidate_index,loss_degradation,lossless_pass,lossless_threshold_percent,nll,nominal_bits,nominal_keep_fraction,nominal_rank_fraction,order,perplexity,ppl_degradation,predicted_hessian_cost,q_method,r_method,s_method,strategy,tokens,zero_shot_accuracy,zero_shot_accuracy_degradation
0.0,0.0,ppl,ppl,1,-0.013816533126229658,True,1.0,4.326957642562746,8,0.995,0.995,qsr,75.71358801580074,-1.0533594277999896,0.05908868450205773,rotated_rtn,whitened_svd,wanda,low_loss_triple_stack,254,0.5,0.0
6.175795086676027e-05,0.006175795086676027,ppl,ppl,2,6.175604392311129e-05,True,1.0,4.340835931732899,8,0.995,0.995,rqs,76.77168841296914,0.004740969368413062,0.05833338054071646,rotated_rtn,whitened_svd,wanda,low_loss_triple_stack,254,0.5,0.0
0.048868737894342415,4.886873789434241,ppl,ppl,3,0.047712190883366645,False,1.0,4.388486366572343,8,0.995,0.995,qsr,80.51845127717081,3.7515038335700837,2.5294364285073243,rotated_rtn,svd,wanda,low_loss_triple_stack,254,0.5,0.0
0.026600447096653795,2.6600447096653794,ppl,ppl,4,0.0262528066560046,False,1.0,4.3670269823449805,8,0.995,0.995,rqs,78.80898256784583,2.0420351242451034,2.440648407646222,rotated_rtn,svd,wanda,low_loss_triple_stack,254,0.5,0.0
0.00674443893219465,0.674443893219465,ppl,ppl,5,0.006721796951895342,True,1.0,4.347495972640871,8,0.995,0.995,qsr,77.28469743264509,0.5177499890443613,0.054174910139408894,rtn,whitened_svd,wanda,low_loss_triple_stack,254,0.5,0.0
0.0,0.0,ppl,ppl,6,-0.015185258519930578,True,1.0,4.325588917169045,8,0.995,0.995,rqs,75.61002779415543,-1.1569196494452996,0.05390138941584155,rtn,whitened_svd,wanda,low_loss_triple_stack,254,0.5,0.0
0.037379423586680526,3.7379423586680525,ppl,ppl,7,0.036697748139149056,False,1.0,4.377471923828125,8,0.995,0.995,qsr,79.63645168955152,2.869504245950793,2.4477459757617908,rtn,svd,wanda,low_loss_triple_stack,254,0.5,0.0
0.03671406475956483,3.6714064759564833,ppl,ppl,8,0.03605615811085183,False,1.0,4.376830333799828,8,0.995,0.995,rqs,79.5853741234392,2.818426679838467,2.452981242618989,rtn,svd,wanda,low_loss_triple_stack,254,0.5,0.0
