activation_reconstruction_error,added_bits_over_q,baseline_hessian_energy,cancellation_gain_ql_over_q,cancellation_gain_qs_over_q,comparison_budget_bits,compression_ratio,folded_repair_dof,folded_zero_bit_hessian_gain,heldout_evaluated,heldout_nll,heldout_perplexity,heldout_tokens,hessian_cost,hessian_cross_ql,hessian_cross_qs,hessian_cross_sl,hessian_gain_over_q,hessian_gain_per_added_bit,hessian_recovery_fraction_over_q,hessian_self_l,hessian_self_q,hessian_self_s,layers,layers_both_s_l_active,layers_l_active,layers_s_active,lowrank_rank_sum,nll_delta,normalized_hessian_cost,paired_window_count,paired_window_nll_delta_ci95_high,paired_window_nll_delta_ci95_low,paired_window_nll_delta_mean,paired_window_nll_delta_se,payload_bits,payload_ratio,perplexity_delta,q_reference_hessian_cost,q_reference_payload_bits,q_scale_count,rate_cap_satisfied,rate_cap_strategy,reference_bits,rho_ql,rho_ql_kind,rho_qs,rho_qs_kind,rho_sl,rho_sl_kind,sparse_nnz,strategy,strict_rate_match,target_gap,target_ratio,token_risk_p95,under_target,worst_token_risk
0.00464339334078424,623808,10322.612474441528,0.8043749754489535,0.2799938470379355,0,3.8847370721912258,15.0,0.0,True,4.354512327299343,77.82886106964521,2032,23.606401599943638,-41.4711878746748,-14.435652262531221,0.6940358461579308,28.404834233224392,4.553457832093271e-05,0.5461288080970839,20.391859740018845,51.55703389644623,6.870317067485303,6,3,6,3,12,0.08688584275132971,0.004573726207080304,16,0.10067366441848549,0.0730980210841751,0.0868858427513303,0.007034602891405715,25912512.0,0.2574176788330078,6.476781855744846,52.01123583316803,25288704,7680.0,not_applicable,,100663296.0,-0.6395052288388424,repair_cancellation,-0.3835076786950529,repair_cancellation,0.02931805116045057,hessian_orthogonal,2595.0,Q+S+L_component_scale,True,-0.0005823211669921946,0.258,0.041650157421827316,True,0.04857219010591507
0.010218098286781349,0,10322.612474441528,nan,nan,0,3.9805636540330416,0.0,0.0,False,nan,nan,,52.01123583316803,0.0,0.0,0.0,0.0,nan,0.0,0.0,52.011234387755394,0.0,6,0,0,0,0,nan,0.010077145870184753,,,,,,25288704.0,0.251220703125,nan,52.01123583316803,25288704,7680.0,not_applicable,,100663296.0,nan,inactive,nan,inactive,nan,inactive,0.0,Q,False,-0.023779296875000022,0.275,0.0785830169916153,True,0.09560057520866394
0.01008236211934472,0,10322.612474441528,nan,nan,0,3.9805636540330416,6.0,0.6508769392967224,False,nan,nan,,51.36035889387131,0.0,0.0,0.0,0.6508769392967224,nan,0.012514160236155212,0.0,51.360366985201836,0.0,6,0,0,0,0,nan,0.009951038852042151,,,,,,25288704.0,0.251220703125,nan,52.01123583316803,25288704,7680.0,not_applicable,,100663296.0,nan,inactive,nan,inactive,nan,inactive,0.0,Q_global_scale,False,-0.023779296875000022,0.275,0.07438690960407257,True,0.08926832675933838
0.004944501778431646,1449984,10322.612474441528,nan,nan,0,3.764705882352941,98304.0,0.0,False,nan,nan,,25.729130938649178,0.0,0.0,0.0,26.282104894518852,1.8125789591139525e-05,0.5053159086398504,0.0,25.729130513966084,0.0,6,0,0,0,0,nan,0.004985003748296028,,,,,,26738688.0,0.265625,nan,52.01123583316803,25288704,98304.0,not_applicable,,100663296.0,nan,inactive,nan,inactive,nan,inactive,0.0,Q_block_scale,False,-0.009375000000000022,0.275,0.034948449581861496,True,0.0450105257332325
0.005341683229785219,2393664,10322.612474441528,nan,0.9549382651392595,0,3.636368680598423,0.0,0.0,False,nan,nan,,26.983211927115917,0.0,-49.66751793399453,0.0,25.028023906052113,1.0455946994253208e-05,0.4812041764654921,0.0,52.011234387755394,24.6394949182868,6,0,0,6,0,nan,0.0052279811905998645,,,,,,27682368.0,0.27499961853027344,nan,52.01123583316803,25288704,7680.0,not_applicable,,100663296.0,nan,inactive,-0.6937100408147148,repair_cancellation,nan,inactive,67116.0,Q+S,True,-3.8146972658470446e-07,0.275,0.04296170920133591,True,0.05034959688782692
0.003859889776670746,2393664,10322.612474441528,nan,1.243278017935801,0,3.636368680598423,67116.0,0.0,False,nan,nan,,19.678942382335663,0.0,-64.66572994738817,0.0,32.33229345083237,1.3507448602156513e-05,0.6216405538707422,0.0,52.012284472584724,32.33237639442086,6,0,0,6,0,nan,0.003812783330006841,,,,,,27682368.0,0.27499961853027344,nan,52.01123583316803,25288704,7680.0,not_applicable,,100663296.0,nan,inactive,-0.7884468293080861,repair_cancellation,nan,inactive,67116.0,Q+S_OBS,True,-3.8146972658470446e-07,0.275,0.028683621436357498,True,0.03418193385004997
0.0032420306961756717,2334720,10322.612474441528,1.3455574951074865,nan,0,3.6441281138790034,0.0,0.0,False,nan,nan,,17.017207890748978,-69.98335064202547,0.0,0.0,34.99402794241905,1.4988533075666055e-05,0.6728166978124955,34.98988055065274,52.01067282259464,0.0,6,0,6,0,57,nan,0.003297073862432221,,,,,,27623424.0,0.2744140625,nan,52.01123583316803,25288704,7680.0,not_applicable,,100663296.0,-0.8202519473038776,repair_cancellation,nan,inactive,nan,inactive,0.0,Q+L,True,-0.0005859375000000222,0.275,0.03310511261224747,True,0.04201960936188698
0.0034254219986321246,2334720,10322.612474441528,0.7820012326156187,0.52923376185176,27623424,3.6441281138790034,0.0,0.0,False,nan,nan,,17.91935946792364,-40.67283175885677,-27.52608929388225,0.8006347283662762,34.09187636524439,1.460212632146227e-05,0.6554713768886009,19.935790840536356,52.01121182739735,13.37064442038536,6,6,6,6,44,nan,0.0034718651915474743,,,,,,27623424.0,0.2744140625,nan,52.01123583316803,25288704,7680.0,True,per_layer_exact_Q+L_payload_bits,100663296.0,-0.6315521151907503,repair_cancellation,-0.5219030834664394,repair_cancellation,0.024519495186092304,hessian_orthogonal,8954.0,Q+S+L_QL_budget,True,-0.0005859375000000222,0.275,0.033255595713853836,True,0.038911230862140656
0.0034058638736809777,2334720,10322.612474441528,0.7797909586899705,0.5301813683575511,27623424,3.6441281138790034,18.0,0.0,False,nan,nan,,17.81415045261383,-40.26407811790705,-27.375623933970928,0.7980037035886198,34.1970853805542,1.4647189119275201e-05,0.6574941901062542,19.732420336455107,51.63445109128952,13.288979661650956,6,6,6,6,44,nan,0.003451481007685045,,,,,,27623424.0,0.2744140625,nan,52.01123583316803,25288704,7680.0,True,per_layer_exact_Q+L_payload_bits,100663296.0,-0.630707220548906,repair_cancellation,-0.5225386632280882,repair_cancellation,0.024639898462508306,hessian_orthogonal,8954.0,Q+S+L_QL_budget_component_scale,True,-0.0005859375000000222,0.275,0.03258941322565079,True,0.038114599883556366
0.003409975454936981,2393664,10322.612474441528,0.7077933261309506,0.6062146696871222,0,3.636368680598423,0.0,0.0,False,nan,nan,,17.84334773570299,-36.81278884410858,-31.52961719967425,0.7202604158956092,34.16788809746504,1.4274304203708223e-05,0.656932825189204,18.04599679633975,52.010647013783455,15.408860898576677,6,6,6,6,44,nan,0.0034571379638405632,,,,,,27682368.0,0.27499961853027344,nan,52.01123583316803,25288704,7680.0,not_applicable,,100663296.0,-0.60080309037075,repair_cancellation,-0.5568744684187544,repair_cancellation,0.021596523513569603,hessian_orthogonal,10796.0,Q+S+L,True,-3.8146972658470446e-07,0.275,0.03313475474715233,True,0.03870178014039993
