codec_endpoint_fit_error,codec_endpoint_nll_delta,codec_endpoint_within_comfort_fit,hessian_proxy_nll_correlation,interpretation,max_contiguous_comfort_epsilon,small_epsilon_fit_max,strategy,target_ratio,taylor_linear_coefficient,taylor_quadratic_coefficient
0.009789113923311304,0.1982585276205704,True,0.9983662191114632,local_fit_reaches_codec_endpoint,1.0,0.25,Q,0.258,-0.037776376318749506,0.22624579001600859
0.0038653095876056004,0.1238058195339411,True,0.9995102983734534,local_fit_reaches_codec_endpoint,1.0,0.25,Q_block_scale,0.258,-0.01220540925273993,0.13214591919907542
0.008124434103195646,0.0956308259738714,True,0.9973145650848956,local_fit_reaches_codec_endpoint,1.0,0.25,Q+S_OBS,0.258,-0.020791121355188114,0.10829751322586387
0.006748094333408644,0.09054149417426594,True,0.9980243089351135,local_fit_reaches_codec_endpoint,1.0,0.25,Q+L,0.258,-0.016873757670253998,0.10066715751111129
0.005849883312310858,0.08642355851301087,True,0.9984769245983732,local_fit_reaches_codec_endpoint,1.0,0.25,Q+S+L_QL_budget_component_scale,0.258,-0.015378876933905147,0.09595255213460516
0.004926441222662184,0.08688584275132971,True,0.9985365600710305,local_fit_reaches_codec_endpoint,1.0,0.25,Q+S+L_component_scale,0.258,-0.015567088690328733,0.09752649021899626
