comfort_tolerance,deployable,epsilon,hessian_cost,nll,nll_delta,normalized_hessian_cost,path_kind,payload_ratio_at_codec_endpoint,perplexity,perplexity_delta,strategy,target_ratio,taylor_fit_absolute_error,taylor_fit_nll_delta,tokens,within_local_comfort_fit
0.0001,False,0.0,0.0,4.267626484548013,0.0,0.0,noncodec_interpolation,0.251220703125,71.35207921390037,0.0,Q,0.258,0.0,0.0,2032,True
0.0002373913141687112,False,0.125,0.8126755598932505,4.26643952797717,-0.0011869565708435559,0.00015745540422163677,noncodec_interpolation,0.251220703125,71.2674376375091,-0.08464157639126313,Q,0.258,1.734723475976807e-18,-0.0011869565708435541,2032,True
0.000939253559262632,False,0.25,3.250702239573002,4.272322752344326,0.004696267796313158,0.0006298216168865471,noncodec_interpolation,0.251220703125,71.68795575148516,0.3358765375847952,Q,0.258,1.734723475976807e-18,0.00469626779631316,2032,True
0.007727116862619888,False,0.5,13.002808958292007,4.306262068861113,0.038635584313099436,0.0025192864675461883,noncodec_interpolation,0.251220703125,74.1627549174455,2.8106757035451295,Q,0.258,0.0009623249684720392,0.0376732593446274,2032,True
0.02052700613427341,False,0.75,29.256320156157017,4.37026151521938,0.10263503067136703,0.005668394551978924,noncodec_interpolation,0.251220703125,79.06430551538989,7.7122263014895225,Q,0.258,0.00370405602642436,0.09893097464494267,2032,True
0.03965170552411408,True,1.0,52.01123583316803,4.465885012168584,0.1982585276205704,0.010077145870184753,codec_endpoint,0.251220703125,86.99798975894288,15.645910545042511,Q,0.258,0.009789113923311304,0.18846941369725909,2032,True
0.0001,False,0.0,0.0,4.267626484548013,0.0,0.0,noncodec_interpolation,0.2578125,71.35207921390037,0.0,Q_block_scale,0.258,0.0,0.0,2032,True
0.00010782076617861245,False,0.125,0.46504966635257006,4.268165588378906,0.0005391038308930618,9.010309502638383e-05,noncodec_interpolation,0.2578125,71.39055576364257,0.038476549742199495,Q_block_scale,0.258,4.336808689942018e-19,0.0005391038308930622,2032,True
0.0010415535273514465,False,0.25,1.8601986654102802,4.27283425218477,0.005207767636757232,0.0003604123801055353,noncodec_interpolation,0.2578125,71.72463350894768,0.3725542950473084,Q_block_scale,0.258,8.673617379884035e-19,0.0052077676367572314,2032,True
0.0054526892234020964,False,0.5,7.440794661641121,4.294889930665024,0.02726344611701048,0.0014416495204221413,noncodec_interpolation,0.2578125,73.32414326115081,1.9720640472504414,Q_block_scale,0.258,0.00032967094361158883,0.026933775173398893,2032,True
0.013315912682240416,False,0.75,16.741787988692522,4.334206047959215,0.06657956341120208,0.003243711420949818,noncodec_interpolation,0.2578125,76.26438458262372,4.912305368723352,Q_block_scale,0.258,0.001401540801277107,0.06517802260992497,2032,True
0.02476116390678822,True,1.0,29.763178646564484,4.391432304081954,0.1238058195339411,0.005766598081688565,codec_endpoint,0.2578125,80.7560033379667,9.403924124066336,Q_block_scale,0.258,0.0038653095876056004,0.1199405099463355,2032,True
0.0001,False,0.0,0.0,4.267626484548013,0.0,0.0,noncodec_interpolation,0.2579994201660156,71.35207921390037,0.0,Q+S_OBS,0.258,0.0,0.0,2032,True
0.00018134830504887845,False,0.125,0.472364412387833,4.266719743022769,-0.0009067415252443922,9.152032270074902e-05,noncodec_interpolation,0.2579994201660156,71.28741064403421,-0.0646685698661571,Q+S_OBS,0.258,8.673617379884035e-19,-0.0009067415252443914,2032,True
0.00031416284756389265,False,0.25,1.889457649551332,4.269197298785833,0.0015708142378194623,0.0003660812908029961,noncodec_interpolation,0.2579994201660156,71.464248151045,0.11216893714463083,Q+S_OBS,0.258,8.673617379884035e-19,0.0015708142378194631,2032,True
0.0034252767487773284,False,0.5,7.557830598205328,4.2847528682919,0.017126383743886642,0.0014643251632119843,noncodec_interpolation,0.2579994201660156,72.58460654525541,1.232527331355044,Q+S_OBS,0.258,0.0004475661150147303,0.01667881762887191,2032,True
0.009653139489842212,False,0.75,17.005118845961988,4.315892181997224,0.048265697449211054,0.003294731617226965,noncodec_interpolation,0.2579994201660156,74.88040059618379,3.5283213822834227,Q+S_OBS,0.258,0.00294168727605372,0.045324010173157334,2032,True
0.01912616519477428,True,1.0,30.231322392821312,4.363257310521885,0.0956308259738714,0.005857300652847937,codec_endpoint,0.2579994201660156,78.51245781849435,7.160378604593987,Q+S_OBS,0.258,0.008124434103195646,0.08750639187067576,2032,True
0.0001,False,0.0,0.0,4.267626484548013,0.0,0.0,noncodec_interpolation,0.25732421875,71.35207921390037,0.0,Q+L,0.258,0.0,0.0,2032,True
0.00010725907453412731,False,0.125,0.37364155298564583,4.2670901891753426,-0.0005362953726706365,7.239282767047021e-05,noncodec_interpolation,0.25732421875,71.31382368303652,-0.03825553086385014,Q+L,0.258,6.505213034913027e-19,-0.0005362953726706359,2032,True
0.0004146515853761912,False,0.25,1.4945662119425833,4.269699742474894,0.002073257926880956,0.00028957131068188085,noncodec_interpolation,0.25732421875,71.50016393359559,0.14808471969521975,Q+L,0.258,0.0,0.002073257926880956,2032,True
0.0034395623394823716,False,0.5,5.978264847770333,4.284824296245425,0.017197811697411858,0.0011582852427275234,noncodec_interpolation,0.25732421875,72.58979130032439,1.2377120864240254,Q+L,0.258,0.00046790115476103705,0.01672991054265082,2032,True
0.009276508721779564,False,0.75,13.45109590748325,4.314009028156911,0.04638254360889782,0.002606141796136928,noncodec_interpolation,0.25732421875,74.73952197193081,3.3874427580304456,Q+L,0.258,0.002412585761588218,0.0439699578473096,2032,True
0.01810829883485319,True,1.0,23.913059391081333,4.358167978722279,0.09054149417426594,0.004633140970910094,codec_endpoint,0.25732421875,78.1138969348132,6.7618177209128305,Q+L,0.258,0.006748094333408644,0.08379339984085729,2032,True
0.0001,False,0.0,0.0,4.267626484548013,0.0,0.0,noncodec_interpolation,0.25732421875,71.35207921390037,0.0,Q+S+L_QL_budget_component_scale,0.258,0.0,0.0,2032,True
0.0001,False,0.125,0.36946556658949703,4.267203383558378,-0.00042310098963493914,7.158373280102928e-05,noncodec_interpolation,0.25732421875,71.32189646419836,-0.030182749702007072,Q+S+L_QL_budget_component_scale,0.258,1.3010426069826053e-18,-0.00042310098963493784,2032,True
0.0004304630549873071,False,0.25,1.4778622663579881,4.26977879982295,0.0021523152749365337,0.00028633493120411714,noncodec_interpolation,0.25732421875,71.50581677038791,0.15373755648754184,Q+S+L_QL_budget_component_scale,0.258,1.734723475976807e-18,0.0021523152749365355,2032,True
0.003376529723640509,False,0.5,5.9114490654319525,4.284509133166216,0.016882648618202545,0.0011453397248164686,noncodec_interpolation,0.25732421875,72.56691728289124,1.214838068990872,Q+S+L_QL_budget_component_scale,0.258,0.0005839490515038293,0.016298699566698716,2032,True
0.00901307834414986,False,0.75,13.300760397221893,4.3126918762687625,0.045065391720749304,0.0025770143808370545,noncodec_interpolation,0.25732421875,74.6411434733817,3.2890642594813357,Q+S+L_QL_budget_component_scale,0.258,0.002626238845462772,0.04243915287528653,2032,True
0.017284711702602176,True,1.0,23.64579626172781,4.354050043061024,0.08642355851301087,0.004581358899265874,codec_endpoint,0.25732421875,77.79289032888026,6.440811114979894,Q+S+L_QL_budget_component_scale,0.258,0.005849883312310858,0.08057367520070001,2032,True
0.0001,False,0.0,0.0,4.267626484548013,0.0,0.0,noncodec_interpolation,0.2574176788330078,71.35207921390037,0.0,Q+S+L_component_scale,0.258,0.0,0.0,2032,True
0.0001,False,0.125,0.36885002499911934,4.267204449871394,-0.0004220346766192762,7.146447198562974e-05,noncodec_interpolation,0.2574176788330078,71.3219725157054,-0.03010669819497025,Q+S+L_component_scale,0.258,1.0842021724855044e-18,-0.0004220346766192751,2032,True
0.0004407266932210166,False,0.25,1.4754000999964774,4.269830118014118,0.0022036334661050816,0.000285857887942519,noncodec_interpolation,0.2574176788330078,71.50948641372152,0.1574071998211508,Q+S+L_component_scale,0.258,1.3010426069826053e-18,0.002203633466105083,2032,True
0.0034095073309469374,False,0.5,5.9016003999859095,4.284674021202748,0.017047536654734685,0.001143431551770076,noncodec_interpolation,0.2574176788330078,72.57888368593044,1.226804472030068,Q+S+L_component_scale,0.258,0.0004494584451499861,0.0165980782095847,2032,True
0.0090807757039709,False,0.75,13.278600899968296,4.313030363067868,0.0454038785198545,0.002572720991482671,noncodec_interpolation,0.2574176788330078,74.6664127915416,3.3143335776412357,Q+S+L_component_scale,0.258,0.002220544289415663,0.04318333423043884,2032,True
0.017377168550265942,True,1.0,23.606401599943638,4.354512327299343,0.08688584275132971,0.004573726207080304,codec_endpoint,0.2574176788330078,77.82886106964521,6.476781855744846,Q+S+L_component_scale,0.258,0.004926441222662184,0.08195940152866753,2032,True
